word,word_lang,word_en,word_ja,word_ipa,word_ipa_rhyme
thomason,/ˈtɑməsən/,thomason,トーマソン,ɑəəm,en
自家人,zh-cn,Family,家族,/tsɯ˥˩ tɕja˥˥ ʐən˧˥/,bubbɶəm
Gummischuhen,de,Rubber shoes,ラバーシューズ,/ˈgʊmmɪʃuən/,ʊmʏuəm
kebembem,id,Kebembem,Kebembem,/kəbəmbəm/,əəməm
kesengsem,id,mate,メイト,/kəsəŋsəm/,əəməm
Tonkünsten,de,Clay,粘土,/ˈtɔŋkʏnstən/,ɔmʏmbəm
éksamen,/eʔsamən/,examination,検査,øbɶəm,id
Weltsprachen,/ˈvɛltspɾaxən/,World languages,世界言語,œbbbbɶəm,de
nha chu viêm,vi,cycle,サイクル,/ɲa˧˥ cu˧˥ jiəm˧˥/,ɶuyəm
phỏng lập phương,vi,cocoon,繭,/fɔŋ͡m˧˩˨ lɤ̆p˨ˀ˩ʔ fɯəŋ˧˥/,ɔmmobbuəm
老爷们,zh-cn,Old,年,/lɑʊ˨˩˦ jɛ˧˥ mən˧/,ɑʊœəm
thomasson,en,thomasson,トマソン,/ˈtɑməsən/,ɑəəm
ớt chỉ thiên,vi,chili chili,チリチリ,/ɤk˦˥ ci˧˩˨ tʰiəŋ˧˥/,obybyəm
