word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
Wasserrad,de,/ˈvaszɛɾɾɑt/,ɶbœɑb,water wheel,水車,accointances,fr,/akwɛ̃tɑ̃s/,ɶbœɑb,connections,接続,to,bœɑb,noun,3
framrúða,is,/framruða/,bɶmuɶ,windshield,フロントガラス,فرانسوا,ar,/fraːnsuːaː/,bɶmuɶ,Francois,フランソワ,to,ɶmuɶ,noun,3
tuulilasi,fi,/ˈtuuliˌlɑsi/,uuyɑy,windscreen,フロントガラス,motorväg,sv,/²m'uːtʊrvɛːg/,bɶʏɶyb,motorway,高速道路,,,noun,4
fervora,eo,/fervora/,øoɶ,eager,熱心,وستريب,ar,/wasatariːb/,ɶbɶɶ,And and will put,そして、置きます,,,adjective,3
overthrow,en,/ˈoʊvɝˌθɹoʊ/,oʊəboʊ,overthrow,打倒,㴚,zh-cn,/sweɪ˥˩/,ɶuuɔ,Bleak,暗い,,,verb,4
derrocamiento,es,/derokamjento/,øoɶmømo,overthrow,打倒,recomandabil,ro,/rekomandabil/,øoɶmɶyb,advisable,お勧めします,to,oɶm,adjective,5
evaluar,es,/eβalwaɾ/,øɶbɶ,evaluate,評価,defalcat,ro,/defalkat/,øɶbɶb,broken,壊れた,to,ɶbɶ,verb,3
menilai,id,/mənilai/,əyɶy,evaluate,評価,Genitalien,de,/gəˈniːtaliːən/,əyɶyəm,genitals,性器,to,yɶy,noun,4
Angelegenheit,de,/ˈanɡəleːɡn̩ha͜it/,ɶməøbmɶyb,matter,案件,展翅飞翔,zh-cn,/ʈʂan˨˩˦ ʈʂʰɚ˥˩ feɪ˥˥ ɕjɑŋ˧˥/,ɶməøʏbɑm,Flutter,フラッター,to,məø,noun,4
asunto,es,/asunto/,ɶumo,affair,事件、出来事,마음고생,ko,/ma̠ɯmɡo̞sʰɛ̝ŋ/,ɶumobœm,Trouble,問題,to,umo,noun,3
chestiune,ro,/kʲ̩estiune/,yøbyuø,thing,もの,symétrique,fr,/simetʁik/,yøbyb,symmetrical,対称,to,øby,adjective,3
cometa,es,/kometa/,oøɶ,kite,凧,tidur,id,/tidur/,ybɶmy,sleep,寝る,,,noun,3
cerf-volant,fr,/sɛʁvɔlɑ̃/,œbɔɑ,Kite,凧,幒,zh-cn,/ʈʂʊŋ˥˥/,ɶʏʏmbbu,Bleak,暗い,,,noun,3
memorizar,es,/memoɾiθaɾ/,øoyɶ,memorize,暗記,erborizat,ro,/erborizat/,øoyɶb,Erborized,エルボリッド,to,oyɶ,verb,4
memorize,en,/ˈmɛmɝˌaɪz/,œəɶʏb,memorize,暗記,translitteroida,fi,/ˈtrɑnslitteˌroidɑ/,ɑɑømub,transliterate,音訳,,,verb,3
パースニップ,ja,/paːsɯnipːɯ/,ɶuybu,Pasnip,パースニップ,radouciriez,fr,/ʁadusiʁje/,ɶuybø,Radouci,ラドウチ,to,uyb,noun,4
ukuran,id,/ukuran/,uuɶm,size,サイズ,búi củ hành,vi,/buj˩˧ ku˧˩˨ han˦˨/,uuɶm,onion,タマネギ,to,uɶm,noun,3
mezuri,eo,/mezuri/,øuy,to measure,測定する,carlen,en,/ˈkɑɹɫən/,ʏɑə,carlen,カレン,,,noun,3
測定,ja,/sokɯtei/,ouøy,measurement,測定,노르웨이,ko,/no̞ɾɯwe̞i/,ouøy,Norway,ノルウェー,to,uøy,noun,4
