word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
ボルト,ja,/boɾɯto/,ouo,bolt,ボルト,personificator,ro,/personifikator/,yobyb,personified,擬人化,,,noun,3
tornillo,es,/toɾniʎo/,oyo,screw,スクリュー,psychopathologique,fr,/psikɔpatɔlɔʒik/,əbuø,psychopathological,精神病理学,,,noun,3
花束,ja,/hanataba/,ɶɶɶɶ,bouquet,花束,amarahnya,id,/amarahɲa/,ɶɶɶɶ,his anger,彼の怒り,to,ɶɶɶ,noun,4
bouquet,en,/buˈkeɪ/,uøʏ,bouquet,花束,بأنغام,ar,/biʔanɣaːm/,yɶmɶm,With melodies,メロディーで,,,verb,3
providencia,es,/pɾoβiðenθja/,boyømbɶ,providence,摂理,소비되다,ko,/sʰo̞bidø̞da̠/,boyøɶ,Consume,消費,to,oyø,noun,4
摂理,ja,/setsɯɾi/,øbuy,providence,摂理,vekkuli,fi,/ˈvekkuli/,øbuy,beggar,乞食,to,buy,noun,3
minciună,ro,/mintʃ̩unə/,ymbuə,lie,嘘,lyngþúfur,is,/liŋkθuvʏr/,ymbuʏ,heather,ヘザー,to,mbu,adjective,3
berbohong,id,/bərbohoŋ/,əoom,lie,嘘,ákveðni,is,/auːkʰvɛðnɪ/,ɶubœbʏ,determination,決定,,,verb,3
Begnadigung,de,/bəˈgnɑːdɪgʊŋ/,əbɑʏʊm,pardon,許し,luxottica's,en,/ˌɫəkˈsɑtɪkəz/,əbɑʏəb,luxottica's,Luxottica's,to,bɑʏ,noun,4
Fahrenheit,fr,/faʁɛnajt/,ɶœɶb,Fahrenheit,華氏,Marneschlacht,de,/ˈmaɾnɛʃlaxt/,ɶœɶbb,Marn,マーン,to,œɶb,noun,3
fahrenheit,en,/ˈfɛɹənˌhaɪt/,œəmɶʏb,fahrenheit,華氏,bärenstark,de,/ˈbɛːʀənʃtaɐ̯k/,œəmɶɐb,strong,強い,to,əmɶ,noun,3
berdengung,id,/bərdəŋuŋ/,əəum,buzzing,バズ,andlitsins,is,/antlɪtsɪns/,ɶmbʏbʏmb,face,顔,,,verb,3
zumbido,es,/θumbiðo/,umyo,buzz,バズ,등기료,ko,/tɯŋɡiɾjo/,umyo,Registration,登録,to,myo,noun,3
gargantilla,es,/gaɾɣantiʎa/,ɶɶmyɶ,choker,チョーカー,karantina,id,/karantina/,ɶɶmyɶ,quarantine,検疫,to,ɶmyɶ,verb,4
存在,zh-cn,/tsʰuən˧˥ tsaɪ˥˩/,bbuəmbɶʏ,exist,存在,scrutinize,en,/ˈskɹutəˌnaɪz/,bbuəɶʏb,scrutinize,精査します,to,buə,verb,3
olemassaolo,fi,/ˈoleˌmɑssɑˌolo/,oøɑbɑoo,existence,存在,신작로,ko,/ɕʰind͡ʑa̠ŋno̞/,bɶuɶmɶɶ,New,新しい,,,noun,5
存在,ja,/soɴzai/,omɶy,Existence,存在,kompati,eo,/kompati/,omɶy,pity,残念,to,mɶy,noun,3
Existenz,de,/ʔeˈksɪstents/,øbʏbømbb,existence,存在,kia,eo,/kia/,ɶbøo,what kind of,どんな,,,noun,3
existencia,es,/eksistenθja/,øbybømbɶ,existence,存在,デッキ・チェア,ja,/dekːi tɕea/,øbybøɶ,Deck chair,デッキ・チェア,to,bybø,noun,4
myötätunto,fi,/ˈmyøtæˌtunto/,yøæumo,compassion,思いやり,criminalistică,ro,/kriminalistikə/,ɶuɶø,Forensics,フォレンジック,,,noun,4
Sympathie,de,/ˌzʏmpaˈtiː/,ʏmɶy,sympathy,シンパシー,umdæmi,is,/ʏmtaimɪ/,ʏmɶyʏ,district,区域,to,mɶy,noun,3
تعاطف,ar,/taʕaːtˤafa/,ɶɶbɶɶ,sympathy,シンパシー,amadouassions,fr,/amadwasjɔ̃/,ɶɶbɶbɔ,amadouassions,amadouassions,to,ɶbɶ,noun,4
シンパシー,ja,/ɕiɴpaɕiː/,ymɶy,sympathy,シンパシー,bingkai,id,/biŋkai/,ymɶy,frame,フレーム,to,mɶy,noun,3
검은색,ko,/kʌ̹mɯnsʰɛ̝k̚/,ɔumbœb,Black color,黒色,والكوكبي,ar,/waaːlkaʊkabijj/,ɶɶɶbɶb,And planetary,と惑星,,,adjective,3
