word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
لهب,ar,/lahiba/,ɶyɶ,flame,火炎,alternarás,es,/alteɾnaˈɾas/,ɶyɶɶm,You will alternate,あなたは交互になります,,,noun,3
casier,ro,/kasijer/,ɶyø,cashier,レジ,فساحتاط,ar,/fasaʔaħtaːtˤ/,ɶyøʏb,Coast,海岸,,,adjective,3
法廷,ja,/hoɯtei/,ouøy,Court,法廷,torturéis,es,/toɾtuˈɾeis/,ouøyb,You tortured,あなたは拷問しました,to,uøy,noun,3
广告,zh-cn,/kwɑŋ˨˩˦ kɑʊ˥˩/,bɑmɑʊ,advertise,宣伝します,sgambati,en,/skɑmˈbɑti/,bɑmɑy,sgambati,sgambati,to,ɑmɑ,noun,3
国境,ja,/kɯnizakai/,uyɶɶy,Border,国境,burilábamos,es,/buɾiˈlaβamos/,uyɶɶob,We mocked,私たちはock笑しました,to,yɶɶ,noun,5
berbatasan,id,/bərbatasan/,əɶɶɶm,border,国境,tintigi,eo,/tintigi/,byɶuyy,to ring,鳴らす,,,noun,4
الحدود,ar,/aːlħuduːd/,ɶbuub,the border,国境,加給,ja,/kakjɯɯ/,ɶbuu,Salary,加給,to,buu,noun,3
acaju,ro,/akaʒu/,ɶɶu,cashew,カシュー,Client,de,/tsliɛnt/,əbbɶə,Client,クライアント,,,verb,3
经过,zh-cn,/tɕɪŋ˥˥ kuɔ˥˩/,bʏmuɔ,go through,通り抜けます,fureur,fr,/fyʁœʁ/,bɶɶbø,fury,怒り,to,,verb,3
viðskipti,is,/vɪðscɪftɪ/,ʏbbʏbʏ,business,仕事,kitzmiller,en,/ˈkɪtsˌmɪɫɝ/,ʏbbʏə,kitzmiller,キッツミラー,to,bbʏ,noun,3
valikko,fi,/ˈvɑlikko/,ɑybo,menu,メニュー,バイオディーゼル,ja,/baiodeiːzeɾɯ/,buøɶ,Biodiesel,バイオディーゼル,to,,verb,3
adherirse,es,/aðeɾiɾse/,ɶøyø,adhere,遵守する,投げ入れる,ja,/nageiɾeɾɯ/,ɶøyøu,Throw in,投げ入れる,to,øyø,verb,4
تشبث,ar,/taʃabbaθa/,ɶɶbɶɶ,hang on,ちょっとまって,瘡っかき,ja,/kasakːaki/,ɶɶbɶy,Blur,瘡っかき,to,ɶbɶ,noun,4
takertua,fi,/ˈtɑkerˌtuɑ/,ɑøuɑ,cling,しがみつく,vorschlagt,de,/ˈfoːɐ̯ˌʃlakt/,ʏmbʏmbʏəb,proposal,提案,,,noun,4
保留,zh-cn,/pɑʊ˨˩˦ ljoʊ˧˥/,ɑʊboʊ,reserve,予約,exterminare,ro,/eksterminare/,bøømɶb,extermination,絶滅,,,verb,3
volante,es,/bolante/,oɶmø,steering wheel,ハンドル,ご三家,ja,/gosaɴke/,oɶmø,Three families,ご三家,to,ɶmø,noun,3
앙고라,ko,/a̠ŋɡo̞ɾa̠/,ɶmoɶ,Angora,アンゴラ,Anoraks,de,/ˈʔanˌʔoːɾaks/,ɶmoɶbb,Anoraks,アノラック,to,moɶ,noun,3
angora,fr,/ɑ̃gɔʁa/,ɑɔɶ,angora,アンゴラ,㮪,zh-cn,/tɕʰjʊŋ˧˥/,bbœbœmby,Bleak,暗い,,,noun,3
検討,ja,/keɴtoɯ/,ømou,examination,検討,senzorul,ro,/senzorul/,ømoub,sensor,センサー,to,mou,noun,3
mempertimbangkan,id,/məmpərtimbaŋkan/,əməymɶmɶm,consider,検討,zăngănitură,ro,/zənɡəniturə/,əməyuə,rush,急ぐ,to,məy,verb,5
고려하다,ko,/ko̞ɾjʌ̹ɦa̠da̠/,oɔɶɶ,consider,検討,㑥,zh-cn,/i˥˩/,ɶmbbʏmuo,Bleak,暗い,to,,verb,4
reemplazar,es,/reemplaθaɾ/,øømbɶɶ,replace,交換,demenci,eo,/dement͡si/,øømby,to demented,認知症に,to,ømb,verb,3
mengganti,id,/məŋganti/,əmɶmy,replace,交換,震旦纪,zh-cn,/ʈʂən˥˩ tan˥˩ tɕi˥˩/,əmɶmby,Shock,ショック,to,mɶm,verb,3
レンズ豆,ja,/ɾeɴzɯmame/,ømuɶø,lentil,レンズ豆,sénsualisme,id,/sensualismə/,ømuɶybə,Sénsualism,センシュアリズム,to,muɶ,noun,4
lenteja,es,/lentexa/,ømøɶ,lentil,レンズ豆,émiettâmes,fr,/emjetam/,ømøɶm,crumbled,崩れた,to,møɶ,verb,3
