word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
messenger,en,/ˈmɛsəndʒɝ/,œəmbə,messenger,メッセンジャー,爷们儿,zh-cn,/jɛ˧˥ mən˧ aɻ˧/,œəmɶ,man,男,to,əm,noun,3
mesager,ro,/mesadʒer/,øɶbø,messenger,メッセンジャー,menlindre,es,/menlindɾe/,ømymbø,Menlindre,メンリンドル,kyaku,bø,noun,3
poikkeavuus,fi,/ˈpoikkeˌɑvuus/,oybøɑuub,abnormality,異常,pencetus,id,/pəntʃətus/,əmbəub,trigger,引き金,kyaku,ub,noun,3
desviación,es,/desβjaˈθjon/,øbbɶbom,deviation,偏差,ébruitement,fr,/ebʁɥitmɑ̃/,øbbybɑ,bubble,バブル,to,bb,noun,3
penyimpangan,id,/pəɲimpaŋan/,əymɶɶm,deviation,偏差,Menntaskólann,is,/mɛn̥taskouːlan/,œmɶbouɶm,High school,高校,kyaku,ɶm,noun,4
나누다,ko,/na̠nuda̠/,ɶuɶ,divide,分ける,nhà tư bản,vi,/ɲa˦˨ tɯ˧˥ baŋ˧˩˨/,ɶuɶm,capitalist,資本家,to,uɶ,verb,3
klassifizieren,de,/klasifiˈtsiːʀən/,bɶyybyəm,classify,分類します,Grænhöfðaeyjum,is,/kraiːnhœvðaeiːjʏm/,bɶymœbɶøyʏm,Cape,ケープ,to,ɶy,verb,5
clasificar,es,/klasifikaɾ/,bɶyyɶ,sort out,整理する,pauperiza,ro,/pauperiza/,ɶuøyɶ,impoverish,貧しい,kyaku,yɶ,verb,4
kazerno,eo,/kazerno/,ɶøo,barracks,兵舎,adquiero,es,/aðkjeɾo/,ɶbbøo,I ADQUE,私はadqueです,kyaku,øo,noun,3
kasarmi,fi,/ˈkɑsɑrmi/,ɑɑy,barracks,兵舎,vodavi,en,/voʊˈdɑvi/,oʊɑy,vodavi,Vodavi,kyaku,ɑy,noun,3
paracaídas,es,/paɾakaˈiðas/,ɶɶɶyɶb,parachute,パラシュート,menningarstarf,is,/mɛniŋkarstarv/,œymɶbɶb,cultural,文化,kyaku,ɶb,adjective,4
parasut,id,/parasut/,ɶɶub,parachute,パラシュート,하부룩,ko,/ha̠buɾuk̚/,ɶuub,Lower look,低い外観,kyaku,ub,verb,3
laskuvarjo,fi,/ˈlɑskuˌvɑrjo/,ɑbuɑo,parachute,パラシュート,embrouillerez,fr,/ɑ̃bʁujəʁe/,ɑbuəø,will confuse,混乱します,to,bu,verb,4
낙하산,ko,/na̠kʰa̠sʰa̠n/,ɶbɶbɶm,parachute,パラシュート,dát vàng bạc,vi,/jak˦˥ jaŋ˦˨ bak˨ˀ˩ʔ/,ɶbɶmɶbb,Gold inlaid,金色の象眼細工,to,bɶ,verb,3
escuela,es,/eskwela/,øbbøɶ,school,学校,berlégar,id,/bərlegar/,əøɶ,Bergar,ベルガル,kyaku,øɶ,noun,3
学校,ja,/gakːoɯ/,ɶbou,school,学校,码头,zh-cn,/ma˨˩˦ tʰoʊ˧/,ɶboʊ,pier,橋脚,to,bo,noun,3
الأكسجين,ar,/aːlʔuksidʒiːn/,ɶbubybym,Oxygen,空気,aktuaria,id,/aʔtuaria/,ɶbuɶyɶ,Actuarial,保険数理,to,bu,noun,4
oxygen,en,/ˈɑksədʒən/,ɑbəbəm,oxygen,空気,phỏng lập phương,vi,/fɔŋ͡m˧˩˨ lɤ̆p˨ˀ˩ʔ fɯəŋ˧˥/,ɔmmobbuəm,cocoon,繭,kyaku,əm,noun,3
súrefni,is,/suːrɛpnɪ/,uœbʏ,oxygen,空気,Ruhespannung,de,/ˈɾuːɛspannʊŋ/,uœbɶmʊm,Resting,休憩,to,œb,noun,3
