word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
frambjóðandi,is,/frampjouðantɪ/,bɶmbouɶmʏ,candidate,候補者,판결주문,ko,/pʰa̠nɡjʌ̹ɭd͡ʑumun/,bɶmbɔbuum,Ruling order,支配命令,to,ɶmb,noun,4
kandidato,eo,/kandidato/,ɶmyɶo,applicant,申請者,كنيوزيلندي,ar,/kanjwziːlandijj/,ɶmyɶmy,Kenzili,ケンジリ,to,myɶ,noun,4
候補者,ja,/koɯhoɕa/,ouoɶ,candidate,候補者,로르오바,ko,/ɾo̞ɾɯo̞ba̠/,ouoɶ,Loroba,ロバ,to,uoɶ,noun,3
候选人,zh-cn,/xoʊ˥˩ ɕɥœn˨˩˦ ʐən˧˥/,oʊbœməm,candidate,候補者,sovyetsky,en,/soʊvˈjɛtˌski/,oʊbœbby,sovyetsky,ソビツキー,to,ʊbœ,noun,3
biología,es,/bjoloˈxia/,booyɶ,biology,生物学,promoviertem,de,/pɾomoˈviːɾtəm/,booyəm,doctoral,博士号,to,ooy,noun,4
生物学,ja,/seibɯtsɯgakɯ/,øyubuɶu,biology,生物学,desilusioné,es,/desilusjoˈne/,øyuboø,I disappointed,がっかりしました,to,yub,noun,5
ميل,ar,/majjala/,ɶɶɶ,Mile,マイル,lonjak,id,/londʒaʔ/,ɶbyby,oval,楕円形,,,noun,3
quantity,en,/ˈkwɑntəti/,bɑməy,quantity,量,黄纸板,zh-cn,/xwɑŋ˧˥ ʈʂɚ˨˩˦ pan˨˩˦/,bɑməɶm,Yellow cardboard,イエロー厚板,to,ɑmə,noun,3
フィルター,ja,/ɸiɾɯtaː/,yuɶ,filter,フィルター,gistiheimilið,is,/cɪstɪheiːmɪlɪð/,bɔɶbbœmb,guesthouse,ゲストハウス,,,noun,3
怒り,ja,/ikaɾi/,yɶy,anger,怒り,فالحانوتي,ar,/faaːlħaːnuːtijj/,yɶbyɶb,Vanototi,ヴァノトティ,,,noun,3
النقاش,ar,/aːlnaqqaːʃ/,ɶbɶbɶ,Discussion,討論,闊達,ja,/katːatsɯ/,ɶbɶbu,Vigorously,闊達,to,bɶb,verb,3
umræða,is,/ʏmraiða/,ʏmɶyɶ,discussion,討論,inhaliert,de,/ʔɪnˈaliːɾt/,ʏmɶyb,inhaled,吸入,to,mɶy,verb,3
烤面包机,zh-cn,/kʰɑʊ˨˩˦ mjɛn˥˩ pɑʊ˥˥ tɕi˥˥/,bɑʊmœmɑʊby,toaster,トースター,zahlungsfähigeres,de,/ˈtsɑlʊŋsfɛɪgɐ̯əs/,bɑʊmbœʏɐəb,more solvable,より解決可能,to,ɑʊm,noun,4
leivänpaahdin,fi,/ˈleivænˌpɑɑhdin/,øyæmɑɑym,toaster,トースター,nepreget,ro,/nepredʒet/,ymbɶɶoyb,unprepared,準備ができていない,,,noun,4
أقحم,ar,/ʔaqħama/,ɶbɶɶ,inset,挿入図,Agrarland,de,/ˈʔagɾaɾlant/,ɶbɶɶmb,Agricultural land,農地,to,bɶɶ,noun,3
overthrow,en,/ˈoʊvɝˌθɹoʊ/,oʊəboʊ,overthrow,打倒,trực cảm,vi,/ʈɯk˨ˀ˩ʔ kam˧˩˨/,obøøbɔ,intuitive,直感的,,,verb,4
