word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
petition,en,/pəˈtɪʃən/,əʏəm,petition,嘆願,Gerichten,de,/gəˈɾɪçtən/,əʏəm,Dish,皿,to,ʏəm,noun,3
液体酸素,ja,/ekitaisaɴso/,øyɶyɶmo,Liquid oxygen,液体酸素,perimaritim,ro,/perimaritim/,øyɶyym,perimeter,周囲,to,yɶy,noun,5
inteligente,es,/intelixente/,ymøyømø,intelligent,知的,insesizabil,ro,/insesizabil/,ymøyɶyb,subtle,微妙,to,møy,adjective,5
Ambiente,de,/ʔambiɛntə/,ɶmyœmə,Ambience,雰囲気,amuïrai,fr,/amɥiʁɛ/,ɶmyœ,amuira,アムイラ,to,myœ,noun,3
분위기,ko,/punɥiɡi/,umyy,atmosphere,雰囲気,分離子,ja,/bɯɴɾiɕi/,umyy,Separation,分離子,to,myy,noun,3
etoso,eo,/etoso/,øoo,an atmosphere,雰囲気,virnistys,fi,/ˈvirnistys/,yybyb,grin,にやにや笑います,,,noun,3
tunnelma,fi,/ˈtunnelmɑ/,umøbɑ,atmosphere,雰囲気,kunteksto,eo,/kunteksto/,umøbbo,context,環境,to,møb,noun,3
opiskelu,fi,/ˈopisˌkelu/,oybøu,study,勉強,moviĝema,eo,/movid͡ʒema/,oybøɶ,moving,動く,to,ybø,verb,4
공부하다,ko,/ko̞ŋbuɦa̠da̠/,omuɶɶ,study,勉強,concursaran,es,/koŋkuɾsaɾan/,omuɶɶm,They will compete,彼らは競争します,to,muɶɶ,verb,4
勉強,ja,/beɴkjoɯ/,ømbou,study,勉強,nemțofil,ro,/nemtsofil/,ømboyb,Nemțofil,ネムオフィル,to,mbo,noun,3
memoria,es,/memoɾja/,øoɶ,memory,メモリー,rembuk,id,/rəmbuʔ/,ɶɶu,consultation,相談,,,noun,3
memoro,eo,/memoro/,øoo,Memory,メモリー,repoussions,fr,/ʁəpusjɔ̃/,əubɔ,rejections,拒絶,,,noun,3
Erinnerung,de,/ɛɐˈʔɪnəʁʊŋ/,œɐʏəʊm,memory,メモリー,luella,en,/ˌɫuˈɛɫə/,uəɔmy,luella,ルエラ,,,noun,4
怒り,ja,/ikaɾi/,yɶy,anger,怒り,potentiell,sv,/pʊtɛnsɪ'ɛlː/,ɶuʏbb,Potential,潜在的な,,,noun,3
amarah,id,/amarah/,ɶɶɶ,anger,怒り,reducerar,sv,/rɛdɵs'eːrar/,ɔmɶœ,reduces,減少します,,,noun,3
garðurinn,is,/karðʏrɪn/,ɶʏʏm,park,公園,geissinger,en,/ˈɡaɪsɪndʒɝ/,ɶʏʏmbə,geissinger,ガイシンガー,to,ʏʏm,verb,3
nitrogen,en,/ˈnaɪtɹədʒən/,ɶʏbəbəm,nitrogen,窒素,Artigkeit,de,/ʔaɾtɪkˈkəiːt/,ɶʏbəyb,Toughness,タフネス,to,ʏbə,noun,3
gorilla,fi,/ˈgorillɑ/,oybɑ,gorilla,ゴリラ,gauchissements,fr,/goʃismɑ̃/,oybɑ,tangles,もつれ,to,ybɑ,noun,3
Gorilla,de,/ˈgoːɾɪllɑ/,oʏbɑ,gorilla,ゴリラ,na,es,/na/,øbobøb,na,Na,,,noun,3
고릴라,ko,/ko̞ɾiɭɭa̠/,oyɶ,Gorilla,ゴリラ,rouilleraient,fr,/ʁujəʁɛ/,uəœ,would rust,錆びます,,,noun,3
gorila,id,/gorila/,oyɶ,gorilla,ゴリラ,標識,ja,/çjoɯɕiki/,ouyy,Sign,標識,,,noun,3
غوريلا,ar,/ɣuːriːllaː/,uybɶ,gorilla,ゴリラ,莖茶,ja,/kɯkitɕa/,uybɶ,Teas,莖茶,to,ybɶ,noun,3
