word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
castravecior,ro,/kastravetʃ̩or/,ɶbbɶøbo,gherkin,ガーキン,maltratándoos,es,/maltɾaˈtandoos/,ɶbbɶɶmoob,mistreating you,あなたを虐待します,to,bbɶ,adjective,4
confortable,fr,/kɔ̃fɔʁtabl/,ɔɔbɶbb,comfortable,快適,Pornostar,de,/pɔɾnɔstaɽ/,ɔɔbɶ,Porn star,ポルノスター,to,ɔbɶ,noun,3
menntaður,is,/mɛn̥taðʏr/,œmɶʏ,educated,教育を受けた,enlightened,en,/ˌɛnˈɫaɪtənd/,œmɶʏəmb,enlightened,啓発,to,mɶʏ,verb,3
educated,en,/ˈɛdʒəˌkeɪtɪd/,œbəøʏʏb,educated,教育を受けた,weggeredet,de,/vɛkgəˈɾeːdət/,œbəøəb,talked away,話しかけた,to,bəø,verb,4
éduqué,fr,/edyke/,øyø,educated,教育を受けた,taff,en,/ˈtæf/,øʏbyɑə,taff,タフ,,,verb,3
berpendidikan,id,/bərpəndidikan/,əəmyyɶm,educated,教育を受けた,للإستبيان,ar,/lilistibjaːn/,ɶɶɶbɶɶ,For the questionnaire,アンケート用,,,verb,5
gebildet,de,/gəˈbɪldət/,əʏbəb,educated,教育を受けた,beligerence,en,/bəˈɫɪdʒɝəns/,əʏbəəmb,beligerence,Belygerence,to,ʏbə,verb,3
pumpilo,eo,/pumpilo/,umyo,pump,ポンプ,tundimos,es,/tundimos/,umyob,We tune,調整します,to,myo,verb,3
normaliza,ro,/normaliza/,oɶyɶ,normalize,ノーマライズ,polaritas,id,/polaritas/,oɶyɶb,polarity,極性,to,ɶyɶ,noun,4
normalisoida,fi,/ˈnormɑliˌsoidɑ/,oɑyoyɑ,normalize,ノーマライズ,limitare,ro,/limitare/,øømbɶbyø,limitation,制限,,,verb,5
normalize,en,/ˈnɔɹməˌɫaɪz/,ɔəɶʏb,normalize,ノーマライズ,반송파,ko,/pa̠nsʰo̞ŋpʰa̠/,ɶmbombɶ,carrier,キャリア,,,verb,3
normalisieren,de,/nɔɾmɑliˈziːɾen/,ɔɑyyøm,normalize,ノーマライズ,séh,id,/seh/,əəøømɶm,Séh,セハ,to,,adjective,5
ノーマライズ,ja,/noːmaɾaizɯ/,oɶɶyu,Normalize,ノーマライズ,coartaríamos,es,/koaɾtaˈɾiamos/,oɶɶyɶob,We would restore,復元します,to,ɶɶy,noun,4
normaliser,fr,/nɔʁmalize/,ɔbɶyø,normalize,ノーマライズ,formatieren,de,/fɔʁmaˈtiːʁən/,ɔbɶyəm,format,フォーマット,to,bɶy,verb,4
cartilage,fr,/kaʁtilaʒ/,ɶbyɶ,cartilage,軟骨,albian,ro,/albijan/,ɶbyɶm,Albian,アルビアン,to,byɶ,noun,3
kartilago,eo,/kartilago/,ɶyɶo,cartilage,軟骨,gæðatónlist,is,/caiːðatounlɪst/,ɶyɶoumʏbb,quality,品質,to,yɶo,noun,4
cartílago,es,/kaˈɾtilaɣo/,ɶyɶo,cartilage,軟骨,faritaĵo,eo,/faritaʒo/,ɶyɶo,do,行う,to,yɶo,verb,4
الملابس,ar,/aːlmalaːbis/,ɶbɶɶyb,Clothing,衣類,almatano,eo,/almatano/,ɶbɶɶo,Almatan,アルマタン,to,bɶɶ,noun,4
sikolätti,fi,/ˈsikoˌlætti/,yoæby,pigsty,ブタ,耐風性,ja,/taiɸɯɯsei/,ɶyuuøy,Wind resistance,耐風性,,,noun,4
porcherie,fr,/pɔʁʃəʁi/,ɔbəy,pigsty,ブタ,forgery,en,/ˈfɔɹdʒɝi/,ɔbəy,forgery,偽造,to,bəy,noun,3
pigsty,en,/ˈpɪɡˌstaɪ/,ʏbbɶʏ,pigsty,ブタ,Typklasse,de,/ˈtʏpklaszə/,ʏbbɶbə,Type class,タイプクラス,to,bbɶ,noun,3
كيس,ar,/kajjasa/,ɶɶɶ,bag,バッグ,festzustellendes,de,/ˈfɛsttsʊstɛllɛndəs/,uboø,to be determined,決断される,,,noun,3
pikkuhousut,fi,/ˈpikkuˌhousut/,ybuouub,panties,パンティー,missupozi,eo,/missupozi/,ybuoy,Missup,ミスアップ,to,buo,noun,4
سينودس,ar,/siːnuːdus/,yuub,Senodes,セノード,virutus,fi,/ˈvirutus/,yuub,recreation,レクリエーション,to,uub,noun,3
Synode,de,/ˈzyːnodə/,yoə,Synod,会議,فيشكس,ar,/feɪaʃkus/,øʏɶub,Fishx,Fishx,,,noun,3
kirkolliskokous,fi,/ˈkirkolˌliskoˌkous/,yobybooub,synod,会議,이돋이곤란,ko,/ido̞d͡ʑiɡo̞ɭɭa̠n/,yobyoɶm,Difficulty,困難,to,oby,noun,5
مهندس,ar,/muhandis/,uɶmyb,Engineer,エンジニア,無酸紙,ja,/mɯsaɴɕi/,uɶmy,Without an acid,無酸紙,to,ɶmy,noun,3
inginer,ro,/indʒiner/,ymbyø,engineer,エンジニア,kinh tuyến gốc,vi,/kin˧˥ twiəŋ˩˧ ɣok͡p˦˥/,ymbyəmobb,Meridian,子午線,to,mby,noun,3
insinööri,fi,/ˈinsiˌnøøri/,ymyøøy,engineer,エンジニア,倫理的,ja,/ɾiɴɾiteki/,ymyøy,ethical,倫理的,to,myø,noun,4
エンジニア,ja,/eɴdʑinia/,ømbyyɶ,engineer,エンジニア,lenkkikenkä,fi,/ˈlenkkiˌkenkæ/,ømbyømæ,jogging shoe,ジョギングシューズ,to,mby,noun,4
appartement,fr,/apaʁtəmɑ̃/,ɶɶbəɑ,apartment,アパート,manajemén,id,/manadʒəmen/,ɶɶbəøm,Managemén,Managemén,to,ɶbə,adjective,4
melestarikan,id,/mələstarikan/,əəbɶyɶm,conserve,保存します,kolegamo,eo,/kolegamo/,obooyybo,collegiate,大学,,,verb,5
حفظ,ar,/ħafiðˤa/,ɶybɶ,save,保存,하비작,ko,/ha̠bid͡ʑa̠k̚/,ɶybɶb,Harvey,ハーベイ,to,ybɶ,verb,3
conservar,es,/konseɾβaɾ/,omøɶ,keep,保つ,conserva,ro,/konserva/,omøɶ,preserve,保存,to,møɶ,verb,3
tarkkailla,fi,/ˈtɑrkkɑillɑ/,ɑbɑybɑ,monitor,モニター,empuantîtes,fr,/ɑ̃pɥɑ̃tit/,ɑbɑyb,driving,運転,to,bɑyb,verb,3
mengamati,id,/məŋamati/,əɶɶy,observe,観察する,răstească,ro,/rəstĕaskə/,yyyø,yelling,叫ぶ,,,verb,4
관찰하다,ko,/kwa̠nt͡ɕʰa̠ɾɦa̠da̠/,bɶmbbɶɶɶ,Observe,観察,chancleteabais,es,/tʃankleteaβais/,bɶmbøøɶɶyb,Channel,チャネル,to,ɶmb,verb,4
Dämmerung,de,/ˈdɛməʀʊŋ/,œəʊm,dusk,夕暮れ,سيلاصق,ar,/seɪulaːsˤiq/,ɶɶbɶʊyb,It will be attached,添付されます,,,noun,3
partavesi,fi,/ˈpɑrtɑˌvesi/,ɑɑøy,razor,かみそり,增长,zh-cn,/tsɤŋ˥˥ ʈʂɑŋ˨˩˦/,bɶmubʊmbɑm,increase,増加,,,verb,4
après-rasage,fr,/apʁɛʁazaʒ/,ɶbœɶɶ,After-shave,アフターシェーブ,박해하다,ko,/pa̠kʰɛ̝ɦa̠da̠/,ɶbœɶɶ,Persecute,迫害,to,bœɶɶ,verb,4
aftershave,en,/ˌæftɝˈʃeɪv/,æbəøʏb,aftershave,アフターシェーブ,elvolvato,eo,/elvolvato/,yyo,Development,発達,,,verb,3
versengen,de,/ˈvɛɾsˌʔɛŋən/,œbœəm,scorch,スコーチ,excelan,en,/ˌɛkˈsɛɫən/,œbœəm,excelan,エクセラン,to,bœəm,verb,3
paahtaa,fi,/ˈpɑɑhtɑɑ/,ɑɑɑɑ,roast,ロースト,pratstund,sv,/²pr'ɑːtstɵnːd/,bʊœmʏb,Talk,話,,,noun,3
كورش,ar,/kaʊariʃ/,ɶʊɶy,Corset,コルセット,zapcierie,ro,/zaptʃ̩erije/,yoob,Zapcierie,Zapcierie,,,noun,3
Bewegung,de,/bəˈvɛkˈʔʊnˌk/,əœbʊmb,movement,動き,hrörleg,is,/r̥œrlɛɣ/,bʏʏœbb,begable,生息できます,,,noun,3
gerakan,id,/gərakan/,əɶɶm,movement,動き,săracan,ro,/sərakan/,əɶɶm,pauper,貧しい,to,ɶɶm,noun,3
efficient,en,/ɪˈfɪʃənt/,ʏʏəmb,efficient,効率的,würdigem,de,/ˈvʏɾdɪgəm/,ʏʏəm,worthy,価値がある,to,ʏəm,adjective,3
tehokas,fi,/ˈtehokɑs/,øoɑb,effective,効果的,âu gỗ,vi,/ɤ̆w˧˥ ɣo˧˩˨/,bombɶmɶ,wooden,木製,to,,adjective,3
efficace,fr,/efikas/,øyɶb,efficient,効率的,seinasta,is,/seiːnasta/,øyɶbɶ,last,過去,to,yɶb,adjective,3
impetuos,ro,/impetuos/,ymøuob,impetuous,衝動的,ímpetus,es,/ˈimpetus/,ymøub,impetus,推進力,to,møu,adjective,3
hiirihaukka,fi,/ˈhiirihɑˌukkɑ/,yyyɑubɑ,buzzard,バザード,dissimulant,fr,/disimylɑ̃/,yyyɑ,hiding,隠蔽,to,yyɑ,verb,4
발자국,ko,/pa̠ɭd͡ʑa̠ɡuk̚/,ɶbɶub,footprint,フットプリント,daldaru,id,/daldaru/,ɶbɶu,Daldaru,ダルダル,to,bɶu,verb,3
rezulto,eo,/rezulto/,øubo,result,結果,eukkonen,fi,/ˈeukˌkonen/,øuboøm,eukkonen,Eukkonen,to,ubo,verb,3
resultado,es,/resultaðo/,øubɶo,result,結果,reuzpapero,eo,/reuzpapero/,øubɶøo,reuse paper,紙を再利用します,to,ubɶ,noun,4
Ergebnis,de,/ʔɛːɐgəˈpnɪs/,œɐəbʏb,result,結果,automat,sv,/aʊtʊm'ɑːt/,ʊbʏbɔb,automatic,自動,,,noun,3
betelie,ro,/betelije/,øøyø,waistband,ウエストバンド,perhetyö,fi,/ˈperhetyø/,øøyø,family work,家族の仕事,to,øyø,noun,4
talio,eo,/talio/,ɶyo,waist,腰,vanatta,en,/vɑˈnɑtə/,ɑɑə,vanatta,ヴァナッタ,,,verb,3
estallido,es,/estaʎiðo/,øbɶyo,pop,ポップ,meskalino,eo,/meskalino/,øbɶyo,mescaline,メスカリン,to,bɶyo,adjective,4
populaire,fr,/pɔpylɛʁ/,ɔyœb,popular,人気,normiertest,de,/ˈnɔɾmiːɾtɛst/,ɔyœbb,standardized,標準化,to,yœb,verb,3
بوق,ar,/bawwaqa/,ɶɶɶ,trumpet,トランペット,Nationalismus,de,/natsi̯onaˈlɪsmʊs/,ɔbbœbəb,nationalism,ナショナリズム,,,verb,3
bocina,es,/boθina/,oyɶ,horn,ホーン,得知,zh-cn,/tɤ˧˥ ʈʂɚ˥˥/,bbɑmuɔ,Know,知る,,,noun,3
홍보하다,ko,/ɸʷo̞ŋbo̞ɦa̠da̠/,omoɶɶ,advertise,宣伝します,concordarían,es,/koŋkoɾðaˈɾian/,omoɶyɶm,would agree,同意します,to,moɶ,verb,4
memajukan,id,/məmadʒukan/,əɶbuɶm,advance,前進,Donaukraftwerk,de,/ˈdoːnaokɾaftvɛɾk/,oɶobɶbbœb,Danube power plant,ドナウ発電所,to,,verb,4
promouvoir,fr,/pʁɔmuvwaʁ/,bɔubɶb,promote,促進,more,en,/ˈmɔɹ/,oʊəmœb,more,もっと,to,,verb,3
駆け出し,ja,/kakedaɕi/,ɶøɶy,Starting,駆け出し,paternalism,ro,/paternalism/,ɶøɶybm,paternalism,父性主義,to,øɶy,noun,4
penagihan,id,/pənagihan/,əɶyɶm,billing,請求する,remaquillât,fr,/ʁəmakija/,əɶyɶ,remaquillât,remaquillât,to,ɶyɶ,noun,4
laskutus,fi,/ˈlɑskutus/,ɑbuub,billing,請求する,进,zh-cn,/tɕɪn˥˩/,bbœmoʊ,Enter,入る,,,noun,3
facturation,fr,/faktyʁasjɔ̃/,ɶbyɶbɔ,billing,請求する,pastinako,eo,/pastinako/,ɶbyɶo,Pastinak,Pastinak,to,byɶ,noun,4
الفواتير,ar,/aːlfaʊaːtiːr/,ɶbɶʊɶy,Invoices,請求書,Abmachungen,de,/ˈʔapˌmaxʊŋən/,ɶbɶʊəm,Agreements,契約,to,bɶʊ,noun,4
alcantarilla,es,/alkantaɾiʎa/,ɶbɶmɶyɶ,sewer,下水道,abwandelbaren,de,/ˈʔapvandɛlˈbaɽən/,ɶbɶmœbɶəm,modificable,変更可能,to,bɶm,verb,5
