word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
derivat,ro,/derivat/,øyɶb,derived,派生,équitables,fr,/ekitabl/,øyɶbb,fair,公平,to,yɶb,adjective,3
Derivat,de,/ˈdeːɾivɑt/,øyɑb,derivative,デリバティブ,heijastin,fi,/ˈheijɑstin/,øyɑbym,reflector,リフレクター,to,yɑb,noun,3
derivaĵo,eo,/derivaʒo/,øyɶo,derivative,デリバティブ,エリア・コード,ja,/eɾia koːdo/,øyɶoo,Area code,エリア・コード,to,yɶo,noun,4
johdannainen,fi,/ˈjohdɑnˌnɑinen/,oɑmɑyøm,derivative,デリバティブ,㿸,zh-cn,/wan˨˩˦/,ʏməmɶʏbœ,Bleak,暗い,,,noun,4
白鳥,ja,/ɕiɾatoɾi/,yɶoy,swan,白鳥,filarmonías,es,/filaɾmoˈnias/,yɶoyɶb,Philharmonies,フィルハーモニー,to,ɶoy,noun,4
înfrângere,ro,/ɨnfrɨndʒere/,ʉmbʉmbøø,defeat,敗北,失心,ja,/ɕiɕːiɴ/,uɶooy,syncope,失心,,,noun,4
tappio,fi,/ˈtɑppio/,ɑbyo,loss,損失,roggio,en,/ˈɹɑdʒiˌoʊ/,ɑbyoʊ,roggio,ロッジオ,to,byo,verb,3
敗北,ja,/haibokɯ/,ɶyou,defeat,敗北,avionul,ro,/avionul/,ɶyoub,the airplane,飛行機,to,you,noun,3
小说,zh-cn,/ɕjɑʊ˨˩˦ ʂuɔ˥˥/,bɑʊuɔ,novel,小説,Cẩm Hà,vi,/kɤ̆m˧˩˨ ha˦˨/,ɔyɔmm,Cam Ha,カムハ,,,noun,3
フィクション,ja,/ɸikɯɕoɴ/,yuom,fiction,フィクション,tiburón,es,/tiβuˈɾon/,yuom,shark,鮫,to,uom,noun,3
柑橘類,ja,/kaɴkitsɯɾɯi/,ɶmybuuy,citrus,柑橘類,antiprotono,eo,/antiprotono/,ɶmybooo,antiproton,アンチプロトン,to,myb,noun,5
sitrushedelmä,fi,/ˈsitrusheˌdelmæ/,ybubøøbæ,citrus fruit,かんきつ類の果実,ひつじ雲,ja,/çitsɯdʑigɯmo/,ybubyuo,Sheep clouds,ひつじ雲,to,bub,noun,5
heittää,fi,/ˈheittææ/,øybææ,throw,投げる,fregándonoslos,es,/fɾeˈɣandonozlos/,umøɶob,scrubbing them,それらをスクラブします,,,verb,3
