word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
criatura,es,/kɾjatuɾa/,bɶuɶ,creature,生き物,下落,zh-cn,/ɕja˥˩ luɔ˥˩/,bɶuɔ,whereabouts,所在,to,ɶu,verb,3
menetas,id,/mənətas/,əəɶb,hatch,ハッチ,chớ có trách,vi,/cɤ˩˧ kɔ˩˧ ʈak˦˥/,oɔɶb,Do not blame,責めないで,kyaku,ɶb,verb,3
patruuna,fi,/ˈpɑtruunɑ/,ɑbuuɑ,cartridge,カートリッジ,costumers,en,/ˈkɑstumɝz/,ɑbuəb,costumers,衣装,to,bu,noun,3
Patrone,de,/patˈɾoːnə/,ɶboə,cartridge,カートリッジ,absorbén,id,/absorben/,ɶboøm,Absorbén,吸収性,to,bo,noun,3
latitudo,eo,/latitudo/,ɶyuo,latitude,緯度,inmaturo,es,/immatuɾo/,ymɶuo,immature,未熟,kyaku,uo,noun,4
latitudine,ro,/latitudine/,ɶyuyø,latitude,緯度,radiusvektoro,eo,/radiusvektoro/,ɶyubøboo,radius vector,半径ベクトル,to,yu,noun,5
latitude,fr,/latityd/,ɶyyb,latitude,緯度,Preisauftrieb,de,/ˈpɾaezaoftɾiːp/,bɶøɶobbyb,Price survival,価格の生存,kyaku,yb,noun,3
leveysaste,fi,/ˈleveyˌsɑste/,øøyɑbø,latitude,緯度,カフェ・ラッテ,ja,/kaɸɯe ɾatːe/,ɶuøɶbø,Cafe latte,カフェ・ラッテ,kyaku,bø,noun,4
カテゴリー,ja,/kategoɾiː/,ɶøoy,Category,カテゴリー,berkompromi,id,/bərkompromi/,əomboy,compromise,妥協,kyaku,oy,noun,4
kategoria,fi,/ˈkɑteˌgoriɑ/,ɑøoyɑ,category,カテゴリー,hyperopia,en,/ˌhaɪpɝˈoʊˌpiɑ/,ɶʏəoʊyɑ,hyperopia,遠視,kyaku,yɑ,noun,5
Kategorie,de,/kɑtegoˈɾiː/jə/,ɑøoyə,category,カテゴリー,echevarria,en,/eɪtʃeɪˈvɑɹiə/,øʏbøʏɑyə,echevarria,Echevarria,kyaku,yə,noun,5
kategori,id,/katəgori/,ɶəoy,category,カテゴリー,星星,ja,/hoɕiboɕi/,oyoy,Star,星星,kyaku,oy,noun,4
porata,fi,/ˈporɑtɑ/,oɑɑ,drill,ドリル,gondwana,en,/ˌɡɑndˈwɑˌnɑ/,ɑmbɑɑ,gondwana,ゴンドワナ,kyaku,ɑɑ,verb,3
mengebor,id,/məŋəbor/,əəo,drill,ドリル,totherow,en,/ˈtəðɝoʊ/,əəoʊ,totherow,totherow,to,əo,verb,3
ドリル,ja,/doɾiɾɯ/,oyu,Drill,ドリル,lupiu,ro,/lupiu/,uyu,Lupiu,lupiu,kyaku,yu,noun,3
hugrekki,is,/hʏɣrɛhcɪ/,ʏœʏ,courage,勇気,emetic,en,/ɪˈmɛtɪk/,ʏœʏb,emetic,催吐剤,to,œʏ,adjective,3
rohkea,fi,/ˈrohkeɑ/,oøɑ,brave,勇敢,oppressants,fr,/ɔpʁesɑ̃/,ɔbøɑ,oppressive,抑圧的,kyaku,øɑ,adjective,3
odysseia,fi,/ˈodysˌseiɑ/,oybøyɑ,Odyssey,オデッセイ,compania,en,/kəmˈpeɪˌniɑ/,əmøʏyɑ,compania,仲間,kyaku,yɑ,noun,4
odyssey,en,/ˈɑdəsi/,ɑəy,odyssey,オデッセイ,entrevît,fr,/ɑ̃tʁəvi/,ɑbəy,interview,インタビュー,kyaku,əy,noun,3
odyssée,fr,/ɔdise/,ɔyø,Odyssey,オデッセイ,prenoire,ro,/prenoire/,bøoyø,prenoire,Prenoire,kyaku,yø,noun,3
pengembaraan,id,/pəŋəmbaraʔan/,əəmɶɶɶm,odyssey,オデッセイ,فلملتطم,ar,/falimultatˤam/,ɶyubɶbɶm,Longing,憧れ,kyaku,ɶm,noun,5
gigantisme,fr,/ʒigɑ̃tism/,yɑybm,gigantism,巨人,megacosm,ro,/meɡakosm/,øɶobm,Megacosm,メガコスム,kyaku,bm,noun,3
dialect,en,/ˈdaɪəˌɫɛkt/,ɶʏəœbb,dialect,方言,protórax,es,/pɾoˈtoɾaks/,booɶbb,prothorax,prothorax,kyaku,bb,verb,3
legătură,ro,/leɡəturə/,øəuə,link,リンク,bấm ra sữa,vi,/bɤ̆m˩˧ ʐa˧˥ ʂɯə˧˩˨/,omɶuə,Click Milk,牛乳をクリックします,kyaku,uə,noun,4
perhubungan,id,/pərhubuŋan/,əuuɶm,Transportation,交通手段,耐乏予算,ja,/taiboɯjosaɴ/,ɶyouoɶm,Denning budget,耐乏予算,kyaku,ɶm,noun,4
按钮,zh-cn,/an˥˩ njoʊ˨˩˦/,ɶmmoʊ,Button,ボタン,amniotiques,fr,/amnjɔtik/,ɶmmɔyb,amniotics,羊膜,to,mm,noun,3
naiivi,fi,/ˈnɑiivi/,ɑyyy,naive,素朴です,kembili,id,/kəmbili/,əmyy,twin,ツイン,kyaku,yy,adjective,3
elipso,eo,/elipso/,øybo,ellipse,楕円,veisluna,is,/veistlʏna/,øybbʏɶ,party,パーティ,to,yb,noun,3
vestido,es,/bestiðo/,øbyo,dress,ドレス,löllyä,fi,/ˈløllyæ/,øbyæ,fluffy,ふわふわ,to,by,adjective,3
