word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
وزن,ar,/wazana/,ɶɶɶ,Weight,重さ,rúmstokk,is,/rumstɔhk/,ɶuɶyɶ,bedside,ベッドサイド,,,noun,3
重さ,ja,/omosa/,ooɶ,weight,重さ,kirvellä,fi,/ˈkirvellæ/,yøbæ,sting,刺し傷,,,noun,3
genuo,eo,/genuo/,øuo,knee,膝,privatizándole,es,/pɾiβatiˈθandole/,bɶmboɶb,privatizing him,彼を民営化する,,,noun,3
Auflösung,de,/ˈʔaofˌløːzʊŋ/,ɶobøʊm,resolution,解像度,Mao Tsé-toung,fr,/maotsetuŋ/,ɶobøum,Mao Tsé-Toung,maotsé-toung,to,obø,noun,3
解像度,ja,/kaizoɯdo/,ɶyouo,resolution,解像度,avionul,ro,/avionul/,ɶyoub,the airplane,飛行機,to,you,noun,3
resolución,es,/resoluˈθjon/,øoubom,resolution,解像度,béo trục béo tròn,vi,/beo˩˧ ʈuk͡p˨ˀ˩ʔ beo˩˧ ʈɔŋ͡m˦˨/,øoubbbøoɔmm,Fatty round axis,脂肪丸軸,to,oub,noun,4
에스트로겐,ko,/e̞sʰɯtʰɯɾo̞ɡe̞n/,øbubuoøm,Estrogen,エストロゲン,熱情的,ja,/netsɯdʑoɯteki/,øbubouøy,passionate,熱情的,to,bub,noun,5
œstrogène,fr,/ɛstʁɔʒɛn/,œbbɔœm,esturogen,エストロゲン,extortion,en,/ɛkˈstɔɹʃən/,œbbɔəm,extortion,恐tor,to,bbɔ,noun,3
Dachfenster,de,/ˈdaχfɛnstɐ/,ɶbœmbɐ,Skylight,天窓,adjoignions,fr,/adʒwɛɲjɔ̃/,ɶbœmɔ,assistant,アシスタント,to,bœm,noun,3
天窓,ja,/teɴmado/,ømɶo,Skylight,天窓,émbargo,id,/embargo/,ømɶo,embargo,禁輸,to,mɶo,noun,3
kattoikkuna,fi,/ˈkɑttoikˌkunɑ/,ɑboybuɑ,skylight,天窓,梳头,zh-cn,/ʂu˥˥ tʰoʊ˧˥/,əmbbɶʏɶmo,Combing,櫛で,,,verb,4
höpöttää,fi,/ˈhøpøttææ/,øøbææ,waffle,ワッフル,storstilad,sv,/²st'uːʂʈiːlad/,bɶʏɶyb,grand,グランド,,,noun,4
nătărău,ro,/nətərəw/,əəə,goofy,間抜けな,vehnäspitko,fi,/ˈvehnæsˌpitko/,ybøybæ,wheat,小麦,,,noun,3
Möglichkeit,de,/ˈmøːklɪçˌkaɪ̯t/,øbʏɶʏb,possibility,可能性,工件,zh-cn,/kʊŋ˥˥ tɕjɛn˥˩/,ybʏmbɑm,Workpiece,ワークピース,,,noun,3
pilihan,id,/pilihan/,yyɶm,choice,選択,위기감,ko,/ɥiɡiɡa̠m/,yyɶm,Crisis,危機,to,yɶm,noun,3
아몬드,ko,/a̠mo̞ndɯ/,ɶomu,almond,アーモンド,cười mỉm,vi,/kɯəj˦˨ mim˧˩˨/,ommuybb,smile,笑顔,to,,adjective,3
almendra,es,/almendɾa/,ɶbømbɶ,almond,アーモンド,argwöhntest,de,/ˈʔaɾkvøntɛst/,ɶbømœbb,suspicion test,疑いテスト,to,bøm,noun,3
لوز,ar,/lawwaza/,ɶɶɶ,almonds,アーモンド,limuzină,ro,/limuzinə/,øuøbb,limousine,リムジン,,,adjective,3
画眉,zh-cn,/xwa˥˩ meɪ˧˥/,bɶøʏ,thrush,ツグミ,جليان,ar,/dʒaleɪaːn/,bɶøʏɶm,Evangelism,伝道,to,ɶøʏ,noun,3
seriawan,id,/səriawan/,əyɶɶm,thrush,ツグミ,Ministerkomitees,de,/minɪstɛɾkoˈmiːtəəs/,əœmbəb,Ministerial committees,閣僚委員会,,,noun,3
tapaaminen,fi,/ˈtɑpɑɑˌminen/,ɑɑɑyøm,meeting,ミーティング,baldassare,en,/bɑɫdɑˈsɑɹi/,ɑɑɑy,baldassare,バルダサレ,to,ɑɑy,verb,4
ミーティング,ja,/miːteiɴgɯ/,yøymu,meeting,ミーティング,nýgengi,is,/niːceiɲcɪ/,yøymʏ,failure,失敗,to,øym,noun,3
kunveno,eo,/kunveno/,umøo,Meeting,ミーティング,hùm beo,vi,/hum˦˨ beo˧˥/,umøo,leopard,ヒョウ,to,møo,verb,3
pertemuan,id,/pərtəmuan/,əəuɶm,meeting,ミーティング,suurkapitalistinen,fi,/ˈsuurkɑˌpitɑˌlistinen/,uuøyby,large capitalist,大きな資本家,,,verb,3
اجتماع,ar,/idʒtimaːʕ/,ybyɶb,Meeting,ミーティング,licitat,ro,/litʃitat/,ybyɶb,bid,,to,byɶb,verb,3
deputy,en,/ˈdɛpjəti/,œbəy,deputy,副,Lötseite,de,/lœtˈzəiːtə/,œbəyə,Solder side,はんだ側,to,bəy,noun,3
kuorrutus,fi,/ˈkuorrutus/,uouub,frosting,フロスティング,巣をくう,ja,/sɯokɯɯ/,uouu,Nest,巣をくう,to,ouu,verb,3
hölynpöly,fi,/ˈhølynˌpøly/,øymøy,nonsense,ナンセンス,neinteresa,eo,/neinteresa/,øymøøɶ,uninteresting,面白くない,to,ymø,noun,4
gallina,es,/gaʎina/,ɶyɶ,chicken,チキン,Rússlands,is,/rustlants/,yɶmʏ,Russia,ロシア,,,verb,3
mejorar,es,/mexoɾaɾ/,øoɶ,to improve,改善する,brasov,ro,/brasov/,uumøb,Brasov,ブラソフ,,,verb,3
meningkatkan,id,/məniŋkatkan/,əymɶbɶm,increase,増加,bedienbaren,de,/bədiːnˈbaɽən/,əymɶəm,operable,操作可能,to,ymɶ,verb,4
améliorer,fr,/ameljɔʁe/,ɶøbɔø,to improve,改善する,weitläufigen,de,/ˈvaetlɔøfɪgən/,ɶøbɔøʏəm,extensive,広範囲,to,øbɔø,verb,4
mahatahu,id,/mahatahu/,ɶɶɶu,omniscient,全知,magasárið,is,/maːɣasauːrɪð/,ɶɶɶuʏb,stomach,お腹,to,ɶɶu,noun,4
alvitur,is,/alvɪtʏr/,ɶbʏʏ,completely,完全に,Calvinist,de,/kalˈvɪnɪst/,ɶbʏʏbb,Calvinist,カルヴィニスト,to,bʏʏ,noun,3
kupoli,fi,/ˈkupoli/,uoy,dome,ドーム,grodd,sv,/grʊdː/,œʏmɶ,sprout,芽,,,verb,3
rumores,es,/rumoɾes/,uoøb,Rumors,噂,urodel,ro,/urodel/,uoøb,Urodel,ウロデル,to,oøb,noun,3
cuarteto,es,/kwaɾteto/,bɶøo,quartet,カルテット,planetoid,ro,/planetoid/,bɶøoyb,planetoid,プラネトイド,to,ɶøo,noun,3
kvartetti,fi,/ˈkvɑrtetti/,bɑøby,quartet,カルテット,Trapeze,de,/ˈtɾɑːpetsə/,bɑøbə,Trapeze,空中ブランコ,to,ɑøb,noun,3
사중주,ko,/sʰa̠d͡ʑuŋd͡ʑu/,bɶbumbu,quartet,カルテット,praftură,ro,/prafturə/,bɶbuə,dust,ほこり,to,ɶbu,noun,3
舞蹈,zh-cn,/u˨˩˦ tɑʊ˨˩˦/,uɑʊ,dance,ダンス,크로아티아,ko,/kxɯɾo̞a̠tʰia̠/,bɶbɶmbɔm,Croatia,クロアチア,,,noun,3
citizen,en,/ˈsɪtəzən/,ʏəəm,citizen,市民,schichteten,de,/ˈʃɪçtətən/,ʏəəm,layer,層,to,əəm,noun,3
kansalainen,fi,/ˈkɑnsɑˌlɑinen/,ɑmɑɑyøm,citizen,市民,santagata,en,/sɑntɑˈɡɑtə/,ɑmɑɑə,santagata,サンタガタ,to,mɑɑ,noun,4
ríkisborgari,is,/riːcɪspɔrkarɪ/,yʏbɔɶʏ,citizen,市民,Kalligrafie,de,/kallɪgɾɑˈfiː/jə/,ɶbʏbɑyə,calligraphy,書道,,,noun,5
التفاف,ar,/iltifaːf/,ybyɶb,Wrapping,ラッピング,읽히다,ko,/iɭkçida̠/,ybyɶ,get to read,読んでください,to,byɶ,verb,3
kiertotie,fi,/ˈkiertotie/,yøoyø,detour,迂回,生け捕り,ja,/ikedoɾi/,yøoy,Livelihood,生け捕り,to,øoy,verb,4
turnesol,ro,/turnesol/,uøob,litmus,リトマス,夢落ち,ja,/jɯmeotɕi/,uøoby,Falling dreams,夢落ち,to,øob,noun,3
リトマス,ja,/ɾitomasɯ/,yoɶu,litmus,リトマス,bivolaru,ro,/bivolaru/,yoɶu,Bivolaru,Bivolaru,to,oɶu,noun,4
tournesol,fr,/tuʁnəsɔl/,ubəɔb,sunflower,ひまわり,険相,ja,/keɴsoɯ/,ømou,forbidding look,険相,,,noun,3
pencarian,id,/pəntʃarian/,əmbɶyɶm,search,探す,comprises,en,/kəmˈpɹaɪzəz/,əmbɶʏəb,comprises,構成されています,to,mbɶ,verb,3
búsqueda,es,/ˈbuskeða/,ubøɶ,search,探す,Bùi Thế Đạt,vi,/buj˦˨ tʰe˩˧ dak˨ˀ˩ʔ/,ubøɶbb,Bui The Dat,dat,to,bøɶ,noun,3
pyrkimys,fi,/ˈpyrkimys/,yyyb,pursuit,追跡,dividierst,de,/diviˈdiːɾst/,yyybb,dividing,分割,to,yyb,verb,3
クエスト,ja,/kɯesɯto/,uøuo,quest,クエスト,ureuso,eo,/ureuso/,uøuo,ureus,ureus,to,øuo,noun,3
colosal,es,/kolosal/,ooɶb,colossal,巨大,フォローアップ,ja,/ɸoɾoːapːɯ/,ooɶbu,follow up,フォローアップ,to,oɶb,noun,3
巨大,ja,/kjodai/,boɶy,Huge,巨大,traumatique,fr,/tʁomatik/,boɶyb,traumatic,トラウマ,to,oɶy,adjective,3
colossal,en,/kəˈɫɑsəɫ/,əɑə,colossal,巨大,prächtigstes,de,/ˈpɾɛçtɪgstəs/,bœʏbbəb,most splendid,最も素晴らしい,,,noun,3
fijación,es,/fixaˈθjon/,yɶbom,fixation,固定,シナ・チョン,ja,/ɕina tɕoɴ/,yɶbom,Sina Chung,シナ・チョン,to,ɶbom,noun,3
التسعير,ar,/aːltasʕiːr/,ɶbɶby,Pricing,価格設定,atraksi,id,/atraʔsi/,ɶbɶby,attraction,アトラクション,to,bɶby,noun,3
损害,zh-cn,/suən˨˩˦ xaɪ˥˩/,uəmɶʏ,damage,ダメージ,lewandoski,en,/ɫuənˈdaʊski/,uəmɶʊby,lewandowski,Lewandowski,to,əmɶ,verb,3
damaĝo,eo,/damad͡ʒo/,ɶɶbo,damage,ダメージ,adaptor,id,/adaptor/,ɶɶbo,adapter,アダプタ,to,ɶbo,noun,3
deteriora,ro,/deteriora/,øøyoɶ,deteriorate,劣化する,テレビショー,ja,/teɾebiɕoː/,øøyo,TV show,テレビショー,to,øyo,noun,4
salvie,ro,/salvije/,ɶbyø,sage,セージ,advine,es,/aðβine/,ɶbyø,Advine,アドバイス,to,byø,adjective,3
ottelu,fi,/ˈottelu/,obøu,match,マッチ,목회유,ko,/mo̞kʰø̞ju/,obøu,Pastoral,パストラル,to,bøu,noun,3
トウモロコシ,ja,/toɯmoɾokoɕi/,ouoooy,corn,トウモロコシ,oculomotor,ro,/okulomotor/,ouooo,oculomotor,眼球運動,to,uooo,noun,5
