word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
tournament,en,/ˈtʊɹnəmənt/,ʊəəmb,tournament,トーナメント,بكاكنج,ar,/bikaːkindʒ/,yɶymb,Bakking,バッキング,kyaku,mb,noun,3
トーナメント,ja,/toːnameɴto/,oɶømo,tournament,トーナメント,pemercontoh,id,/pəmərtʃontoh/,əəbomo,Example,例,kyaku,mo,noun,4
géométrie,fr,/ʒeɔmetʁi/,øɔøby,geometry,ジオメトリ,agaci,eo,/agat͡si/,ɶɶby,agaci,アガチ,kyaku,by,noun,3
geometry,en,/dʒiˈɑmətɹi/,byɑəby,geometry,ジオメトリ,提款机,zh-cn,/tʰi˧˥ kʰwan˨˩˦ tɕi˥˥/,bybɶmby,Withdrawal,撤退,kyaku,by,noun,3
기하학,ko,/kiɦa̠ɦa̠k̚/,yɶɶb,geometry,ジオメトリ,dvalarstað,is,/tvaːlarstaːð/,bɶɶbɶb,place,場所,kyaku,ɶb,noun,3
geometrie,ro,/dʒeometrije/,bøoøbyø,geometry,ジオメトリ,suuntauslaite,fi,/ˈsuuntɑusˌlɑite/,uumɑubɑyø,trend,傾向,kyaku,yø,noun,4
원산지,ko,/wʌ̹nsʰa̠nd͡ʑi/,ɔmbɶmby,origin,元,retribuí,es,/retɾiˈβwi/,øbyby,I paid,支払いました,kyaku,by,verb,3
erscheinen,de,/ɛɐ̯ˈʃaɪ̯nən/,œɐɶʏəm,appear,現れる,garantăm,ro,/ɡarantəm/,ɶɶməm,guarantee,保証,kyaku,əm,verb,3
ilmestyä,fi,/ˈilmesˌtyæ/,ybøbyæ,appear,現れる,ulcérera,fr,/ylseʁəʁa/,ybøəɶ,will ulcerate,潰瘍化します,to,bø,verb,4
يتكيف,ar,/jatakajjaf/,ɶɶɶɶb,Adapt,適応,direktiĝi al,eo,/direktid͡ʒi al/,yøbybyɶb,to turn to,に頼る,kyaku,ɶb,verb,4
menyesuaikan,id,/məɲəsuaikan/,əəuɶyɶm,adapt,適応する,déconditionnâmes,fr,/dekɔ̃disjɔnam/,øɔybɔɶm,deconditioned,拒絶,kyaku,ɶm,verb,5
adaptar,es,/aðaptaɾ/,ɶɶbɶ,fit,フィット,détesta,fr,/detɛsta/,øœbɶ,hate,嫌い,kyaku,bɶ,verb,3
adapti,eo,/adapti/,ɶɶby,adapt,適応する,ونسو,ar,/wanaswa/,ɶɶbɶ,And forget,そして忘れてください,to,ɶb,verb,3
adapter,fr,/adapte/,ɶɶbø,adapt,適応する,asaltat,ro,/asaltat/,ɶɶbɶb,assault,暴行,to,ɶb,verb,3
liveranto,eo,/liveranto/,yøɶmo,Deliverator,配信機,강풍경보,ko,/ka̠ŋpʰuŋɡjʌ̹ŋbo̞/,ɶmbumbɔmo,Strong wind alarm,強風アラーム,kyaku,mo,noun,4
toimittaja,fi,/ˈtoimitˌtɑjɑ/,oyybɑɑ,supplier,サプライヤー,ishihara,en,/ˌɪˌʃiˈhɑˌɹɑ/,ʏyɑɑ,ishihara,石原,kyaku,ɑɑ,noun,4
furnizor,ro,/furnizor/,uyo,provider,プロバイダー,chỉ huy sở,vi,/ci˧˩˨ hwi˧˥ ʂɤ˧˩˨/,yyo,Headquarters,本部,kyaku,yo,noun,3
pemasok,id,/pəmasoʔ/,əɶob,supplier,サプライヤー,bosuioc,ro,/bosujok/,ouob,bosioc,bosioc,kyaku,ob,noun,3
período,es,/peˈɾioðo/,øyoo,period,,混合色,zh-cn,/xuən˥˩ xɤ˧˥ sɤ˥˩/,uəmoo,mixed colours,混合色,kyaku,oo,noun,3
periodo,eo,/periodo/,øyoo,period,限目,nóng hôi hổi,vi,/nɔŋ͡m˩˧ hoj˧˥ hoj˧˩˨/,ɔmmoo,hot smell,熱い匂い,kyaku,oo,noun,3
ajanjakso,fi,/ˈɑjɑnˌjɑkso/,ɑɑmɑbo,period,限目,manifésto,id,/manifesto/,ɶyøbo,manifesto,マニフェスト,kyaku,bo,noun,4
أمل,ar,/ʔamala/,ɶɶɶ,hopefull,希望に満ちています,databa,es,/dataβa/,ɶɶɶ,Databa,データバ,kyaku,ɶɶ,verb,3
toivoa,fi,/ˈtoivoɑ/,oyoɑ,hope,望み,transposant,fr,/tʁɑ̃spozɑ̃/,bɑboɑ,transposing,転置,kyaku,oɑ,verb,3
vuotaa,fi,/ˈvuotɑɑ/,uoɑɑ,leak,リーク,gondwana,en,/ˌɡɑndˈwɑˌnɑ/,ɑmbɑɑ,gondwana,ゴンドワナ,kyaku,ɑɑ,verb,3
berdarah,id,/bərdarah/,əɶɶ,bloody,血まみれ,rempaillages,fr,/ʁɑ̃pajaʒ/,ɑɶɶ,upset,動揺,kyaku,ɶɶ,verb,3
accélérer,fr,/akseleʁe/,ɶbøøø,accelerate,加速します,afleiðingin,is,/avleiðiɲcɪn/,ɶbøyymʏm,tour,旅行,to,bø,verb,4
acelerar,es,/aθeleɾaɾ/,ɶøøɶ,speed up,スピードアップ,離れ家,ja,/hanaɾeja/,ɶɶøɶ,Farm,離れ家,kyaku,øɶ,verb,4
accelerate,en,/ækˈsɛɫɝˌeɪt/,æbœəøʏb,accelerate,加速します,versinnbildlicht,de,/fɛːɐ̯ˈzɪnnbɪldlɪçt/,œɐʏmmʏbbʏb,symbolized,象徴されています,kyaku,ʏb,verb,4
diagrama,es,/djaɣɾama/,bɶɶɶ,diagram,図,klatschnasse,de,/ˈklaʧnaszə/,bɶɶbə,gossip,ゴシップ,to,ɶɶ,verb,3
diagramo,eo,/diagramo/,yɶbɶo,Diagram,図,لنخلف,ar,/linaxluf/,yɶbub,Let's leave,行きましょう,to,ɶb,verb,3
variabel,id,/variabəl/,ɶyɶəb,variable,変数,hræddari,is,/r̥aitarɪ/,ɶyɶʏ,afraid,恐れ,to,yɶ,adjective,3
variable,en,/ˈvɛɹiəbəɫ/,œyəə,variable,変数,gesehene,de,/gəˈzeːənə/,əøəə,seen,見た,kyaku,əə,adjective,3
budaya,id,/budaja/,uɶɶ,culture,文化,turradas,es,/turaðas/,uɶɶb,turned,,to,ɶɶ,noun,3
パイロット,ja,/paiɾotːo/,ɶyobo,pilot,パイロット,amino,id,/amino/,ɶyo,amino,アミノ,to,yo,noun,3
seerumi,fi,/ˈseerumi/,øøuy,serum,血清,quang chu kì,vi,/waŋ˧˥ cu˧˥ ki˦˨/,ɶmuy,Optical cycle,光学サイクル,kyaku,uy,noun,3
suspiro,es,/suspiɾo/,ubyo,sigh,はぁ,fournirez,fr,/fuʁniʁe/,ubyø,will supply,供給します,to,by,verb,3
suspiro,eo,/suspiro/,ubyo,sigh,はぁ,Revisor,de,/ˈɾeːvizoɾ/,øyo,auditor,監査人,kyaku,yo,noun,3
retirada,es,/retiɾaða/,øyɶɶ,withdrawal,撤退,بتمارا,ar,/bitamaːraː/,yɶɶɶ,Bamara,バマラ,kyaku,ɶɶ,noun,4
撤退,zh-cn,/ʈʂʰɤ˥˩ tʰweɪ˥˩/,obøʏ,retreat,退却,korskeilla,fi,/ˈkorskeillɑ/,obøybɑ,bump,バンプ,to,bø,verb,3
تراجع,ar,/taraːdʒaʕa/,ɶɶbɶɶ,to retreat,退却する,哩哩啦啦,zh-cn,/li˥˥ li˥˥ la˥˥ la˥˥/,yyɶɶ,Miles,マイル,kyaku,ɶɶ,verb,4
terali,id,/tərali/,əɶy,Terrali,テラリ,تهاوش,ar,/tuhaːwiʃ/,uɶy,Scratch,傷,kyaku,ɶy,noun,3
conducción,es,/konduˈkθjon/,omubbom,driving,運転,konsulo,eo,/konsulo/,omuo,consul,領事,to,mu,noun,3
彫刻,ja,/tɕoɯkokɯ/,bouou,Sculpture,彫刻,bolotu,id,/bolotu/,oou,Bolotu,ボロツ,kyaku,ou,noun,3
escultural,es,/eskultuɾal/,øbubuɶb,sculptural,彫刻,hellurei,fi,/ˈhellurei/,øbuøy,gentle,優しい,to,bu,adjective,4
pahatan,id,/pahatan/,ɶɶɶm,sculpture,彫刻,생지황,ko,/sʰɛ̝ŋd͡ʑiβwa̠ŋ/,bœmbybɶm,Raw,生,kyaku,ɶm,adjective,3
كعب,ar,/kaʕʕaba/,ɶbɶɶ,heel,ヒール,alnajli,eo,/alnaili/,ɶbɶyy,to be nailed,釘付けにされる,to,bɶ,verb,3
蝌蚪,zh-cn,/kʰɤ˥˥ toʊ˨˩˦/,booʊ,tadpole,タドポール,Promotion,de,/pʀomoˈtsi̯oːn/,boobyom,promotion,昇進,to,oo,noun,3
Kaulquappe,de,/ˈkaulˌkvapə/,ɶubbɶə,tadpole,タドポール,báo vụ viên,vi,/baw˩˧ ju˨ˀ˩ʔ jiəŋ˧˥/,ɶubyəm,newspaper,新聞,to,ub,noun,3
gangandi,is,/kauŋkantɪ/,ɶumɶmʏ,walking,,abundi,eo,/abundi/,ɶumy,abound,たくさんあります,to,um,verb,3
歩く,ja,/aɾɯkɯ/,ɶuu,walk,歩く,auguró,es,/auɣuˈɾo/,ɶuuo,He predicted,彼は予測した,to,uu,verb,3
caminando,es,/kaminando/,ɶyɶmo,walking,歩く,埙篪相和,zh-cn,/ɕyn˥˥ ʈʂʰɚ˧˥ ɕjɑŋ˥˥ xɤ˧˥/,yməbɑmo,埙篪 埙篪 和 和,埙篪埙篪和和,kyaku,mo,verb,4
keittiö,fi,/ˈkeittiø/,øybyø,kitchen,キッチン,벨리제,ko,/pe̞ɭʎid͡ʑe̞/,øybø,Bellee,ベルリー,to,yb,noun,3
典型的,ja,/teɴkeiteki/,ømøyøy,Typical,典型的,analgésies,fr,/analʒezi/,ɶɶbøy,analgesia,鎮痛,kyaku,øy,noun,4
tyypillinen,fi,/ˈtyypilˌlinen/,yyybyøm,typical,典型的,dirigible,es,/diɾixiβle/,yyybø,dirigible,Dirigible,to,yyb,adjective,4
nebulo,eo,/nebulo/,øuo,fog,霧,mușunoi,ro,/muʃunoj/,uuo,bite,一口,kyaku,uo,noun,3
الضباب,ar,/aːldˤabaːb/,ɶbbɶɶb,the fog,霧,maternasses,fr,/matɛʁnas/,ɶœbɶb,maternasse,マターナス,kyaku,ɶb,noun,3
kawanan,id,/kawanan/,ɶɶɶm,herd,群れ,söngkonan,is,/sœiŋkʰɔnan/,œymbɔɶm,singer,歌手,kyaku,ɶm,noun,3
saudara,id,/saudara/,ɶuɶɶ,sibling,兄弟,kasuaro,eo,/kasuaro/,ɶuɶo,casuar,カスル,to,uɶ,verb,3
kääpiö,fi,/ˈkææpiø/,ææyø,dwarf,小人,paniere,de,/ˈpaniːɾe/,ɶyø,panier,パニエ,kyaku,yø,verb,3
난쟁이,ko,/na̠nd͡ʑɛ̝ŋi/,ɶmbœy,dwarf,小人,tanjakan,id,/tandʒakan/,ɶmbɶɶm,incline,傾斜,to,mb,verb,3
húsnæði,is,/huːstnaiðɪ/,ubbɶyʏ,housing,ハウジング,mulskahdus,fi,/ˈmulskɑhdus/,ubbɑub,peg,ペグ,to,bb,noun,3
長屋,ja,/nagaja/,ɶɶɶ,Row house,長屋,皱巴巴,zh-cn,/ʈʂoʊ˥˩ pa˥˥ pa˥˥/,oʊɶɶ,Wrinkle,しわ,kyaku,ɶɶ,noun,3
ratkaista,fi,/ˈrɑtkɑistɑ/,ɑbɑybɑ,solve,解決する,camouflage,en,/ˈkæməˌfɫɑʒ/,æəbɑ,camouflage,迷彩,kyaku,bɑ,verb,3
resolver,es,/resolβeɾ/,øobø,solve,解決する,nepoftit,ro,/nepoftit/,øobyb,uninvited,招待されていません,to,ob,verb,3
kelimpahan,id,/kəlimpahan/,əymɶɶm,abundance,豊富,steradian,ro,/steradijan/,bøɶyɶm,Stenadian,ステナディアン,kyaku,ɶm,noun,4
abundancia,es,/aβundanθja/,ɶumɶmbɶ,abundance,豊富,selayaknya,id,/səlajaʔɲa/,əɶɶbɶ,proper,ちゃんとした,kyaku,bɶ,adjective,4
abundo,eo,/abundo/,ɶumo,abundance,豊富,평생도,ko,/pʰjʌ̹ŋsʰɛ̝ŋdo̞/,bɔmbœmo,Lifetime,一生,kyaku,mo,noun,3
abondance,fr,/abɔ̃dɑ̃s/,ɶɔɑb,plenty,多くの,miroslav,en,/ˈmɪɹəsɫɑv/,ʏəbɑb,miroslav,ミロスラフ,kyaku,ɑb,noun,3
yltäkylläisyys,fi,/ˈyltækylˌlæisyys/,ybæybæyyyb,abundance,豊富,فللمواقف,ar,/falilmaʊaːqif/,ɶybɶʊɶyb,To the positions,ポジションに,kyaku,yb,noun,5
kielbasa,en,/kiɫˈbɑsə/,yɑə,kielbasa,キルバサ,au temps de,fr,/otɑ̃də/,oɑə,at the time of,その時,kyaku,ɑə,noun,3
