word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
economía,es,/ekonoˈmia/,øooyɶ,economy,経済,거푼거리다,ko,/kʌ̹pʰunɡʌ̹ɾida̠/,ɔbumɔyɶ,Rescue,救援,kyaku,yɶ,noun,5
اقتصاد,ar,/iqtisˤaːd/,ybybɶb,Economie,エコーシー,喜剧片,zh-cn,/ɕi˨˩˦ tɕy˥˩ pʰjɛn˥˩/,ybybœm,comedy,コメディ,to,byb,noun,3
経済,ja,/keizai/,øyɶy,Economy,経済,guerrillas,es,/geriʎas/,øyɶb,guerrillas,ゲリラ,to,yɶ,noun,3
economie,ro,/ekonomije/,øooyø,economy,経済,métodologi,id,/metodologi/,øoooy,methodology,方法論,to,oo,noun,5
重力,ja,/dʑɯɯɾjokɯ/,buuou,gravity,重力,kruunaaja,fi,/ˈkruunɑɑjɑ/,buuɑɑɑ,crown,クラウン,to,uu,noun,3
gravity,en,/ˈɡɹævəti/,bæəy,gravity,重力,损失率,zh-cn,/suən˨˩˦ ʂɚ˥˥ ly˥˩/,uəməy,Losses,損失,kyaku,əy,noun,3
painovoima,fi,/ˈpɑinoˌvoimɑ/,ɑyooyɑ,gravity,重力,incontinent,fr,/ɛ̃kɔ̃tinɑ̃/,œɔyɑ,incontinent,失禁,kyaku,yɑ,noun,4
gravedad,es,/gɾaβeðað/,bɶøɶb,gravity,重力,لنصاح,ar,/linusˤˤaːħ/,yubɶb,Ling,リン,kyaku,ɶb,noun,3
フリック,ja,/ɸɯɾikːɯ/,uybu,Flick,フリック,cvintuplu,ro,/kvintuplu/,bymubu,quintuple,quintuple,kyaku,bu,noun,3
カートリッジ,ja,/kaːtoɾidʑːi/,ɶoybby,cartridge,カートリッジ,hành lang pháp lí,vi,/han˦˨ laŋ˧˥ fap˦˥ li˩˧/,ɶmɶmɶby,legal corridor,法的回廊,kyaku,by,noun,4
doselera,es,/doseleɾa/,oøøɶ,valance,バランス,chơi lê quên lựu,vi,/cɤj˧˥ le˧˥ wen˧˥ lɯw˨ˀ˩ʔ/,oøømub,Play Le forgetting pomegranate,ザクロを忘れてプレイしてください,to,øø,verb,4
epoxy,en,/ɪˈpɑksi/,ʏɑby,epoxy,エポキシ,kopisti,fi,/ˈkopisti/,oyby,tackle,タックル,kyaku,by,noun,3
licențiere,ro,/litʃentsiere/,ybømbyøø,License,ライセンス,trí tuệ nhân tạo,vi,/ʈi˩˧ twe˨ˀ˩ʔ ɲɤ̆ŋ˧˥ taw˨ˀ˩ʔ/,ybøbomɶb,artificial intelligence,人工知能,to,bø,noun,4
الترخيص,ar,/aːltarxiːsˤ/,ɶbɶyb,License,ライセンス,발자국,ko,/pa̠ɭd͡ʑa̠ɡuk̚/,ɶbɶub,footprint,フットプリント,to,bɶ,verb,3
licensing,en,/ˈɫaɪsənsɪŋ/,ɶʏəmʏm,licensing,ライセンス,万马齐喑,zh-cn,/wan˥˩ ma˨˩˦ tɕʰi˧˥ ɪn˥˥/,ɶmɶbbyʏm,Wan Ma Qi,wan ma qi,kyaku,ʏm,verb,3
라이센스,ko,/ɾa̠isʰe̞nsʰɯ/,ɶybømbu,license,ライセンス,berbaju,id,/bərbadʒu/,əɶbu,dressed,服を着た,kyaku,bu,verb,3
eignarhald,is,/eiknarhalt/,øybɶɶbb,ownership,所有,بمجد,ar,/bimudʒidd/,yubybb,Glory,栄光,kyaku,bb,noun,3
ownership,en,/ˈoʊnɝˌʃɪp/,oʊəʏb,ownership,所有,Kochkenntnis,de,/ˈkɔxkɛnntnɪs/,ɔbœmmbʏb,Cooking,料理,kyaku,ʏb,noun,3
proprietate,ro,/proprijetate/,bobyøɶø,property,財産,nhổ cỏ nhổ cả rễ,vi,/ɲo˧˩˨ kɔ˧˩˨ ɲo˧˩˨ ka˧˩˨ ʐe˧˩˨/,oɔoɶø,weeding all roots,すべての根を除草します,kyaku,ɶø,noun,5
quyền sở hữu,vi,/wiɛŋ˦˨ ʂɤ˧˩˨ hɯw˧˩˨/,yœmou,ownership,所有,puusolu,fi,/ˈpuusolu/,uuou,wooden cell,木製のセル,kyaku,ou,noun,3
ocelot,en,/ˈɑsəˌɫɑt/,ɑəɑb,ocelot,オセロット,Geschäftsjahrs,de,/gəˈʃɛftsjɑɾs/,əœbbbɑb,Financial year,会計年,kyaku,ɑb,noun,3
entreprise,fr,/ɑ̃tʁəpʁiz/,ɑbəbyb,company,会社,ونقيح,ar,/wanaqiːħ/,ɶɶyb,Refinement,洗練,kyaku,yb,noun,3
企業,ja,/kigjoɯ/,ybou,Company,企業,kirkkoisä,fi,/ˈkirkkoisæ/,yboyæ,ecclesiastics,教会,to,bo,noun,3
yritys,fi,/ˈyritys/,yyyb,company,会社,simii,eo,/simii/,yyy,simii,simii,to,yy,noun,3
empresa,es,/empɾesa/,ømbøɶ,business,仕事,덴푸라,ko,/te̞npʰuɾa̠/,ømbuɶ,Tenfura,Tenfura,to,mb,noun,3
寻找,zh-cn,/ɕyn˧˥ ʈʂɑʊ˨˩˦/,ymɑʊ,Look for,探す,hinkata,fi,/ˈhinkɑtɑ/,ymɑɑ,rub,こする,to,mɑ,verb,3
mencari,id,/məntʃari/,əmbɶy,look for,探す,鵜飼い,ja,/ɯkai/,uɶy,cormorant fishing,鵜飼い,kyaku,ɶy,verb,3
etsiä,fi,/ˈetsiæ/,øbyæ,search,探す,vệ sinh viên,vi,/je˨ˀ˩ʔ ʂin˧˥ jiəŋ˧˥/,øbymyəm,guard,ガード,to,by,verb,3
بحث,ar,/baħaθa/,ɶɶɶ,Search,探す,墙旮旯,zh-cn,/tɕʰjɑŋ˧˥ ka˥˥ la˧˥/,bbɑmɶɶ,Wall,壁,kyaku,ɶɶ,verb,3
卒業,ja,/sotsɯgjoɯ/,obubou,graduation,卒業,bồ tu bồ túi,vi,/bo˦˨ tu˧˥ bo˦˨ tuj˩˧/,ouou,Bodhi Bodhi,bodhi bodhi,kyaku,ou,noun,4
útskrifast,is,/uːtskrɪvast/,ubbbʏɶbb,graduate,卒業,homoséks,id,/homoseʔs/,ooøbb,Homoséks,ホモセクス,kyaku,bb,verb,3
졸업하다,ko,/t͡ɕo̞ɾʌ̹pʰa̠da̠/,boɔbɶɶ,graduate,卒業,envisagea,fr,/ɑ̃vizaʒa/,ɑyɶɶ,envisaged,想定されています,kyaku,ɶɶ,verb,4
تخرج,ar,/taxarradʒa/,ɶɶɶbɶ,Graduation,卒業,欺上瞒下,zh-cn,/tɕʰi˥˥ ʂɑŋ˥˩ man˧˥ ɕja˥˩/,bbyɑmɶmbɶ,Bully,いじめっ子,kyaku,bɶ,verb,4
absolvent,ro,/apsolvent/,ɶbobømb,graduate,卒業,imbalance,en,/ɪmˈbæɫəns/,ʏmæəmb,imbalance,不均衡,kyaku,mb,noun,3
bersumpah,id,/bərsumpah/,əumɶ,swear,誓う,debranșa,ro,/debranʃa/,øbɶmɶ,Unplug,プラグを抜く,kyaku,mɶ,verb,3
أقسم,ar,/ʔaqsama/,ɶbɶɶ,I swear,私は誓います,samsara,ro,/samsara/,ɶmɶɶ,middleman,仲介者,kyaku,ɶɶ,verb,3
lumipuku,fi,/ˈlumiˌpuku/,uyuu,snow suit,スノースーツ,逆風,ja,/gjakɯɸɯɯ/,bɶuuu,Headwind,逆風,kyaku,uu,noun,4
被子植物,ja,/çiɕiɕokɯbɯtsɯ/,yyouubu,Coach,被子植物,Vạn Kiếp tông bí truyền thư,vi,/jaŋ˨ˀ˩ʔ kiəp˦˥ toŋ͡m˧˥ bi˩˧ ʈwiəŋ˦˨ tʰɯ˧˥/,ɶmbyəbommyyəmbu,Van Kiep Tong esoteric,van Kiep Tong Esoteric,kyaku,bu,noun,6
被子植物,zh-cn,/peɪ˥˩ tsɯ˨˩˦ ʈʂɚ˧˥ u˥˩/,øʏbuəu,Quilt plant,キルトプラント,ehrfürchtiger,de,/ˈʔeɾfʏɾtstɪgɐ̯/,øʏbbʏɐ,awesome,驚くばかり,to,ʏb,noun,4
abrupta,eo,/abrupta/,ɶbubɶ,abruptly,突然,熱め,ja,/atsɯme/,ɶbuø,Hot,熱め,to,bu,adjective,3
자라다,ko,/t͡ɕa̠ɾa̠da̠/,bɶɶɶ,grow,育つ,dégrafa,fr,/degʁafa/,øbɶɶ,degreen,degreen,kyaku,ɶɶ,verb,3
育つ,ja,/sodatsɯ/,oɶbu,growing up,育つ,挂货铺,zh-cn,/kwa˥˩ xuɔ˥˩ pʰu˥˩/,bɶuɔbu,Hanging store,ハンギングストア,kyaku,bu,verb,3
espíritu,es,/eˈspiɾitu/,øbyyu,spirit,精神,出違う,ja,/detɕigaɯ/,øbyɶu,Be wrong,出違う,to,by,verb,4
الخمور,ar,/aːlxumuːr/,ɶbuu,Alcohol,アルコール,vyöruusu,fi,/ˈvyøruusu/,yøuuu,shingles,帯状疱疹,kyaku,uu,verb,3
áfengi,is,/auːfeiɲcɪ/,ɶuøymʏ,liquor,酒,aureolat,ro,/aureolat/,ɶuøoɶb,haloed,ハロー,to,uø,verb,3
agama,id,/agama/,ɶɶɶ,religion,宗教,llanadas,es,/ʎanaðas/,ɶɶɶb,Llanadas,ラナダス,to,ɶɶ,noun,3
religion,en,/ɹiˈɫɪdʒən/,yʏbəm,religion,宗教,踹门,zh-cn,/ʈʂʰuaɪ˥˩ mən˧˥/,uɶʏəm,Door,ドア,kyaku,əm,noun,3
religión,es,/reliˈxjon/,øybom,religion,宗教,séductions,fr,/sedyksjɔ̃/,øybbɔ,seduction,誘惑,to,yb,noun,3
宗教,ja,/ɕɯɯkjoɯ/,uubou,religion,宗教,cusurgiu,ro,/kusurdʒiw/,uuby,finical,フィニアル,to,ub,noun,3
Uniform,de,/ˈuːnifɔʁm/,uyɔbm,uniform,ユニフォーム,shamanism,en,/ˈʃeɪməˌnɪzm/,øʏəʏbm,shamanism,シャーマニズム,kyaku,bm,noun,3
ユニフォーム,ja,/jɯniɸoːmɯ/,uyou,uniform,ユニフォーム,nintendó,is,/nɪntɛntou/,ʏmœmou,nintendo,任天堂,kyaku,ou,noun,4
uniforme,fr,/ynifɔʁm/,yyɔbm,uniform,ユニフォーム,Klebefilm,de,/ˈkleːbefɪlm/,bøøʏbm,Adhesive film,接着剤フィルム,kyaku,bm,noun,3
uniforme,es,/unifoɾme/,uyoø,uniform,ユニフォーム,punahome,fi,/ˈpunɑˌhome/,uɑoø,red,赤,kyaku,oø,adjective,4
barnabarn,is,/patnapatn̥/,ɶbɶɶbm,granddaughter,孫娘,학하다,ko,/ha̠kʰa̠da̠/,ɶbɶɶ,Collect,収集,to,bɶɶ,verb,3
lapsenlapsi,fi,/ˈlɑpsenˌlɑpsi/,ɑbømɑby,grandchild,孫,benveniste,en,/bɛnvɛˈnisti/,œmœyby,benveniste,ベンベニステ,kyaku,by,verb,4
keamanan,id,/kəamanan/,əɶɶɶm,security,安全,hațiegan,ro,/hatsjeɡan/,ɶbbøɶm,Hatiegan,ハチーガン,kyaku,ɶm,noun,3
Sicherheit,de,/zɪçɛɾˈəiːt/,ʏœəyb,security,安全,sjúkrabíl,is,/sjuːkrapiːl/,bubɶyb,ambulance,救急車,kyaku,yb,noun,3
急ぐ,ja,/isogɯ/,you,Hurry,急ぐ,堰塞湖,zh-cn,/jɛn˥˩ sɤ˥˩ xu˧˥/,œmou,Damper lake,ダンパー湖,kyaku,ou,noun,3
يعتذر,ar,/jaʕtaðir/,ɶbɶy,Apologize,謝罪,fallandi,is,/fatlantɪ/,ɶbɶmʏ,fall,秋,to,bɶ,verb,3
entschuldigen,de,/ɛntˈʃʊldiɡən/,œmbʊbyəm,to apologize,謝罪する,higginbottom,en,/hɪɡɪnˈbɑtəm/,ʏʏmɑəm,higginbottom,higginbottom,kyaku,əm,verb,4
disculparse,es,/diskulpaɾse/,ybubɶø,apologize,謝罪,repudiate,en,/ɹipˈjudiˌeɪt/,ybuyøʏb,repudiate,拒否,to,bu,verb,4
眉をひそめる,ja,/majɯoçisomeɾɯ/,ɶuoyoøu,Peel the eyebrows,眉をひそめる,paludologie,ro,/paludolodʒije/,ɶuoobyø,Paludology,パラドロジー,to,uo,noun,6
brennisteinn,is,/prɛnɪstɛjtn̥/,bœʏbœbm,sulphur,硫黄,éthylisme,fr,/etilism/,øyybm,ethylism,エチリズム,kyaku,bm,noun,3
