word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
kyseenalaistaa,fi,/ˈkyseenɑˌlɑistɑɑ/,yøøɑɑybɑɑ,,質問,teniéndonos,es,/tenˈjendonos/,øɶøoɶɶ,having us,私たちを持っている,to,,noun,6
سمع,ar,/samiʕa/,ɶyɶ,he heard,彼は聞いた,canjeadas,es,/kaŋxeaðas/,ɶmøɶɶb,exchanged,交換,,,verb,3
ancestor,en,/ˈænˌsɛstɝ/,æmœbə,ancestor,祖先,vada,sv,/²v'ɑːda/,œʏmɶ,wade,ウェイド,,,noun,3
leluhur,id,/ləluhur/,əuu,ancestors,祖先,ليطرآ,ar,/liːatˤraaː/,yɶbɶɶ,Literous,独創的です,,,noun,3
bombardeo,es,/bombaɾðeo/,omɶøo,bombing,爆撃,女芸者,ja,/oɴnageiɕa/,omɶøyɶ,Female geisha,女芸者,to,mɶø,noun,4
Sperrfeuer,de,/ˈʃpɛɾɾfɔøɐ̯/,œɔøɐ,Blocking fire,火をブロックします,raffinerar,sv,/rafɪn'eːrar/,œʏmɶ,Refine,リファイン,,,noun,3
goodbye,en,/ˌɡʊdˈbaɪ/,ʊbɶʏ,goodbye,さようなら,Sultanin,de,/zʊlˈtanɪn/,ʊbɶʏm,Sultanine,スルタニン,to,bɶʏ,noun,3
pyjama,fi,/ˈpyjɑmɑ/,yɑɑ,pajamas,パジャマ,agacerai,fr,/agasəʁɛ/,ɔbəy,will annoy,迷惑になります,,,noun,3
pyjamas,fr,/piʒama/,yɶɶ,pajamas,パジャマ,نجهش,ar,/nudʒhiʃ/,ɶɶbbɶyb,We marginalize,私たちは疎外します,,,noun,3
pijama,ro,/piʒama/,yɶɶ,pajamas,パジャマ,supputassions,fr,/sypytasjɔ̃/,bɶɶœ,Suppussions,亡命,,,noun,3
pijama,es,/pixama/,yɶɶ,Pijama,ピジャマ,어중간,ko,/ʌ̹d͡ʑuŋɡa̠n/,ɔbumɶm,Uh,ええと,,,verb,3
kertomus,fi,/ˈkertomus/,øoub,report,報告,毛唐人,ja,/ketoɯdʑiɴ/,øoubym,Hairdresser,毛唐人,to,oub,noun,3
سرد,ar,/sarada/,ɶɶɶ,Narrative,物語,berbalah,id,/bərbalah/,əɶɶ,Breed,繁殖,,,noun,3
armario,es,/aɾmaɾjo/,ɶɶo,wardrobe,ワードローブ,ausnutzend,de,/ˈʔaosˌnʊtsɛnt/,ɶobʊbœmb,exploit,エクスプロイト,,,adjective,3
線維症,ja,/seɴiɕoɯ/,øyou,Fibrosis,線維症,Etiopujo,eo,/etiopuio/,øyouyo,Ethiopia,エチオピア,to,you,noun,4
تليف,ar,/talajjafa/,ɶɶɶɶ,,線維症,pasaraya,id,/pasaraja/,ɶɶɶɶ,Pasaraya,パサラヤ,to,ɶɶɶ,noun,4
fibrosis,en,/faɪˈbɹoʊsəs/,ɶʏboʊəb,fibrosis,線維症,白头,zh-cn,/paɪ˧˥ tʰoʊ˧˥/,ɶʏboʊ,White head,白い頭,to,ʏboʊ,noun,3
coup de soleil,fr,/kudəsɔlɛj/,uəɔœ,sunburn,日焼け,mua bò vẽ bóng,vi,/muə˧˥ bɔ˦˨ jɛ˧˩˨ bɔŋ͡m˩˧/,uəɔœɔmm,Buy cows to draw balls,牛を買ってボールを描きます,to,əɔœ,noun,4
시리즈,ko,/ɕʰiɾid͡ʑɯ/,byybu,series,シリーズ,frizisto,eo,/frizisto/,byybo,hairdresser,美容師,to,yyb,noun,3
serie,ro,/serije/,øyø,series,シリーズ,염색체,ko,/jʌ̹msʰɛ̝k̚t͡ɕʰe̞/,ɔmbœbbbø,chromosome,染色体,,,noun,3
mengirimkan,id,/məŋirimkan/,əyymɶm,send,送信,بالفليل,ar,/biaːlfaliːl/,ɶyɶbuub,In theel,Theelで,,,noun,4
応答,ja,/oɯtoɯ/,ouou,response,応答,touhotus,fi,/ˈtouhotus/,ououb,palaver,パラバー,to,uou,noun,3
대답하다,ko,/tɛ̝da̠pʰa̠da̠/,œɶbɶɶ,Answer,答え,herabsacktet,de,/hɛˈɾapˌzaktət/,œɶbɶbəb,sacked,略奪された,to,ɶbɶ,verb,4
antworten,de,/ˈantvɔʁtən/,ɶmbɔbəm,reply,返事,남선생,ko,/na̠msʰʌ̹nsʰɛ̝ŋ/,ɶmbɔmbœm,Nam teacher,ナム先生,to,mbɔ,noun,3
johdonmukainen,fi,/ˈjohdonmuˌkɑinen/,oomuɑyøm,consistent,一貫性のある,omnipraticiens,fr,/ɔmnipʁatisjɛ̃/,ɔmybɶybœ,omnipractians,オムニプラクティアン,to,,adjective,5
kohera,eo,/kohera/,oøɶ,consistent,一貫性のある,rausku,fi,/ˈrɑusku/,ɑmbuy,ray,レイ,,,adjective,3
kohärent,de,/kohɛˈʁɛnt/,oœœmb,coherent,筋の通った,taxeringsvärde,sv,/²taks'eːrɪŋsvɛːɖɛ/,œʏmɶb,Tax value,税額,,,verb,3
متماسك,ar,/mutamaːsik/,uɶɶyb,coherent,筋の通った,図が無い,ja,/zɯganai/,uɶɶy,There is no figure,図が無い,to,ɶɶy,adjective,4
coherente,es,/koeɾente/,oøømø,consistent,一貫性のある,kohérén,id,/koheren/,oøøm,coherent,筋の通った,to,øøm,adjective,3
initial,en,/ˌɪˈnɪʃəɫ/,ʏʏə,initial,イニシャル,escomerá,es,/eskomeˈɾa/,ɶmbɶbøyb,Skate,スケート,,,adjective,3
مبدئي,ar,/mabdaʔijj/,ɶbɶy,Initial,イニシャル,さっぱり,ja,/sapːaɾi/,ɶbɶy,Fresh,さっぱり,to,bɶy,adjective,3
inicial,es,/iniθjal/,yybɶb,initial,イニシャル,dikitnya,id,/dikitɲa/,yybɶ,a little,少し,to,ybɶ,adjective,3
kucai,id,/kutʃai/,ubɶy,chucky,チャッキー,ukraino,eo,/ukraino/,ubɶyo,Ukrainian,ウクライナ人,to,bɶy,adjective,3
arpagic,ro,/arpadʒik/,ɶɶbyb,chive,チャイブ,kapabli,eo,/kapabli/,ɶɶby,to be able to,できるように,to,ɶby,adjective,3
ciboulette,fr,/sibulɛt/,yuœb,chive,チャイブ,لتري,ar,/litriː/,ɶɶmɶb,Nitrate,硝酸塩,,,adjective,3
tersedia,id,/tərsədia/,əəyɶ,available,利用可能,mărgăritar,ro,/mərɡəritar/,əəyɶ,pearl,パール,to,əyɶ,adjective,4
disponible,fr,/dispɔnibl/,ybɔybb,available,利用可能,unuhava,eo,/unuhava/,bɶmboo,one -haired,1つの髪,to,,adjective,3
disponible,es,/disponiβle/,yboybø,available,利用可能,istorice,ro,/istoritʃe/,yboybø,historical,歴史的,to,boybø,adjective,4
disponibil,ro,/disponibil/,yboyyb,available,利用可能,listoittaa,fi,/ˈlistoittɑɑ/,yboybɑɑ,lath,ラス,to,boy,adjective,4
colonial,en,/kəˈɫoʊniəɫ/,əoʊyə,colonial,コロニアル,æviár,is,/aiːvɪauːr/,ɶyʏɶu,life,生活,,,noun,3
colonial,es,/kolonjal/,oomɶb,colonial,コロニアル,谏,zh-cn,/tɕjɛn˥˩/,ɑmɶʏ,admonish,警告,to,,adjective,3
コロニアル,ja,/koɾoniaɾɯ/,ooyɶu,Colonial,コロニアル,porositas,id,/porositas/,ooyɶb,porosity,気孔率,to,oyɶ,noun,4
maissijauho,fi,/ˈmɑissiˌjɑuho/,ɑybyɑuo,cornflour,コーンフラワー,endurcissons,fr,/ɑ̃dyʁsisɔ̃/,ɑybyɔ,Standcrafts,携帯電話,to,yby,noun,4
merenranta,fi,/ˈmerenˌrɑntɑ/,øømɑmɑ,seaside,シーサイド,crepitado,es,/kɾepitaðo/,bøyɶo,Crepited,クレピット,,,verb,4
ströndina,is,/strœntɪna/,bbœmʏɶ,beach,ビーチ,strengthening,en,/ˈstɹɛŋθənɪŋ/,bbœməʏm,strengthening,強化,to,bœm,verb,3
シーサイド,ja,/ɕiːsaido/,yɶyo,Seaside,シーサイド,dizajno,eo,/dizaino/,yɶyo,design,デザイン,to,ɶyo,noun,3
konsulti,eo,/konsulti/,omuby,to consult,相談する,等不及,zh-cn,/tɤŋ˨˩˦ pu˧ tɕi˧˥/,omuby,Can't wait,待てません,to,muby,verb,3
شاور,ar,/ʃaːwara/,ɶɶɶ,Consult,相談してください,우무적꾸무적하다,ko,/umud͡ʑʌ̹k̚k͈umud͡ʑʌ̹kʰa̠da̠/,bɔmuœum,Ignorant,無知,,,verb,3
berkonsultasi,id,/bərkonsultasi/,əomubɶy,consult,相談してください,feria,eo,/feria/,ooyɶɶbo,holiday,ホリデー,,,verb,5
konsultieren,de,/kɔnzʊlˈtiːɾen/,ɔmʊbyøm,consult,相談してください,stångas,sv,/²st'ɔŋːas/,bɶʏɶyb,bar,バー,,,verb,4
inicializar,es,/iniθjaliθaɾ/,yybɶyɶ,initialize,初期化,باستنبولي,ar,/biʔistanbuːlijj/,yybɶmuy,Inspired,インスパイヤされた,to,ybɶ,verb,5
seesami,fi,/ˈseesɑmi/,øøɑy,sesame,セサミ,fainéantises,fr,/feneɑ̃tiz/,øøɑyb,laziness,怠惰,to,øɑy,noun,3
sesame,en,/ˈsɛsəmi/,œəy,sesame,セサミ,ekumenismo,eo,/ekumenismo/,ɶøbɶ,ecumenism,エキュメニズム,,,noun,3
セサミ,ja,/sesami/,øɶy,Sesame,セサミ,mandel,sv,/²m'anːdɛl/,œʏmɶb,almond,アーモンド,,,noun,3
sésamo,es,/ˈsesamo/,øɶo,sesame,セサミ,调戏,zh-cn,/tʰjɑʊ˧˥ ɕi˥˩/,bɶmʏmʏm,Tease,からかう,,,noun,3
戦利品,ja,/seɴɾiçiɴ/,ømyym,Loot,戦利品,굉미리,ko,/kø̞ŋmiɾi/,ømyy,Ramyi,ラミー,to,myy,noun,3
전리품,ko,/t͡ɕʌ̹ɭʎipʰum/,bɔybum,booty,戦利品,provisionne,fr,/pʁɔvizjɔn/,bɔybɔm,provision,規定,to,ɔyb,noun,3
hlutskipti,is,/l̥ʏːtscɪftɪ/,bʏbbʏbʏ,destiny,運命,christiansen,en,/ˈkɹɪstʃənsən/,bʏbbəməm,christiansen,クリスチャンセン,to,ʏbb,noun,3
keltainen,fi,/ˈkeltɑinen/,øbɑyøm,yellow,黄色,eðla,is,/ɛðla/,ɶmœʏm,lizard,トカゲ,to,,verb,3
黄色,ja,/oɯɕokɯ/,ouou,yellow,黄色,touhotus,fi,/ˈtouhotus/,ououb,palaver,パラバー,to,uou,noun,3
hierarchy,en,/ˈhaɪˌɹɑɹki/,ɶʏɑy,hierarchy,階層,resguardándoos,es,/rezɣwaˈɾðandoos/,umoob,protecting you,あなたを守る,,,verb,3
ierarhie,ro,/jerarhije/,øɶyø,hierarchy,階層,desatibé,es,/desatiˈβe/,øɶyø,I disagree,同意しません,to,ɶyø,noun,4
jerarquía,es,/xeɾaˈɾkia/,øɶyɶ,hierarchy,階層,tetaniza,ro,/tetaniza/,øɶyɶ,tetanus,破傷風,to,ɶyɶ,noun,4
conocimiento,es,/konoθimjento/,ooymømo,knowledge,知識,大金鶏菊,ja,/ookiɴkeigikɯ/,ooymøyyu,Golden chicken chrysanthemum,大金鶏菊,to,oymø,noun,5
tietävä,fi,/ˈtietævæ/,yøææ,knowing,知っている,dégringolerions,fr,/degʁɛ̃gɔləʁjɔ̃/,oɶɶ,tumble down,転げ落ちる,,,verb,3
connaissance,fr,/kɔnɛsɑ̃s/,ɔœɑb,knowledge,知識,bordenave,en,/ˈbɔɹdɛˌnɑv/,ɔœɑb,bordenave,ボルデナベ,to,œɑb,verb,3
vitandi,is,/vɪːtantɪ/,ʏɶmʏ,aware,わかっている,战争,zh-cn,/ʈʂan˥˩ ʈʂɤŋ˥˥/,uɔoʊ,war,戦争,to,,verb,3
pentristo,eo,/pentristo/,ømbybo,painter,画家,왼심방,ko,/ø̞nɕʰimba̠ŋ/,ømbymɶm,Left atrium,左心房,to,mby,noun,3
جلد,ar,/dʒalada/,bɶɶɶ,leather,レザー,잘나다,ko,/t͡ɕa̠ɭɭa̠da̠/,bɶɶɶ,Go well,うまく行きます,to,ɶɶɶ,verb,3
runway,en,/ˈɹənˌweɪ/,əmøʏ,runway,滑走路,氛围,zh-cn,/fən˥˥ weɪ˧˥/,əmøʏ,Atmosphere,雰囲気,to,møʏ,noun,3
kiitotie,fi,/ˈkiitotie/,yyoyø,runway,滑走路,bisinosis,id,/bisinosis/,yyoyb,bishinosis,司教,to,yoy,noun,4
aborigen,ro,/aboridʒen/,ɶoybøm,aboriginal,アボリジニ,Waschtoiletten,de,/vaʃtoiːlkɛtən/,ɶoybœəm,Washing toilet,トイレを洗う,to,oyb,noun,4
aborigen,es,/aβoɾixen/,ɶoyøm,aboriginal,アボリジニ,șamotier,ro,/ʃamotijer/,ɶoyø,shaman,シャーマン,to,oyø,adjective,4
keittiö,fi,/ˈkeittiø/,øybyø,kitchen,キッチン,ediții,ro,/editsij/,øyby,edition,版,to,yby,noun,3
töffari,is,/tʰœfarɪ/,bœɶʏ,cool guy,イケメン,brecheisen,en,/ˈbɹɛkaɪsən/,bœɶʏəm,brecheisen,Brecheisen,to,œɶʏ,noun,3
