word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
samkomulag,is,/samkʰɔmʏlaːɣ/,ɶmbɔʏɶ,pact,協定,mạnh bạo xó bếp,vi,/man˨ˀ˩ʔ baw˨ˀ˩ʔ sɔ˩˧ bep˦˥/,ɶmbɶbɔøb,strong kitchen,強いキッチン,to,mb,noun,4
توافق,ar,/taʊaːfaqa/,ɶʊɶɶɶ,agree,同意,après-rasages,fr,/apʁɛʁazaʒ/,ɶbœɶɶ,after-shaving,株式後,kyaku,ɶɶ,noun,4
다이어리,ko,/ta̠iʌ̹ɾi/,ɶyɔy,diary,日記,萝卜泥,zh-cn,/luɔ˧˥ pɔ˧ ni˧˥/,uɔɔy,Radish,だいこん,kyaku,ɔy,noun,3
diary,en,/ˈdaɪɝi/,ɶʏəy,diary,日記,Waschküche,de,/ˈvaʃkʏçə/,ɶʏə,washroom,洗面所,to,ʏə,noun,3
オールディー,ja,/oːɾɯdeiː/,ouøy,Oldie,オールディー,ruumiinkieli,fi,/ˈruumiinˌkieli/,uuyymyøy,body language,ボディランゲージ,kyaku,øy,noun,4
maljunulo,eo,/maljunulo/,ɶbuuo,old man,老人,kansantulo,fi,/ˈkɑnsɑnˌtulo/,ɑmɑmuo,entry,エントリ,kyaku,uo,noun,4
verkefni,is,/vɛr̥kɛpnɪ/,œœbʏ,undertaking,事業,blogosphere,en,/ˈbɫɔɡəsˌfɪɹ/,bɔəbʏ,blogosphere,ブロゴスフィア,kyaku,bʏ,noun,3
kylvää,fi,/ˈkylvææ/,ybææ,sow,播種,redrafted,en,/ɹiˈdɹæftɪd/,ybæbʏb,redrafted,再生された,to,bæ,verb,3
menabur,id,/mənabur/,əɶu,sow,播種,afmá,is,/avmau/,ɶbɶu,erase,消去します,kyaku,ɶu,verb,3
مشمئز,ar,/muʃmaʔizz/,uɶybb,disgusted,うんざり,kunagi,eo,/kunagi/,uɶy,to join,参加する,to,ɶy,verb,3
disgustado,es,/dizɣustaðo/,ybubɶo,disgusted,うんざり,cả tiếng dài hơi,vi,/ka˧˩˨ tiəŋ˩˧ jaj˦˨ hɤj˧˥/,ɶyəmɶo,The whole hour is long,1時間は長いです,kyaku,ɶo,adjective,4
disgusted,en,/dɪsˈɡəstəd/,ʏbəbəb,disgusted,うんざり,keresek,id,/kərəsəʔ/,əəəb,scraping,スクレイピング,kyaku,əb,verb,3
dégoûté,fr,/degute/,øuø,disgust,嫌悪,konsulér,id,/konsuler/,omuø,consular,領事,kyaku,uø,verb,3
結晶,ja,/keɕːoɯ/,øbou,crystal,結晶,알고무,ko,/a̠ɭɡo̞mu/,ɶou,Altitude,高度,kyaku,ou,noun,3
revolver,fr,/ʁevɔlvɛʁ/,øɔbœb,revolver,リボルバー,erschüttert,de,/ʔɛːɐˈʃʏtɛɾt/,œɐʏœb,shocked,ショックを受けた,kyaku,œb,verb,3
revolveri,fi,/ˈrevolˌveri/,øobøy,revolver,リボルバー,murmuregi,eo,/murmuregi/,uuøy,to mutter,つぶやく,kyaku,øy,verb,4
revolver,en,/ɹɪˈvɑɫvɝ/,ʏɑə,revolver,リボルバー,berate,de,/bəˈɾɑːtə/,əɑə,advisory,アドバイザリー,kyaku,ɑə,verb,3
revólver,es,/reˈβolβeɾ/,øobø,stir,混ぜる,steinalte,de,/ˈʃtəɪnˌʔalte/,əʏmɶbø,stone altitude,石の高度,kyaku,bø,verb,3
maatila,fi,/ˈmɑɑtilɑ/,ɑɑyɑ,farm,農場,Lexika,de,/ˈleːksikɑ/,øbyɑ,Lexica,レキサ,kyaku,yɑ,noun,3
colateral,es,/kolateɾal/,oɶøɶb,collateral,担保,وكالأقوياء,ar,/wakaaːlʔaqwiːaːʔ/,ɶɶɶbɶbyɶb,And the powerful,そして強力な,kyaku,ɶb,adjective,4
jaminan,id,/dʒaminan/,bɶyɶm,guarantee,保証,deslenguan,es,/dezleŋgwan/,øbømbɶm,Sleeping,睡眠,kyaku,ɶm,noun,3
collateral,en,/kəˈɫætɝəɫ/,əæəə,collateral,担保,Tiefsee,de,/ˈtiːfzəə/,ybəə,Deep sea,深海,kyaku,əə,noun,3
tryggingar,is,/tʰrɪciŋkar/,bʏymɶ,insurance,保険,flamenco,fr,/flamɛnka/,bɶœmɶ,flamenco,フラメンコ,kyaku,mɶ,noun,3
Broschüre,de,/bʀɔˈʃyːʀə/,bɔyə,brochure,パンフレット,garnica,en,/ɡɑɹˈnikə/,ɑyə,garnica,ガルニカ,kyaku,yə,noun,3
小册子,zh-cn,/ɕjɑʊ˨˩˦ tsʰɤ˥˩ tsɯ˧/,bɑʊbbobu,booklet,冊子,Zahlungsort,de,/ˈtsɑlʊŋzɔɾt/,bɑʊmɔb,Place of payment,支払い場所,to,ɑʊ,noun,3
respaldo,es,/respaldo/,øbɶbo,back,戻る,neuvosto,fi,/ˈneuvosto/,øuobo,council,評議会,kyaku,bo,noun,3
دعم,ar,/daʕama/,ɶɶɶ,to support,サポートする,nước đời nhà ai,vi,/nɯək˦˥ dɤj˦˨ ɲa˦˨ aj˧˥/,uəboɶɶ,Water of whose family,その家族の水,kyaku,ɶɶ,noun,3
cadangan,id,/tʃadaŋan/,bɶɶɶm,reserve,予約,优越感,zh-cn,/joʊ˥˥ ɥœ˥˩ kan˨˩˦/,oʊœɶm,Superiority,優位性,kyaku,ɶm,noun,3
subsidiary,en,/səbˈsɪdiˌɛɹi/,əbʏyœy,subsidiary,子会社,Betrübnissen,de,/bəˈtɾʏbnɪszən/,əbʏbʏbəm,Sadness,悲しみ,to,bʏ,noun,4
子公司,zh-cn,/tsɯ˨˩˦ kʊŋ˥˥ sɯ˥˥/,buʊmu,Subsidiary,子会社,cảm thán ngữ,vi,/kam˧˩˨ tʰaŋ˩˧ ŋɯ˧˩˨/,ɶmbɶmu,exclamation,感嘆符,kyaku,mu,noun,3
자회사,ko,/t͡ɕa̠ɦø̞sʰa̠/,bɶøbɶ,Subsidiary company,子会社,adiknya,id,/adiʔɲa/,ɶybɶ,his sister,妹,kyaku,bɶ,noun,3
Tochtergesellschaft,de,/ˈtɔxtɛɾgezɛllstshaft/,ɔbœøœbbbbbɶbb,subsidiary,子会社,فسنستطب,ar,/fasanastatˤibb/,ɶɶɶbɶbybb,We will all,私たちは皆でしょう,kyaku,bb,noun,5
tytäryhtiö,fi,/ˈtytæˌryhtiø/,yæyyø,subsidiary,子会社,xerografíe,es,/kseɾoɣɾaˈfie/,bøoɶyø,xerograpia,Xerograpia,kyaku,yø,noun,5
地殻,ja,/tɕikakɯ/,byɶu,Crust,地殻,benalu,id,/bənalu/,əɶu,parasite,寄生虫,kyaku,ɶu,noun,3
lainsäätäjä,fi,/ˈlɑinsææˌtæjæ/,ɑymææææ,lawgiver,Lawgiver,galindo,en,/ɡɑˈɫindoʊ/,ɑymoʊ,galindo,ガリンド,to,ym,noun,4
legislator,en,/ˈɫɛdʒəˌsɫeɪtɝ/,œbəbøʏə,legislator,議員,bergeronnettes,fr,/bɛʁʒəʁɔnɛt/,œbəɔœb,shepherds,羊飼い,to,bə,noun,4
Kampagne,de,/ˈkampagnə/,ɶmɶbə,campaign,運動,淡彩画,ja,/taɴsaiga/,ɶmɶyɶ,Light painting,淡彩画,to,mɶ,noun,3
campanie,ro,/kampanije/,ɶmɶyø,campaign,運動,반항문학,ko,/pa̠nɦa̠ŋmunɦa̠k̚/,ɶmɶmumɶb,Rebellion,反乱,to,mɶ,noun,4
kampanja,fi,/ˈkɑmpɑnjɑ/,ɑmɑmɑ,campaign,運動,gandara,en,/ɡɑnˈdɑɹə/,ɑmɑə,gandara,ガンダラ,to,mɑ,noun,3
kampanye,id,/kampaɲə/,ɶmɶə,campaign,運動,تمتصص,ar,/tamtasˤisˤ/,ɶmɶbyb,Suck,吸う,to,mɶ,noun,3
penyelam,id,/pəɲəlam/,əəɶm,diver,ダイバー,浚泥船,zh-cn,/tɕyn˥˩ ni˧˥ ʈʂʰwan˧˥/,bymyɶm,Mud boat,マッドボート,kyaku,ɶm,noun,3
プランジャー,ja,/pɯɾaɴdʑaː/,uɶmbɶ,Planger,プランジャー,úrlausnar,is,/urlœistnar/,uœybbɶ,resolution,解像度,kyaku,bɶ,noun,3
تؤثر,ar,/tuʔaθθir/,uɶby,effect,効果,súrsaðri,is,/sur̥saðrɪ/,uɶbʏ,pickled,ピクルス,to,ɶb,verb,3
affecter,fr,/afɛkte/,ɶœbø,affect,影響,appelsín,is,/ahpɛlsin/,ɶœbym,orange,,to,œb,verb,3
vaikuttaa,fi,/ˈvɑikuttɑɑ/,ɑyubɑɑ,influence,影響,montesdeoca,en,/moʊntɛsdiˈɑkɑ/,oʊmœbyɑɑ,montesdeoca,モンテスデオカ,kyaku,ɑɑ,verb,4
beeinträchtigen,de,/bəˈʔaenˌtɾɛçtɪgən/,əɶømbœʏəm,affect,影響,得理不饶人,zh-cn,/tɤ˧˥ li˨˩˦ pu˥˩ ʐɑʊ˧˥ ʐən˧˥/,oyuɑʊəm,Ignorant,無知,kyaku,əm,verb,5
suggestion,fr,/sygʒɛstjɔ̃/,ybœbbɔ,suggestion,提案,Spielbällen,de,/ˈʃpiːlbɛllən/,ybœbəm,Play balls,ボールをプレイします,to,bœb,noun,3
Anregung,de,/ˈʔanˌɾeːgʊŋ/,ɶmøʊm,Stimulation,刺激,lanterno,eo,/lanterno/,ɶmøo,lantern,灯籠,to,mø,noun,3
ehdotus,fi,/ˈehdotus/,øoub,proposal,提案,pămătuf,ro,/pəmətuf/,əəub,whisk,泡立てます,kyaku,ub,noun,3
tillaga,is,/tʰɪlaɣa/,bʏɶɶ,proposition,命題,위안하다,ko,/ɥia̠nɦa̠da̠/,yɶmɶɶ,Comfort,快適,kyaku,ɶɶ,noun,3
suggestion,en,/səˈdʒɛstʃən/,əbœbbəm,suggestion,提案,notulen,id,/notulən/,ouəm,Minutes,分,kyaku,əm,noun,3
sugerencia,es,/suxeɾenθja/,uøømbɶ,suggestion,提案,语言学家,zh-cn,/y˨˩˦ jɛn˧˥ ɕɥœ˧˥ tɕja˥˥/,yœmbœbbɶ,linguist,言語学者,kyaku,bɶ,noun,4
fanatik,id,/fanatiʔ/,ɶɶyb,fanatical,狂信的,supersede,en,/ˌsupɝˈsid/,uəyb,supersede,代替,kyaku,yb,verb,3
yltiöpäinen,fi,/ˈyltiøˌpæinen/,ybyøæyøm,rabid,狂犬病,lastimasen,es,/lastimasen/,ɶbyɶøm,Lasts in,続きます,kyaku,øm,verb,4
タウンシップ,ja,/taɯɴɕipːɯ/,ɶumybu,Township,タウンシップ,námsgreinar,is,/naumskreinar/,ɶumbbøyɶ,subject,主題,to,um,noun,3
Labyrinth,de,/ˈlɑːbyɾɪnt/,ɑyʏmb,labyrinth,ラビリンス,conversant,en,/kənˈvɝsənt/,əməəmb,conversant,精通,kyaku,mb,noun,3
madriguera,es,/maðɾiɣeɾa/,ɶbyøɶ,burrow,潜る,passivierten,de,/pasˈziːfiːɾtən/,ɶbyyəm,passivated,パッシブ,to,by,verb,4
economics,en,/ˌɛkəˈnɑmɪks/,œəɑʏbb,economics,経済,dótturfélags,is,/touhtʏrfjɛːlaxs/,ouʏbœɶbb,subsidiary,子会社,kyaku,bb,noun,4
économie,fr,/ekɔnɔmi/,øɔɔy,economy,経済,폐수처리,ko,/pʰje̞sʰut͡ɕʰʌ̹ɾi/,bøbubbɔy,Wastewater treatment,廃水処理,kyaku,ɔy,noun,4
경제학,ko,/kjʌ̹ŋd͡ʑe̞ɦa̠k̚/,bɔmbøɶb,economics,経済,Nachgeschmack,de,/ˈnaːxɡəˌʃmak/,ɶbəɶb,aftertaste,後味,kyaku,ɶb,noun,3
manicure,en,/ˈmænɪkjɝ/,æʏbə,manicure,マニキュア,peniță,ro,/penitsə/,øybə,pen,ペン,kyaku,bə,noun,3
マニキュア,ja,/manikjɯa/,ɶybuɶ,Manicure,マニキュア,maizviskio,eo,/maizviskio/,ɶybybyo,corn whiskey,コーンウイスキー,to,yb,noun,4
manikyyri,fi,/ˈmɑniˌkyyri/,ɑyyyy,manicure,マニキュア,mengasini,id,/məŋasini/,əɶyy,ASTALI,アスタリ,kyaku,yy,noun,4
방정식,ko,/pa̠ŋd͡ʑʌ̹ŋɕʰik̚/,ɶmbɔmbyb,equation,方程式,andleysið,is,/antlɛjsɪð/,ɶmbœʏb,disorder,障害,to,mb,noun,3
persamaan,id,/pərsamaʔan/,əɶɶɶm,equality,平等,فلاعصام,ar,/faliʔaʕsˤaːm/,ɶyɶbbɶm,Issam,イサム,kyaku,ɶm,noun,4
yhtälö,fi,/ˈyhtælø/,yæø,equation,方程式,生闷气,zh-cn,/ʂɤŋ˥˥ mən˥˩ tɕʰi˥˩/,oməmbby,Sulking,ゆっくり,,,noun,3
lainsuojaton,fi,/ˈlɑinsuoˌjɑton/,ɑymuoɑom,outlaw,無法者,troquelaron,es,/tɾokelaɾon/,boøɶom,They struggled,彼らは苦労しました,kyaku,om,verb,4
penjahat,id,/pəndʒahat/,əmbɶɶb,criminal,犯罪的,珍贵,zh-cn,/ʈʂən˥˥ kweɪ˥˩/,əmbøʏ,precious,貴重,to,mb,verb,3
votlendi,is,/vɔːtlɛntɪ/,ɔbœmʏ,marsh,マーシュ,doppelnden,de,/ˈdɔppɛlndən/,ɔbœbməm,double,ダブル,to,bœ,verb,3
dublare,ro,/dublare/,ubɶø,doubling,倍増,側女,ja,/sobame/,oɶø,Side woman,側女,kyaku,ɶø,noun,3
doubling,en,/ˈdəbəɫɪŋ/,əəʏm,doubling,倍増,不要紧,zh-cn,/pu˧˥ jɑʊ˥˩ tɕɪn˨˩˦/,uɑʊbʏm,Not tight,きつくない,kyaku,ʏm,verb,3
tvöföldun,is,/tʰvœːfœltʏn/,bœœbʏm,duplication,複製,combating,en,/kəmˈbætɪŋ/,əmæʏm,combating,戦闘,kyaku,ʏm,verb,3
vahingoittaa,fi,/ˈvɑhinˌgoittɑɑ/,ɑymoybɑɑ,damage,ダメージ,Herrenpyjama,de,/ˈheːɐ̯ˌɾɛnpyjɑmɑ/,øɐœmyɑɑ,Men's pyjamas,男性のパジャマ,kyaku,ɑɑ,noun,5
todellisuus,fi,/ˈtodelˌlisuus/,oøbyuub,reality,現実,badmintonráð,is,/patmɪntʰɔnraːuð/,ɶbʏmbɔmɶub,badminton,バドミントン,kyaku,ub,noun,4
référence,fr,/ʁefeʁɑ̃s/,øøɑb,reference,参照,Telegraf,de,/ˈteːlɛgɾɑf/,øœbɑb,Telegraph,電信,kyaku,ɑb,noun,3
المرجعي,ar,/aːlmardʒiʕijj/,ɶbɶbyy,Reference,参照,アッパーカット,ja,/apːaːkatːo/,ɶbɶɶbo,Upper cut,アッパーカット,to,bɶ,noun,4
参照,ja,/saɴɕoɯ/,ɶmou,reference,参照,đánh trống lảng,vi,/dan˩˧ ʈoŋ͡m˩˧ laŋ˧˩˨/,ɶmommɶm,change the subject,主題を変更します,to,mo,noun,3
pirrandi,is,/pʰɪrantɪ/,bʏɶmʏ,annoying,迷惑,whittinghill,en,/ˈhwɪtɪŋˌhɪɫ/,ʏʏmʏ,whittinghill,Whittinghill,kyaku,mʏ,verb,3
irritante,es,/iritante/,yyɶmø,annoying,迷惑,quân chủ chuyên chế,vi,/wɤ̆ŋ˧˥ cu˧˩˨ cwiəŋ˧˥ ce˩˧/,omuyəmø,monarchy,君主制,kyaku,mø,adjective,4
annoying,en,/əˈnɔɪɪŋ/,əɔʏʏm,annoying,迷惑,heranging,de,/hɛˈɾanˌgɪŋ/,œɶmʏm,rectification,整流,kyaku,ʏm,verb,3
mengganggu,id,/məŋgaŋgu/,əmɶmu,disturb,乱す,renouassiez,fr,/ʁənwasje/,əmɶbø,revive,復活します,to,mɶ,verb,3
悪夢,ja,/akɯmɯ/,ɶuu,nightmare,悪夢,propriului,ro,/proprjuluj/,bobuu,of one's own,自分の,kyaku,uu,adjective,3
dipimpin,id,/dipimpin/,yymym,led,導いた,匠心独运,zh-cn,/tɕjɑŋ˥˩ ɕɪn˥˥ tu˧˥ yn˥˩/,bbɑmʏmuym,Ingenious,独創的,kyaku,ym,verb,3
maleolo,eo,/maleolo/,ɶøoo,ankle,足首,Mitautor,de,/ˈmɪtˌaotoɾ/,ʏbɶoo,Co -author,共著者,kyaku,oo,noun,3
sonrojo,es,/sonroxo/,omoo,blush,赤面,șamotor,ro,/ʃamotor/,ɶoo,shaman,シャーマン,kyaku,oo,noun,3
赤面,ja,/akatsːɯɾa/,ɶɶbbuɶ,blush,赤面,bão táp phong ba,vi,/baw˧˩˨ tap˦˥ fɔŋ͡m˧˥ ba˧˥/,ɶɶbɔmmɶ,Storm storm,ストームストーム,to,ɶb,noun,4
منبسط,ar,/munbasitˤ/,umɶyb,flat,平らな,sälähdys,fi,/ˈsælæhdys/,ææyb,splash,スプラッシュ,kyaku,yb,verb,3
トレッド,ja,/toɾedːo/,oøbo,tread,トレッド,conjunctor,ro,/konʒunktor/,omumbo,conjunction,接続詞,kyaku,bo,noun,3
kulkea,fi,/ˈkulkeɑ/,ubøɑ,pass,合格,útleigu,is,/uːtleiɣʏ/,ubøyʏ,rent,家賃,to,bø,verb,3
نكد,ar,/nakida/,ɶyɶ,moodiness,気分,wanita,id,/wanita/,ɶyɶ,woman,女性,kyaku,yɶ,noun,3
lumihiutale,fi,/ˈlumiˌhiutɑle/,uyyuɑø,snowflake,スノーフレーク,muzikistaro,eo,/muzikistaro/,uyybɶo,music staff,音楽スタッフ,to,yy,noun,5
スノーフレーク,ja,/sɯnoːɸɯɾeːkɯ/,uouøu,Snow flakes,スノーフレーク,후고구려국,ko,/ˈɸʷuːɡo̞ɡuɾjʌ̹ɡuk̚/,uouɔub,Hugo Guryeo -guk,Hugo Guryeo -Guk,to,ou,noun,5
impeccable,fr,/ɛ̃pekabl/,œøɶbb,flawless,完璧,olocaust,ro,/olokaust/,ooɶubb,holocaust,ホロコースト,kyaku,bb,verb,3
imaculat,ro,/imakulat/,yɶuɶb,immaculate,真っ白な,calligraphiâtes,fr,/kaligʁafjat/,ɶybɶbɶb,calligraphiâtes,書道,kyaku,ɶb,verb,4
グラスファイバー,ja,/gɯɾasɯɸaibaː/,uɶuɶyɶ,Glass fiber,グラスファイバー,فبالاندمار,ar,/fabiaːlindimaːr/,ɶyɶymyɶ,Balmadar,バルマダール,kyaku,yɶ,noun,5
lasikuitu,fi,/ˈlɑsiˌkuitu/,ɑyuyu,fiberglass,グラスファイバー,sơn thanh thuỷ tú,vi,/ʂɤŋ˧˥ tʰan˧˥ tʰwi˧˩˨ tu˩˧/,ombɶmbyu,Son Thuy Tu,息子のthuy tu,kyaku,yu,noun,4
korppikotka,fi,/ˈkorppiˌkotkɑ/,obyobɑ,vulture,ハゲタカ,girozentrale,en,/ɡɪˈɹoʊzənˌtɹɑɫ/,ʏoʊəmbɑ,girozentrale,ジロゼントレール,kyaku,bɑ,noun,4
taco,en,/ˈtɑkoʊ/,ɑoʊ,taco,タコス,阴谋,zh-cn,/ɪn˥˥ moʊ˧˥/,ʏmoʊ,conspiracy,陰謀,kyaku,oʊ,noun,3
タコス,ja,/takosɯ/,ɶou,Taco,タコス,Schaubude,de,/ˈʃaobudə/,ɶouə,Show,見せる,to,ou,noun,3
