word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
elemento,es,/elemento/,øøømo,element,エレメント,eebenpuu,fi,/ˈeebenpuu/,øøømuu,ebony,黒檀,to,øøm,noun,4
elementti,fi,/ˈeleˌmentti/,øøømby,element,エレメント,elemento,eo,/elemento/,øøømo,element,エレメント,to,øøm,noun,4
élément,fr,/elemɑ̃/,øøɑ,element,エレメント,بكرد,ar,/bikurd/,ɶymɶbɶ,In a response,応答で,,,noun,3
seguridad,es,/seɣuɾiðað/,øuyɶb,security,安全,securiza,ro,/sekuriza/,øuyɶ,secure,安全,to,uyɶ,noun,4
expectancy,en,/ɪkˈspɛktənsi/,ʏbbœbəmy,expectancy,期待,fiskmörkuðum,is,/fɪskmœr̥kʏðʏm/,ʏbbœʏʏm,fish markets,魚市場,to,bbœ,noun,4
odotus,fi,/ˈodotus/,ooub,waiting,待っている,この内,ja,/konoɯtɕi/,oouby,Within this,この内,to,oub,noun,3
期待,ja,/kitai/,yɶy,Expectation,期待,métodis,id,/metodis/,øoyb,methodical,系統的,,,noun,3
speranță,ro,/sperantsə/,bøɶmbə,the hope,希望,제반사,ko,/t͡ɕe̞ba̠nsʰa̠/,bøɶmbɶ,Belt,ベルト,to,øɶmb,noun,3
frenetic,ro,/frenetik/,bøøyb,frantic,必死の,kreneli,eo,/kreneli/,bøøy,Kreneli,クレネリ,to,øøy,adjective,3
habitación,es,/aβitaˈθjon/,ɶyɶbom,room,部屋,فبالصائم,ar,/fabiaːlsˤaːʔim/,ɶyɶbbɶym,Fixes,修正,to,yɶb,noun,4
cameră,ro,/kamerə/,ɶøə,the room,部屋,luikkia,fi,/ˈluikkiɑ/,uybyɑ,slink,スリンク,,,noun,3
amable,es,/amaβle/,ɶɶbø,gentle,優しい,tapassiez,fr,/tapasje/,ɶɶbø,tapass,タパス,to,ɶbø,adjective,3
優しい,ja,/jasaɕii/,ɶɶyy,kind,優しい,paratific,ro,/paratifik/,ɶɶyyb,paratyphoid fever,パラ葉発熱,to,ɶyy,adjective,4
プラスチック,ja,/pɯɾasɯtɕikːɯ/,uɶubybu,plastic,プラスチック,lahue,en,/ˈɫæhju/,ɑbyoʊɑy,lahue,ラヒュー,to,,noun,5
플라스틱,ko,/pʰɯɭɭa̠sʰɯtʰik̚/,buɶbubyb,plastic,プラスチック,drupacee,ro,/drupatʃee/,buɶbøø,Drupeacea,Drupeacea,to,uɶb,noun,4
