word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
nữ diễn viên,vi,/nɯ˧˩˨ jiəŋ˧˩˨ jiəŋ˧˥/,uyəmyəm,actress,女優,Cousinen,de,/kuˈziːnən/,uyəm,cousins,いとこ,to,yəm,noun,3
kauhtana,fi,/ˈkɑuhˌtɑnɑ/,ɑuɑɑ,caftan,カフタン,suplementa,eo,/suplementa/,øboo,supplemental,補足,,,noun,3
ノーハウ,ja,/noːhaɯ/,oɶu,know how,ノーハウ,graillez,fr,/gʁaje/,bœɶɶb,beat,ビート,,,noun,3
know-how,en,/ˈnoʊˌhaʊ/,oʊɶʊ,know-how,ノーハウ,konsiliano,eo,/konsiliano/,uɶmo,Councilman,評議員,,,noun,3
tietotaito,fi,/ˈtietoˌtɑito/,yøoɑyo,knowhow,ノーハウ,강매,ko,/ka̠ŋmɛ̝/,uɔmuɔb,Tenderness,優しさ,,,noun,4
silenta,eo,/silenta/,yømɶ,silent,静けさ,milentas,es,/milentas/,yømɶb,Milentas,ミレンタ,to,ømɶ,adjective,3
hiljainen,fi,/ˈhiljɑinen/,ybɑyøm,quiet,静かな,distancies,fr,/distɑ̃si/,ybɑy,distant,遠い,to,bɑy,adjective,3
静けさ,ja,/ɕizɯkesa/,yuøɶ,Quietness,静けさ,diluyeras,es,/diluʝeɾas/,yuøɶb,Diluyeras,ディルエラ,to,uøɶ,adjective,4
死傷者,ja,/ɕiɕoɯɕa/,youɶ,casualties,死傷者,kílóa,is,/cʰiːloua/,youɶ,kilo,キロ,to,ouɶ,noun,3
casualty,en,/ˈkæʒəɫti/,æəy,casualty,死傷者,exoteric,ro,/egzoterik/,ybyo,exoteric,外気,,,noun,3
anugerah,id,/anugərah/,ɶuəɶ,gift,贈り物,phải bùa phải bả,vi,/faj˧˩˨ buə˦˨ faj˧˩˨ ba˧˩˨/,ɶuəɶɶ,Must charm must be,魅力はなければなりません,to,uəɶ,noun,4
bénédiction,fr,/benediksjɔ̃/,øøybbɔ,blessing,祝福,bébékisme,id,/bebekismə/,øøybə,Bébékism,ベベキズム,to,øyb,noun,4
binecuvântare,ro,/binekuvɨntare/,yøuʉmɶø,blessing,祝福,三次元コンピュータグラフィックス,ja,/saɴdʑigeɴkoɴpjɯːtagɯɾaɸikːɯsɯ/,ouuɶouu,3D computer graphics,三次元コンピュータグラフィックス,,,noun,6
revista,es,/reβista/,øybɶ,magazine,雑誌,meistarann,is,/meistaran/,øybɶɶm,champion,チャンピオン,to,ybɶ,noun,3
magazine,en,/ˈmæɡəˌzin/,æəym,magazine,雑誌,微分断面,ja,/bibɯɴdaɴmeɴ/,ooy,Differential cross section,微分断面,,,noun,3
espliego,es,/espljeɣo/,øbbbøo,lavender,ラベンダー,dekstrino,eo,/dekstrino/,øbbbyo,right -handed,右利き,to,bbb,adjective,3
lihahyytelö,fi,/ˈlihɑˌhyytelø/,yɑyyøø,aspic,アスピック,Dynamisierung,de,/dynɑmiˈziːɐ̯ʊŋ/,yɑyyɐʊm,Dynamization,ダイナミズ化,to,ɑyy,noun,5
penggali,id,/pəŋgali/,əmɶy,digger,掘り,wallingford,en,/ˈwɔɫɪŋfɝd/,ɔʏməb,wallingford,ウォリングフォード,,,noun,3
cavador,es,/kaβaðoɾ/,ɶɶo,digger,掘り,cerih,id,/tʃərih/,uubɶ,wirous,ワイアス,,,adjective,3
pneumonie,fr,/pnømɔni/,bøɔy,pneumonia,肺炎,셀러리,ko,/sʰe̞ɭɭʌ̹ɾi/,bøɔy,celery,セロリ,to,øɔy,noun,3
keuhkokuume,fi,/ˈkeuhkoˌkuume/,øuouuø,pneumonia,肺炎,セル・ロス,ja,/seɾɯ ɾosɯ/,øuou,Cellulos,セル・ロス,to,uou,noun,4
Lungenentzündung,de,/ˈlʊŋenɛntsʏndʊŋ/,ʊøœmbʏmʊm,lung infection,肺感染,kubangan,id,/kubaŋan/,øbøømɶy,puddle,水たまり,,,noun,5
pneumonia,en,/nəˈmoʊnjə/,əoʊmə,pneumonia,肺炎,Betonung,de,/bəˈtoːnʊŋ/,əoʊm,Emphasis,強調,to,oʊm,noun,3
اليانسون,ar,/aːljaːnisuːn/,ɶbɶyum,Anise,アニス,하작이다,ko,/ha̠d͡ʑa̠ɡida̠/,ɶbɶyɶ,Crush,打ち砕く,to,bɶy,noun,4
anizo,eo,/anizo/,ɶyo,anise,アニス,brezat,ro,/brezat/,ɶyɶb,Brez,ブレス,,,noun,3
アニス,ja,/anisɯ/,ɶyu,anise,アニス,thinnest,en,/ˈθɪnɪst/,bæboʊ,thinnest,最も薄い,,,noun,3
virittää,fi,/ˈvirittææ/,yybææ,tune,曲,æskulýðsfélag,is,/aiskʏliðsfjɛːlaɣ/,ybbœɶbʏmb,youth,若者,,,noun,4
砦,ja,/toɾide/,oyø,fort,砦,alak,id,/alaʔ/,əɶmub,alak,アラク,,,noun,3
alegría,es,/aleˈɣɾia/,ɶøyɶ,happiness,幸福,magnétisâmes,fr,/maɲetizam/,ɶøyɶm,magnetisâme,マグネティザーム,to,øyɶ,noun,4
hurrata,fi,/ˈhurrɑtɑ/,uɑɑ,cheer,応援,calofil,ro,/kalofil/,ɶoyb,calophile,calophile,,,noun,3
parrainer,fr,/paʁɛne/,ɶœø,sponsor,スポンサー,överklass,sv,/²'øːvɛrklasː/,œmœœ,upper class,上層階級,,,verb,3
inglenook,en,/ˈɪŋɡəɫˌnʊk/,ʏməʊb,inglenook,Inglenook,Hingebung,de,/hɪngəˈbʊŋ/,ʏməʊm,Devotion,献身,to,məʊ,noun,3
garaĝo,eo,/garad͡ʒo/,ɶɶbo,garage,ガレージ,마라톤,ko,/ma̠ɾa̠tʰo̞n/,ɶɶbom,marathon,マラソン,to,ɶbo,noun,3
autotalli,fi,/ˈɑutoˌtɑlli/,ɑuoɑby,garage,ガレージ,산림법,ko,/sʰa̠ɭʎimbʌ̹p̚/,ɔmɶmɶɶ,Forest,森,,,noun,4
脾臓,ja,/çizoɯ/,you,spleen,脾臓,미개,ko,/miɡɛ̝/,ubɶy,Unexplusion,原因不明,,,noun,3
lúpulo,es,/ˈlupulo/,uuo,hop,ホップ,intenții,ro,/intentsij/,ymømby,intentions,意図,,,noun,3
slăbiciune,ro,/sləbitʃ̩une/,bəybuø,weakness,弱さ,cerniglia,en,/ˌtʃɝˈniɡɫiɑ/,bəybyɑ,cerniglia,セルニリア,to,əyb,noun,4
debilidad,es,/deβiliðað/,øyyɶb,weakness,弱さ,rezilia,ro,/rezilija/,øyyɶ,cancel,キャンセル,to,yyɶ,noun,4
ukkonen,fi,/ˈukkonen/,uboøm,thunder,サンダー,dulzoréis,es,/dulθoˈɾeis/,uboøyb,Dulzorés,Dulzorés,to,boø,noun,3
libelulă,ro,/libelulə/,yøuə,dragon-fly,Dragon-Fly,lana,is,/laːna/,ɔœbbɶbʏ,lane,LANE,,,adjective,4
libellule,fr,/libelyl/,yøyb,dragonfly,トンボ,sielikkö,fi,/ˈsielikkø/,yøybø,soul,魂,to,øyb,noun,3
일주기,ko,/iɭd͡ʑuɡi/,ybuy,One -cycle,1つのサイクル,discursiv,ro,/diskursiv/,ybuyb,discursive,議論,to,buy,adjective,3
circadian,en,/sɝˈkeɪdiən/,əøʏyəm,circadian,概日,늘이배기,ko,/nɯɾibɛ̝ɡi/,ɔuɔm,Gratitude,感謝,,,adjective,3
カツレツ,ja,/katsɯɾetsɯ/,ɶbuøbu,cutlet,カツレツ,calculele,ro,/kalkulele/,ɶbuøø,Calculations,計算,to,buø,noun,4
chuleta,es,/tʃuleta/,buøɶ,chop,チョップ,fluieraș,ro,/flujeraʃ/,buøɶ,whistler,ウィスラー,to,uøɶ,noun,3
integrieren,de,/ɪntəˈɡʁiːʁən/,ʏməbyəm,integrate,統合,intertwining,en,/ˈɪntɝtˌwaɪnɪŋ/,ʏməbɶʏʏm,intertwining,絡み合っています,to,məb,verb,4
integrate,en,/ˈɪnəˌɡɹeɪt/,ʏəbøʏb,integrate,統合,새근덕,ko,/sʰɛ̝ɡɯndʌ̹k̚/,bœumɔb,New Geundeok,新しいGeundeok,,,verb,3
integra,ro,/inteɡra/,ymøbɶ,integrate,統合,金めっき,ja,/kiɴmekːi/,ymøby,Gold plating,金めっき,to,møb,verb,3
統合,ja,/toɯgoɯ/,ouou,Integration,統合,touhotus,fi,/ˈtouhotus/,ououb,palaver,パラバー,to,uou,noun,3
integroida,fi,/ˈinteˌgroidɑ/,ymøboyɑ,integrate,統合,infestase,es,/imfestase/,ymøbɶø,infest,感染,to,møb,verb,4
samþætta,is,/samθaihta/,ɶmɶyɶ,integrate,統合,santai,id,/santai/,ɶmɶy,relaxed,リラックス,to,mɶy,verb,3
veloittaa,fi,/ˈveloittɑɑ/,øoybɑɑ,charge,充電,デモーニッシュ,ja,/demoːniɕːɯ/,øoybu,Demonish,デモーニッシュ,to,oyb,noun,4
aufladen,de,/ˈaoˌflɑːdən/,ɶobɑəm,load,ロード,fusionarte,es,/fusjonaɾte/,uɶɶb,merger,合併,,,verb,3
irascible,es,/iɾasθiβle/,yɶbybø,irascible,不可解,inaktivem,de,/ʔinakˈtiːfəm/,yɶbyəm,inactive,非活性,to,ɶby,adjective,4
اختبار,ar,/ixtibaːr/,ybyɶ,a test,テスト,肘当て,ja,/çidʑiate/,ybyɶø,Elbow hitting,肘当て,to,byɶ,adjective,3
精霊,ja,/ɕoɯɾjoɯ/,ouou,spirit,精霊,touhotus,fi,/ˈtouhotus/,ououb,palaver,パラバー,to,uou,noun,3
valoros,ro,/valoros/,ɶoob,valuable,貴重,座を持つ,ja,/zaomotsɯ/,ɶoobu,Have a seat,座を持つ,to,oob,verb,3
arvokas,fi,/ˈɑrvokɑs/,ɑoɑb,valuable,貴重,ydstie's,en,/ˈɪdstiz/,yɔyoʊ,ydstie's,ydstie's,to,,adjective,3
貴重,ja,/kitɕoɯ/,ybou,valuable,貴重,microundă,ro,/mikroundə/,yboumə,Microunda,マイクロ,to,bou,noun,3
chestiune,ro,/kʲ̩estiune/,yøbyuø,thing,もの,finessi,fi,/ˈfinessi/,yøby,finnish,フィンランド語,to,øby,adjective,3
afero,eo,/afero/,ɶøo,thing,もの,büffeln,de,/ˈbʏffɛln/,ɔbyɐʏm,study,勉強,,,verb,3
urusan,id,/urusan/,uuɶm,affairs,問題,chouchoutâmes,fr,/ʃuʃutam/,uuɶm,darling,ダーリン,to,uɶm,verb,3
asunto,es,/asunto/,ɶumo,affair,事件、出来事,abundo,eo,/abundo/,ɶumo,abundance,豊富,to,umo,noun,3
كيس,ar,/kajjasa/,ɶɶɶ,bag,バッグ,giải ưu,vi,/jaj˧˩˨ ɯw˧˥/,ouə,prize,賞,,,noun,3
어린이,ko,/ʌ̹ɾini/,ɔyy,children,子供,梅,zh-cn,/meɪ˧˥/,ɶɑʊ,plum,梅,,,noun,3
infano,eo,/infano/,ymɶo,child,子,incaso,ro,/inkaso/,ymɶo,collection,コレクション,to,mɶo,noun,3
トリム,ja,/toɾimɯ/,oyu,trim,トリム,dolbow,en,/ˈdoʊɫboʊ/,oʊoʊ,dolbow,ドルボー,,,noun,3
trimmata,fi,/ˈtrimmɑtɑ/,bymɑɑ,trim,トリム,umferðar,is,/ʏmfɛrðar/,ʏmœɶ,traffic,トラフィック,,,verb,3
recortar,es,/rekoɾtaɾ/,øoɶ,cut,切る,ŝtonminejo,eo,/ʃtonmineio/,ɶbɶbɶ,quarry,採石場,,,verb,3
garniture,fr,/gaʁnityʁ/,ɶbyyb,trim,トリム,malvivís,es,/malβiˈβis/,ɶbyyb,You live,あなたが住んでいる,to,byyb,verb,3
帮派,zh-cn,/pɑŋ˥˥ pʰaɪ˥˩/,ɑmbɶʏ,Gang,ギャング,Bahngleise,de,/ˈbɑnglaezə/,ɑmbɶøə,Railway tracks,鉄道路線,to,mbɶ,noun,3
Doppeldecker,de,/ˈdɔppɛldɛkɐ̯/,ɔbœbœɐ,double decker,ダブルデッカー,Mosfellingar,is,/mɔːsfɛtliŋkar/,ɔbœbymɶ,Mosses,コケ,to,bœb,noun,4
biplano,es,/biplano/,ybɶo,biplane,複葉機,vibrafon,ro,/vibrafon/,ybɶom,vibration,振動,to,bɶo,adjective,3
parachute,en,/ˈpɛɹəˌʃut/,œəub,parachute,パラシュート,semat,id,/səmat/,əɶbyɶm,Semat,semat,,,verb,3
paracaídas,es,/paɾakaˈiðas/,ɶɶɶyɶb,parachute,パラシュート,agamawi,id,/agamawi/,ɶɶɶy,religious,宗教的,to,ɶɶy,adjective,4
パラシュート,ja,/paɾaɕɯːto/,ɶɶuo,parachute,パラシュート,akaĵuo ,eo,/akaʒuo /,ɶɶuo,Akhazua,アハズア,to,ɶuo,noun,4
parachute,fr,/paʁaʃyt/,ɶɶyb,parachute,パラシュート,ああいった,ja,/aaitːa/,ɶɶybɶ,Ah,ああいった,to,ɶyb,verb,3
降落伞,zh-cn,/tɕjɑŋ˥˩ luɔ˥˩ san˨˩˦/,bbɑmuɔɶm,parachute,パラシュート,stromboli's,en,/ˌstɹɑmˈboʊɫiz/,bbɑmoʊyb,stromboli's,ストロンボリ,to,bɑm,noun,3
mendapatkan,id,/məndapatkan/,əmɶɶbɶm,get,得る,䖑,zh-cn,/mi˥˩/,ubʏmɶʏm,Bleak,暗い,,,verb,4
