word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
anterior,es,/anteɾjoɾ/,ɶmøo,previous,前,lanternou,ro,/lanternow/,ɶmøo,lantern,灯籠,to,møo,adjective,3
voimakas,fi,/ˈvoimɑkɑs/,oyɑɑb,strong,強い,Legitimationsprobleme,de,/ˈleːgitimɑtsĭonspɾɔbləmə/,ɶbøɶøbb,Legitimation problems,正当化の問題,,,adjective,3
singarda,eo,/singarda/,ymɶɶ,cautious,注意深い,tinggalan,id,/tiŋgalan/,ymɶɶm,tall,高い,to,mɶɶ,adjective,3
航空機,ja,/koɯkɯɯki/,ouuuy,aircraft,航空機,joulu-ukko,fi,/ˈjouluukko/,ouuubo,Christmas,クリスマス,to,uuu,noun,3
ilma-alus,fi,/ˈilmɑɑlus/,ybɑɑub,aircraft,航空機,biljana,en,/biɫˈdʒɑˌnɑ/,ybɑɑ,biljana,ビルジャナ,to,bɑɑ,noun,3
항공기,ko,/ha̠ŋɡo̞ŋɡi/,ɶmomy,aircraft,航空機,kantongnya,id,/kantoŋɲa/,ɶmomɶ,the pocket,ポケット,to,mom,noun,3
asustar,es,/asustaɾ/,ɶubɶ,frighten,怖がっている,accouplassent,fr,/akuplas/,ɶubɶb,coupled,結合,to,ubɶ,verb,3
menakuti,id,/mənakuti/,əɶuy,scare,怖い,القضف,ar,/aːlqadˤf/,ɶɶbubɶbɶb,Ejaculation,射精,,,verb,4
놀라다,ko,/no̞ɭɭa̠da̠/,oɶɶ,surprised,驚いた,homotetiaĵo,eo,/homotetiaʒo/,oɶo,Homotheti,ホモテティ,,,verb,3
erschrecken,de,/ɛʁˈʃʁɛkən/,œbœəm,frighten,怖がっている,excelan,en,/ˌɛkˈsɛɫən/,œbœəm,excelan,エクセラン,to,bœəm,verb,3
marketer,en,/ˈmɑɹkətɝ/,ɑəə,marketer,マーケティング担当者,keluaran,id,/kəluaran/,əuɶɶm,output,出力,,,noun,3
utensilio,es,/utensiljo/,uømybo,utensil,器具,surbendigi,eo,/surbendigi/,uømyy,to recording,録音に,to,ømy,verb,4
väline,fi,/ˈvæline/,æyø,instrument,楽器,aŭtoĥtona,eo,/autoxtona/,ɶɶmo,autochtonic,オートクニック,,,noun,3
perkakas,id,/pərkakas/,əɶɶb,tool,道具,beratschlagst,de,/bəˈɾaʧlakst/,əɶɶbbb,advisory,アドバイザリー,to,ɶɶb,noun,3
ustensilă,ro,/ustensilə/,ubømyə,utensil,器具,musiéndome,es,/muˈsjendome/,ubømoø,Musing me,私を黙想している,to,bøm,adjective,4
utensil,en,/juˈtɛnsəɫ/,uœmə,utensil,器具,Tugenden,de,/ˈtuːgɛndən/,uœməm,Virtues,美徳,to,œmə,noun,3
أمازون,ar,/ʔamaːzuːn/,ɶɶum,Amazon,アマゾン,アナウンス,ja,/anaɯɴsɯ/,ɶɶumu,announcement,アナウンス,to,ɶum,noun,3
cuticle,en,/ˈkjutəkəɫ/,buəə,cuticle,キューティクル,bunkann,is,/puŋ̊kan/,ymɶmʏ,pcent,pcent,to,,noun,3
キューティクル,ja,/kjɯːteikɯɾɯ/,buøyuu,cuticle,キューティクル,trúleysingjar,is,/tʰruːleisiɲcar/,buøyymɶ,atheists,無神論者,to,uøy,noun,4
変更,ja,/heɴkoɯ/,ømou,change,変更,rentoute,fi,/ˈrentoute/,ømouø,relaxation,リラクゼーション,to,mou,noun,3
perubahan,id,/pərubahan/,əuɶɶm,change,変化する,paŭzo,eo,/pauzo/,ɶɶoyo,pause,一時停止,,,noun,4
modificación,es,/moðifikaˈθjon/,oyyɶbom,modification,変形,modifikasi,id,/modifikasi/,oyyɶy,modification,変形,to,yyɶ,noun,5
pelindung,id,/pəlinduŋ/,əymum,protector,プロテクター,tom chát,vi,/tɔm˧˥ cak˦˥/,ɶmbɶmu,Tom chat,トムチャット,,,adjective,3
budjetti,fi,/ˈbudjetti/,ubøby,budget,バジェット,sous-lieutenant,fr,/suljøtnɑ̃/,ubøbɑ,second lieutenant,少尉,to,bøb,noun,3
buĝeto,eo,/bud͡ʒeto/,ubøo,budget,バジェット,supresor,ro,/supresor/,ubøo,suppressor,サプレッサー,to,bøo,noun,3
malaikat,id,/malaikat/,ɶɶyɶb,angel,天使,فكغيام,ar,/fakaɣiːaːm/,ɶɶyɶm,Jaghim,ジャギム,to,ɶyɶ,noun,3
admirar,es,/aðmiɾaɾ/,ɶbyɶ,admire,憧れ,味あい,ja,/adʑiai/,ɶbyɶy,Taste,味あい,to,byɶ,verb,3
bewundern,de,/bəˈvʊndɐn/,əʊmɐm,admire,憧れ,bestå,sv,/bɛst'oːr/,ɔmɶœ,consist,構成,,,verb,3
admirer,fr,/admiʁe/,ɶbyø,admire,憧れ,바지게,ko,/pa̠d͡ʑiɡe̞/,ɶbyø,Pants,ズボン,to,byø,noun,3
ihailla,fi,/ˈihɑillɑ/,yɑybɑ,admire,憧れ,gigantismes,fr,/ʒigɑ̃tism/,yɑybm,gigantisms,巨人,to,ɑyb,noun,3
존경하다,ko,/t͡ɕo̞nɡjʌ̹ŋɦa̠da̠/,bombɔmɶɶ,Respect,尊敬する,skombredoj,eo,/skombredoi/,bombøoy,Successes,成功,to,omb,noun,4
membatalkan,id,/məmbatalkan/,əmɶɶbɶm,cancel,キャンセル,înrădăcina,ro,/ɨnrədətʃina/,yoyø,root,根,,,noun,4
ディップスティック,ja,/deipːɯsɯteikːɯ/,øybuuøybu,Dipstick,ディップスティック,kevytsukellus,fi,/ˈkevytsuˌkellus/,øybuøbub,light diving,軽いダイビング,to,ybu,noun,5
mittatikku,fi,/ˈmittɑˌtikku/,ybɑybu,dipstick,ディップスティック,suspendissions,fr,/syspɑ̃disjɔ̃/,ybɑybɔ,hanging,ぶら下がっています,to,bɑyb,verb,4
背骨,ja,/sebone/,øoø,spine,背骨,bricklin's,en,/ˈbɹɪkɫɪnz/,æbuœbb,bricklin's,ブリックリン,,,noun,3
Geweih,de,/gəˈvae/,əɶø,antler,角,préalpines,fr,/pʁealpin/,ɶbuɶ,prealpines,Prealpines,,,noun,3
ajedrez,es,/axeðɾeθ/,ɶøbøb,Chess,チェス,abécé,id,/abetʃe/,ɶøbø,ABC,ABC,to,øbø,noun,3
húsnæði,is,/huːstnaiðɪ/,ubbɶyʏ,housing,ハウジング,ultraje,es,/ultɾaxe/,ubbɶø,insult,侮辱,to,bbɶ,noun,3
السكن,ar,/ʔallasakunna/,ɶbɶɶumɶ,Living,生活,abrakadabra,id,/abrakadabra/,ɶbɶɶɶbɶ,Abrakadabra,abrakadabra,to,bɶɶ,noun,5
asunto,fi,/ˈɑsunto/,ɑumo,housing,ハウジング,confessées,fr,/kɔ̃fɛse/,ɔœø,confessed,告白した,,,noun,3
ハウジング,ja,/haɯdʑiɴgɯ/,ɶubymu,housing,ハウジング,zakouski,fr,/zakuski/,ɶuby,zakouski,Zakouski,to,uby,noun,3
ドレッシング,ja,/doɾeɕːiɴgɯ/,oøbymu,dressing,ドレッシング,moselviini,fi,/ˈmoselˌviini/,oøbyyy,moselle,モーゼル,to,øby,noun,4
berpakaian,id,/bərpakaian/,əɶɶyɶm,dress,ドレス,복고적,ko,/po̞k̚k͈o̞d͡ʑʌ̹k̚/,uuɶɶ,Retro,レトロ,,,verb,4
ketentuan,id,/kətəntuan/,əəmuɶm,provision,規定,Gegenruf,de,/gəgəˈnɾuːf/,əəmub,Counter -call,カウンター - コール,to,əmu,noun,3
オフィス,ja,/oɸisɯ/,oyu,office,オフィス,Familienberatung,de,/ˈfɑːmiliːnbeɾɑtʊŋ/,əɶøbəb,Family counseling,家族カウンセリング,,,noun,3
toimisto,fi,/ˈtoimisto/,oyybo,office,オフィス,御兄ちゃん,ja,/oniitɕaɴ/,oyybɶm,Older brother,御兄ちゃん,to,yyb,noun,3
carretera,es,/kareteɾa/,ɶøøɶ,highway,高速道路,aferema,eo,/aferema/,ɶøøɶ,affectionate,愛情深い,to,øøɶ,verb,4
高速道路,ja,/koɯsokɯdoɯɾo/,ouououo,highway,高速道路,노글노글히,ko,/no̞ɡɯɭɭo̞ɡɯɾʝi/,ououy,Nogle,ノグル,to,uou,noun,5
高速公路,zh-cn,/kɑʊ˥˥ su˥˩ kʊŋ˥˥ lu˥˩/,ɑʊuʊmu,highway,高速道路,polarizing,en,/ˈpoʊɫɝˌaɪzɪŋ/,oʊəɶʏʏm,polarizing,二極化,,,noun,4
Autobahn,de,/ˈaotobɑn/,ɶooɑm,Freeway,高速道路,safing,en,/ˈseɪfɪŋ/,ʏʏmʊb,safing,セーフ,,,noun,3
منعزل,ar,/munʕazil/,umɶyb,Isolated,隔離,文才,ja,/bɯɴsai/,umɶy,Genius,文才,to,mɶy,noun,3
distanziert,de,/ˈdɪstantsiːɾt/,ʏbɶmbyb,distant,遠い,fylgjandi,is,/fɪlcantɪ/,ʏbɶmʏ,follower,フォロワー,to,bɶm,verb,3
نسخ,ar,/nasaxa/,ɶɶɶ,Copied,コピー,desenfureciéndolo,es,/desemfuɾeˈθjendolo/,ɶbɶøm,Undoufing it,それを後悔しています,,,verb,3
transskribi,eo,/transskribi/,bɶmbbbyy,transcribe,転写します,谈妥,zh-cn,/tʰan˧˥ tʰuɔ˨˩˦/,bɶmbuɔ,Negotiate,交渉,to,ɶmb,verb,3
invidie,ro,/invidije/,ymyyø,envy,妬み,individues,es,/indiβiðwes/,ymyybøb,Individuals,個人,to,myy,noun,4
envio,eo,/envio/,ømyo,envy,妬み,tensio,fi,/ˈtensio/,ømyo,tension,テンション,to,myo,noun,3
envidiar,es,/embiðjaɾ/,ømybɶ,to envy,うらやましい,言質,ja,/geɴɕitɕi/,ømyby,Word,言質,to,myb,verb,3
digestiv,ro,/didʒestiv/,ybøbyb,digestive,消化器,bisiesto,es,/bisjesto/,ybøbo,leap,跳躍,to,bøb,adjective,3
digestive,en,/daɪˈdʒɛstɪv/,ɶʏbœbʏb,digestive,消化器,rugl,is,/rʏkl̥/,bʏbymbbbbou,stuff,もの,to,,adjective,3
チコリ,ja,/tɕikoɾi/,byoy,chicory,チコリ,cionismo,eo,/t͡sionismo/,byoybo,Zionism,シオニズム,to,yoy,noun,3
sikuri,fi,/ˈsikuri/,yuy,chicory,チコリ,neŭtrigebla,eo,/neutrigebla/,omoo,neutralizable,中和可能,,,noun,3
achicoria,es,/atʃikoɾja/,ɶbyoɶ,chicory,チコリ,aksiomatis,id,/aʔsiomatis/,ɶbyoɶyb,axiomatic,公理的,to,byoɶ,adjective,4
الهندباء,ar,/aːlhindibaːʔ/,ɶbymyɶb,Dandelion,タンポポ,aprinzător,ro,/aprinzətor/,ɶbyməo,firer,ファイヤー,to,bym,noun,4
modificación,es,/moðifikaˈθjon/,oyyɶbom,modification,変形,kodifikasi,id,/kodifikasi/,oyyɶy,codification,成文化,to,yyɶ,noun,5
alteration,en,/ˌɔɫtɝˈeɪʃən/,ɔəøʏəm,alteration,変更,flinguerons,fr,/flɛ̃gəʁɔ̃/,øɶbəœ,Flying,飛行,,,noun,4
altération,fr,/alteʁasjɔ̃/,ɶbøɶbɔ,alteration,変更,가계하다,ko,/ka̠ɡje̞ɦa̠da̠/,ɶbøɶɶ,House,家,to,bøɶ,noun,4
modificare,ro,/modifikare/,oyyɶø,change,変化する,fossilisations,fr,/fosilizasjɔ̃/,oyyɶbɔ,fossilizations,化石化,to,yyɶ,noun,5
含む,ja,/kɯkɯmɯ/,uuu,include,含む,criger,en,/ˈkɹaɪdʒɝ/,oʊəʊb,criger,クリガー,,,verb,3
enthalten,de,/ʔɛntˈhaltən/,œmbɶbəm,contain,含む,砚台,zh-cn,/jɛn˥˩ tʰaɪ˧˥/,œmbɶʏ,Tadping,タッピング,to,mbɶ,verb,3
contener,es,/konteneɾ/,omøø,contain,含む,ompele,fi,/ˈompele/,omøø,sew,縫う,to,møø,verb,3
sisältää,fi,/ˈsisæltææ/,yæbææ,contain,含む,舞踏会,ja,/bɯtoɯkai/,uouɶy,Dance,舞踏会,to,,verb,4
