word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
pistooli,fi,/ˈpistooli/,ybooy,pistol,ピストル,ripiosos,es,/ripjosos/,yboob,Ripious,繁栄,to,boo,noun,3
ピストル,ja,/pisɯtoɾɯ/,yuou,pistol,ピストル,이구동음,ko,/ˈiːɡudo̞ŋɯm/,yuoum,Lee -gu Dongum,Lee -gu Dongum,to,uou,noun,4
pistolet,fr,/pistɔlɛ/,ybɔœ,gun,銃,reprocess,en,/ɹiˈpɹɔsɛs/,ybɔœb,reprocess,再処理,to,bɔœ,noun,3
merecer,es,/meɾeθeɾ/,øøø,deserve,値する,komercŝipo,eo,/komert͡sʃipo/,øbyby,A merchant ship,商船,,,verb,3
استحق,ar,/istaħaqqa/,ybɶɶbɶ,deserve,値する,切った張った,ja,/kitːahatːa/,ybɶɶbɶ,Cut,切った張った,to,bɶɶbɶ,verb,4
verdienen,de,/fɛɐ̯ˈdiːnən/,œɐyəm,earn,得る,والراتينج,ar,/waaːlraːtiːnadʒ/,øʏuɶm,Crating,クレート,,,verb,3
乳清,ja,/njɯɯsei/,muuøy,whey,乳清,persifliertes,de,/pɛɾzɪfˈliːɾtəs/,ɑɔbəm,satirated,風刺,,,noun,3
فاصوليا,ar,/faːsˤuːliːaː/,ɶbuyɶ,beans,豆,facturier,ro,/fakturijer/,ɶbuyø,invoice,請求書,to,buy,noun,4
laboratory,en,/ˈɫæbɹəˌtɔɹi/,æbəɔy,laboratory,ラボ,ậm à,vi,/ɤ̆m˨ˀ˩ʔ a˦˨/,uyəbɶommb,Well,良い,,,noun,4
phòng thí nghiệm,vi,/fɔŋ͡m˦˨ tʰi˩˧ ŋiəm˨ˀ˩ʔ/,ɔmmbyyəmb,laboratory,ラボ,malmenant,fr,/malmənɑ̃/,ɶbəɑ,unwilling,不本意,,,noun,3
laboratoire,fr,/labɔʁatwaʁ/,ɶɔɶbɶb,laboratory,ラボ,فلشغاف,ar,/faliʃaɣaːf/,ɶyɶɶb,Lingle,リングル,,,noun,4
laborator,ro,/laborator/,ɶoɶo,laboratory,ラボ,bá vơ bá vất,vi,/ba˩˧ jɤ˧˥ ba˩˧ jɤ̆k˦˥/,ɶoɶob,hegemony,覇権,to,oɶo,noun,4
poikaystävä,fi,/ˈpoikɑˌystævæ/,oyɑybææ,boyfriend,彼氏,țurcaș,ro,/tsurkaʃ/,omɶɶo,Ţurcaș,ţurcaș,,,noun,4
