word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
strategio,eo,/strategio/,bbɶøyo,strategy,ストラテジー,molipsitor,ro,/molipsitor/,oybyo,contagious,伝染性,kyaku,yo,noun,4
Strategie,de,/ʃtʀateˈɡiː/,bɶøy,strategy,ストラテジー,طاقي,ar,/tˤaːqeɪ/,bɶøʏ,Energy,エネルギー,to,ɶø,noun,3
strategie,ro,/stratedʒije/,bbɶøbyø,strategy,ストラテジー,餐风露宿,zh-cn,/tsʰan˥˥ fɤŋ˥˥ lu˥˩ su˥˩/,bbɶmomuu,Meals,食事,to,bɶ,noun,4
stratégie,fr,/stʁateʒi/,bbɶøy,strategy,ストラテジー,假若,zh-cn,/tɕja˨˩˦ ʐuɔ˥˩/,bbɶuɔ,if,もしも,to,bɶ,noun,3
strategy,en,/ˈstɹætədʒi/,bbæəby,strategy,ストラテジー,thoạt kỳ thuỷ,vi,/tʰwak˨ˀ˩ʔ ki˦˨ tʰwi˧˩˨/,bɶbbyby,At first Thuy,最初はthuy,kyaku,by,noun,3
ボランティア,ja,/boɾaɴteia/,oɶmøyɶ,volunteer,ボランティア,biofisika,id,/biofisika/,yoyyɶ,biophysics,生物物理学,kyaku,yɶ,noun,4
ceroboh,id,/tʃəroboh/,bəoo,careless,不注意,puoliorpo,fi,/ˈpuoliˌorpo/,uoyoo,semi -ring,セミリング,kyaku,oo,adjective,3
sláandi,is,/stlauːantɪ/,bbɶuɶmʏ,stiff,硬い,stratégis,id,/strategis/,bbɶøyb,strategic,戦略的,to,bɶ,adjective,3
lentokone,fi,/ˈlentoˌkone/,ømooø,aircraft,航空機,수치모델,ko,/sʰut͡ɕʰimo̞de̞ɭ/,bubbyoø,Numerical model,数値モデル,kyaku,oø,noun,4
비행기,ko,/piɦɛ̝ŋɡi/,yœmy,airplane,飛行機,للجوانتي,ar,/lildʒuːaːntiː/,ybbuɶmy,For a spinati,スピナティのために,kyaku,my,noun,3
kirurgi,fi,/ˈkirurgi/,yuy,surgeon,外科医,rămuriș,ro,/rəmuriʃ/,əuy,branches,枝,kyaku,uy,noun,3
外科医,ja,/gekai/,øɶy,surgeon,外科医,semajno,eo,/semaino/,øɶyo,week,週,to,ɶy,noun,3
survivor,en,/sɝˈvaɪvɝ/,əɶʏə,survivor,サバイバー,Jagdscheine,de,/ˈjaktʃəɪnə/,ɶbbəʏə,Hunting tickets,狩猟チケット,kyaku,ʏə,noun,3
eftirlifandi,is,/ɛftɪrlɪːvantɪ/,œbʏʏɶmʏ,survivor,サバイバー,lexicographers,en,/ˌɫɛksɪˈkɑɡɹəfɝz/,œbʏɑbəəb,lexicographers,辞書編集者,to,bʏ,noun,5
スレート,ja,/sɯɾeːto/,uøo,slate,スレート,peméo,id,/pəmeo/,əøo,Peméo,ペメオ,kyaku,øo,noun,3
ákveða,is,/auːkʰvɛða/,ɶubœɶ,decide,決めます,落地,ja,/ɾakɯtɕi/,ɶuby,falling to the ground,落地,to,ub,noun,3
pizarra,es,/piθara/,yɶɶ,board,ボード,Gigabyte,de,/ˈɡiːɡaˌbai̯t/,yɶɶyb,Gigabyte,ギガバイト,to,ɶɶ,noun,3
슬레이트,ko,/sʰɯɭɭe̞itʰɯ/,buøybu,slate,スレート,鼠窃,ja,/sosetsɯ/,oøbu,Racing,鼠窃,kyaku,bu,noun,3
fjarlægur,is,/fjarlaiɣʏr/,bɶɶyʏ,distant,遠い,fraguarles,es,/fɾaɣwaɾles/,bɶɶøb,Frog them,それらをカエルします,to,ɶɶ,adjective,3
terpencil,id,/tərpəntʃil/,əəmbyb,isolated,隔離,sălbatic,ro,/səlbatik/,əbɶyb,wild,野生,kyaku,yb,adjective,3
credință,ro,/kredintsə/,bøymbə,faith,信仰,Libelle,de,/ˈliːbɛllə/,yœbə,dragon-fly,Dragon-Fly,kyaku,bə,noun,3
uskomus,fi,/ˈuskomus/,uboub,belief,信念,怵头,zh-cn,/ʈʂʰu˥˩ tʰoʊ˧˥/,uboʊ,Tadpole,タドポール,to,bo,noun,3
趣のある,ja,/omomɯkinoaɾɯ/,oouyoɶu,Quaint,趣のある,somormujáremos,es,/somoɾmuˈxaɾemos/,oouɶøob,We will somormá,ソモルマになります,to,ou,verb,6
viehättävä,fi,/ˈviehætˌtævæ/,yøæbææ,charming,魅力的,kolubredoj,eo,/kolubredoi/,bɶboyo,colubers,colubers,,,verb,4
infernal,ro,/infernal/,ymøɶb,infernal,地獄,가로막,ko,/ka̠ɾo̞ma̠k̚/,ɶoɶb,Horizontal,水平,kyaku,ɶb,adjective,3
helvítis,is,/hɛlvitɪs/,œbyʏb,damn,くそ,-procentig,sv,/prʊsɛnːtɪg/,bʊœmʏb,-percent,-パーセント,kyaku,ʏb,adjective,3
infernal,es,/imfeɾnal/,ymøɶb,infernal,地獄,bảng lượng giác,vi,/baŋ˧˩˨ lɯəŋ˨ˀ˩ʔ jak˦˥/,ɶmuəmbɶb,trigonometric,三角法,kyaku,ɶb,adjective,3
todistaa,fi,/ˈtodistɑɑ/,oybɑɑ,evidence,証拠,polidrupă,ro,/polidrupə/,oybuə,Polidrup,Polidrup,to,yb,verb,4
beweisen,de,/bəˈvaɪ̯zən/,əɶʏəm,prove,証明,promovăm,ro,/promovəm/,booəm,promote,促進,kyaku,əm,verb,3
dovedi,ro,/dovedi/,oøy,prove,証明,창세기,ko,/t͡ɕʰa̠ŋsʰe̞ɡi/,bbɶmbøy,Genesis,創世記,kyaku,øy,verb,3
membusuk,id,/məmbusuʔ/,əmuub,rot,腐敗,coup de coude,fr,/kudəkud/,uəub,nudge,ナッジ,kyaku,ub,verb,3
rappeutua,fi,/ˈrɑppeuˌtuɑ/,ɑbøuuɑ,degenerate,縮退,embrayerions,fr,/ɑ̃bʁejəʁjɔ̃/,ɑbøəbɔ,will embrace,受け入れます,to,bø,verb,4
decadencia,es,/dekaðenθja/,øɶømbɶ,decay,減衰,Sparkommissar,de,/ʃpaɾkɔmmɪsˈzaɽ/,ɶɔmʏbɶ,Savings commissioner,貯蓄委員,kyaku,bɶ,noun,4
減衰,ja,/geɴsɯi/,ømuy,Attenuation,減衰,徇私舞弊,zh-cn,/ɕyn˥˩ sɯ˥˥ u˨˩˦ pi˥˩/,ymuuy,Fraud in private,プライベートでの詐欺,kyaku,uy,noun,3
decay,en,/dɪˈkeɪ/,ʏøʏ,decay,減衰,汲水,zh-cn,/tɕi˧˥ ʂweɪ˨˩˦/,byøʏ,Take water,水を取ります,kyaku,øʏ,verb,3
bewerten,de,/bəˈveːʁtən/,əøbəm,evaluate,評価,susteren,en,/səˈstɛɹən/,əbœəm,susteren,スステレン,kyaku,əm,verb,3
menilai,id,/mənilai/,əyɶy,evaluate,評価,mythomanies,fr,/mitɔmani/,yɔɶy,mythomania,神話,kyaku,ɶy,noun,4
évaluer,fr,/evalɥe/,øɶbø,assess,評価,demacre,es,/demakɾe/,øɶbø,DEMACRE,デマクレ,to,ɶbø,noun,3
Firewall,de,/ˈfiːɾevall/,yøɶbb,Firewall,ファイアウォール,conformist,ro,/konformist/,omoybb,conformist,適合者,kyaku,bb,noun,3
ファイアウォール,ja,/ɸaiaɯoːɾɯ/,ɶyɶuou,Firewall,ファイアウォール,lamiacoj,eo,/lamiat͡soi/,ɶyɶboy,Lamiacs,ラミアック,to,yɶ,noun,4
방화벽,ko,/pa̠ŋβwa̠bjʌ̹k̚/,ɶmbɶbɔb,firewall,ファイアウォール,Cam Thành Nam,vi,/kam˧˥ tʰan˦˨ nam˧˥/,ɶmbɶmɶm,Cam Thanh Nam,カム・タン・ナム,to,mbɶ,noun,3
cortafuegos,es,/koɾtafweɣos/,oɶbøob,firewall,ファイアウォール,御馴染み,ja,/onadʑimi/,oɶbyy,Familiarity,御馴染み,to,ɶb,noun,4
スツール,ja,/sɯtsɯːɾɯ/,ubuu,stool,スツール,pustulo,eo,/pustulo/,ubuo,pustulo,パスロ,to,bu,noun,3
jakkara,fi,/ˈjɑkkɑrɑ/,ɑbɑɑ,stool,スツール,latvala,en,/ɫɑtˈvɑɫə/,ɑbɑə,latvala,ラトバラ,to,bɑ,verb,3
tabureto,eo,/tabureto/,ɶuøo,stool,スツール,proponerlo,es,/pɾoponeɾlo/,booøo,propose it,それを提案します,kyaku,øo,verb,4
líkamlegt,is,/liːkamlɛxt/,yɶmœbb,physical,物理的,しまんちゅ,ja,/ɕimaɴtɕɯ/,yɶmbu,Shimanchu,しまんちゅ,to,ɶm,adjective,3
fyysinen,fi,/ˈfyysinen/,yyyøm,physical,物理的,kohérén,id,/koheren/,oøøm,coherent,筋の通った,kyaku,øm,adjective,3
aluspaita,fi,/ˈɑlusˌpɑitɑ/,ɑubɑyɑ,shirt,シャツ,takeshima,en,/ˌtækɪˈʃiˌmɑ/,æʏyɑ,takeshima,タケシマ,kyaku,yɑ,noun,4
camiseta,es,/kamiseta/,ɶyøɶ,T shirt,Tシャツ,ヌークレア,ja,/nɯːkɯɾea/,uuøɶ,Nukerare,ヌークレア,kyaku,øɶ,noun,4
Unterhemd,de,/ˈʔʊnˌtɛɾɛmt/,ʊmœœmb,Undershirt,アンダーシャツ,résonans,id,/resonans/,øoɶmb,Résonans,レソン,kyaku,mb,noun,3
undershirt,en,/ˈəndɝˌʃɝt/,əməəb,undershirt,アンダーシャツ,Preisamtes,de,/ˈpɾaezamtəs/,bɶøɶməb,Price,価格,kyaku,əb,noun,3
cebolla,es,/θeβoʎa/,øoɶ,onion,タマネギ,drajonaj,ro,/draʒonaʒ/,bɶoɶ,Drajonaj,ドラホナジ,kyaku,oɶ,adjective,3
verbaliser,fr,/vɛʁbalize/,œbɶyø,verbalize,言語化します,suomupeite,fi,/ˈsuomuˌpeite/,uouøyø,scoop,スクープ,kyaku,yø,verb,4
verbalize,en,/ˈvɝbəˌɫaɪz/,əəɶʏb,verbalize,言語化します,rejetassent,fr,/ʁəʒətas/,əəɶb,reject,拒絶,to,əɶ,verb,3
hajota,fi,/ˈhɑjotɑ/,ɑoɑ,decompose,分解します,opposant,fr,/ɔpozɑ̃/,ɔoɑ,opponent,相手,kyaku,oɑ,noun,3
انفصال,ar,/infisˤaːl/,ymybɶb,Separation,分離,koníak,is,/kʰɔːnijak/,bɔyɶb,brandy,ブランデー,kyaku,ɶb,noun,3
骨董,ja,/kotːoɯ/,obou,antique,骨董,bộ sấy hơi,vi,/bo˨ˀ˩ʔ ʂɤ̆j˩˧ hɤj˧˥/,oboo,steam kit,スチームキット,to,bo,noun,3
منحني,ar,/munħaniː/,umɶy,curve,曲線,後退,ja,/koɯtai/,ouɶy,Recession,後退,kyaku,ɶy,noun,3
kerudung,id,/kəruduŋ/,əuum,veil,ベール,lăurușcă,ro,/ləuruʃkə/,əuuə,Little,少し,to,uu,noun,3
