,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun
99,팬,ko,verb,/pʰɛ̝n/,pœm,Pan,361,207,1105:1366
100,焼く,ja,verb,/jakɯ/,ɶpu,Bake,252:673:1106,1256,1650
101,spülen,de,verb,/ˈʃpyːln̩/,pylm,do the washing up,,,1107:1183:1342
102,nea,eo,adjective,/nea/,møɶ,ne,,,1108:1316
103,laŭ,eo,verb,/lau/,lɶu,According to,,,1109:1424
104,who'd,en,verb,/ˈhud/,rub,who'd,,,1110
105,morse,en,verb,/ˈmɔɹs/,mɔϕ,morse,,,1111
106,knits,en,verb,/ˈnɪts/,mʏpϕ,knits,,,1112:1416:1606:1750
107,귀의,ko,adjective,/kɥiɰi/,pyy,otic,437,,1113:1408:1519
108,slava,en,adjective,/ˈsɫɑvə/,ϕɒβə,slava,,,1114
109,塞,zh-cn,verb,/saɪ˥˥/,ϕɶʏ,Plug,255,,1115:1259
110,techy,en,adjective,/ˈtɛtʃi/,pœpy,techy,,,1116
111,roost,en,verb,/ˈɹust/,uϕp,roost,,,1117
112,틈,ko,adjective,/tʰɯm/,pum,aperture,1118,,
113,daunt,en,verb,/ˈdɔnt/,bɔmp,daunt,1756,,1119:1513
114,fussy,en,adjective,/ˈfəsi/,ϕəϕy,fussy,,,1120:1589
115,warnt,de,verb,/ˈvaɾnt/,βɶmp,warning,,,1122:1252:1469:1477
116,tease,en,verb,/ˈtiz/,pyβ,tease,,,1123
117,아닌,ko,adjective,/a̠nin/,ɶmym,not,320,,1124
118,perry,en,verb,/ˈpɛɹi/,pœy,perry,1125,,
119,mereda,id,verb,/mərəda/,mərəbɶ,Deathfully,1126,,
120,spare,en,adjective,/ˈspɛɹ/,ϕpœ,spare,,,1127
121,tardy,en,adjective,/ˈtɑɹdi/,pɒby,tardy,,,1077
122,태아,ko,adjective,/tʰɛ̝a̠/,pœɶ,fetus,,,1128
123,sama,id,adjective,/sama/,ϕɶmɶ,same,,289,1129:1292
124,vouch,en,adjective,/ˈvaʊtʃ/,βɶʊp,vouch,,,1130:1700
125,harry,en,verb,/ˈhɛɹi/,rœy,harry,,,1131
126,welch,en,verb,/ˈwɛɫtʃ/,rœp,welch,1066,,1132
127,porky,en,verb,/ˈpɔɹki/,pɔpy,porky,,,1133
128,gemuk,id,verb,/gəmuʔ/,bəmub,fat,1134,,
129,cease,en,verb,/ˈsis/,ϕyϕ,cease,1135:1214,,
130,闻,zh-cn,verb,/uən˧˥/,uəm,smell,1136:1694,1268,1604
131,bau,id,verb,/bau/,bɶu,smell,171:1395,,1137:1176
132,파도,ko,verb,/pʰa̠do̞/,pɶbo,wave,681,,1138:1389
133,대다,ko,verb,/tɛ̝da̠/,pœbɶ,apply,,,1139
134,treen,en,verb,/ˈtɹin/,pym,treen,1140:1426,,
135,가드,ko,verb,/ka̠dɯ/,pɶbu,Guard,,,1141:1565
136,tight,en,adjective,/ˈtaɪt/,pɶʏp,tight,,,1142:1660:1709
137,dawdy,en,adjective,/ˈdɔdi/,bɔby,dawdy,1143,,1172
138,덫,ko,adjective,/tʌ̹t̚/,ɔp,trap,,1144,1334
139,puffy,en,adjective,/ˈpəfi/,əy,puffy,464:1145:1478,,1335:1544:1646
140,bangun,id,adjective,/baŋun/,ɶum,Wake up,696:1493:1675,737:1146,1712
141,高,zh-cn,verb,/kɑʊ˥˥/,ɑʊ,high,,,1147
142,tinggi,id,adjective,/tiŋgi/,ymy,high,612:714:1220,16:1299,1018:1148:1693:1710
143,タフ,ja,adjective,/taɸɯ/,ɶu,tough,292:650:747:760:1295:1417,569:1149:1371,1049:1271:1636:1728
144,tough,en,adjective,/ˈtəf/,əϕ,tough,1150,,
145,sulit,id,adjective,/sulit/,uyp,difficult,,,1151:1223
146,sunup,en,adjective,/ˈsənəp/,əəp,sunup,1152,,
147,kosong,id,adjective,/kosoŋ/,oom,empty,,1153,1293
148,빈,ko,adjective,/pin/,ym,empty,,,1154
149,非,zh-cn,verb,/feɪ˥˥/,øʏ,non-,462:1155,,
150,아닌,ko,adjective,/a̠nin/,ɶym,not,1156,34:736,1058:1555
151,marah,id,adjective,/marah/,ɶɶr,angry,,1052:1696,
152,溺爱,zh-cn,verb,/ni˥˩ aɪ˥˩/,yɶʏ,spoil,1320,,1157
153,제발,ko,verb,/t͡ɕe̞ba̠ɭ/,pøɶ,please,,,1158
154,渴望,zh-cn,verb,/kʰɤ˨˩˦ wɑŋ˥˩/,oɑm,desire,1159,,
155,dared,en,verb,/ˈdɛɹd/,œb,dared,,,1160
156,outer,en,adjective,/ˈaʊtɝ/,ɶʊə,outer,,,1161
157,luar,id,adjective,/luar/,uɶr,Outside,1162,,1245:1610
158,weckt,de,verb,/ˈvɛkt/,œpp,arouse,1605,,1163:1652
159,보리,ko,verb,/po̞ɾi/,oy,barley,372:1226,219,1164:1312:1376:1436
160,assay,en,verb,/ˈæsi/,y,assay,,,1165
161,亡き,ja,adjective,/naki/,ɶy,late,222:277:364:442:544:1166:1280:1331,656,1440
162,who'd,en,verb,/ˈhud/,ub,who'd,,,1167:1645
163,맛,ko,adjective,/ma̠t̚/,ɶp,flavor,,,1168:1464:1507
164,beeps,en,verb,/ˈbips/,ypϕ,beeps,,,1004:1169:1364:1365:1641
165,doffs,en,verb,/ˈdɔfs/,bɔϕϕ,doffs,,,1170
166,berat,id,adjective,/bərat/,bərɶp,weight,1171,,
167,gaudy,en,adjective,/ˈɡɔdi/,ɔby,gaudy,1143,,1172
168,기도,ko,verb,/kido̞/,pybo,Prayer,1173,,
169,기본,ko,adjective,/kibo̞n/,pybom,basic,,1174,1707
170,벨트,ko,verb,/pe̞ɭtʰɯ/,pøpu,belt,,,1175
171,違う,ja,verb,/tagaɯ/,pɶbɶu,Wrong,131:1395,,1176
172,pours,en,verb,/ˈpɔɹz/,pɔβ,pours,,,1177
173,atas,id,adjective,/atas/,ɶpɶϕ,on,,,1178
174,mandi,id,verb,/mandi/,mɶmby,bath,,,1100:1179
175,bani,eo,verb,/bani/,bɶmy,to bathe,275:386,646,1180:1332:1387:1634:1762
176,미역,ko,verb,/mijʌ̹k̚/,myɔp,Seaweed,1181,,1279
177,짠,ko,verb,/t͡ɕ͈a̠n/,pϕɶm,braided,302:1308,,1182
178,tuned,en,verb,/ˈtund/,pumb,tuned,,,1184
179,sunny,en,adjective,/ˈsəni/,ϕəmy,sunny,,,1185
180,흙,ko,verb,/xɯk̚/,ϕup,soil,,,1186:1566
181,danken,de,verb,/daˈŋkən/,bɶmpəm,to thank,74,,1079:1187
182,mooty,en,adjective,/ˈmuti/,mupy,mooty,,,1188
183,bight,en,adjective,/ˈbaɪt/,bɶʏp,bight,,,1142:1660:1709
184,puŝi,eo,verb,/puʃi/,puy,push,1189,683,
185,vomi,eo,verb,/vomi/,βomy,vomit,,,1190:1743
186,叙述,zh-cn,verb,/ɕy˥˩ ʂu˥˩/,ϕyu,Narrate,432,,1191:1430
187,도금,ko,verb,/to̞ɡɯm/,poum,Plated,1219:1686,,1192:1508
188,hunch,en,verb,/ˈhəntʃ/,rəmp,hunch,,,1193:1324:1512
189,hears,en,verb,/ˈhiɹz/,ryβ,hears,,,1196
190,사기,ko,adjective,/sʰa̠ɡi/,ϕɶy,scam,1197,,
191,buruh,id,verb,/buruh/,burur,Labor,,,1198
192,sease,en,verb,/ˈsiz/,ϕyβ,sease,1672,,1199
193,weldy,en,adjective,/ˈwɛɫdi/,rœby,weldy,1200,,1242:1391
194,looks,en,verb,/ˈɫʊks/,ʊpϕ,looks,,,1201
195,외모,ko,verb,/ø̞mo̞/,ømo,look,,1202,1213:1622
196,gila,id,adjective,/gila/,bylɶ,crazy,,,1203
197,thome,en,verb,/ˈθoʊm/,ϕoʊm,thome,,1053:1102:1255,1010:1024
198,reedy,en,verb,/ˈɹidi/,yby,reedy,,,1204
199,manis,id,adjective,/manis/,mɶmyϕ,sweet,1205,,
200,甘い,ja,adjective,/amai/,ɶmɶy,sweet,,,1206
201,偷,zh-cn,verb,/tʰoʊ˥˥/,poʊ,steal,1207,,
202,kuda,id,verb,/kuda/,pubɶ,horse,,,1208
203,피리,ko,verb,/pʰiɾi/,pyy,Pipe,437,,1113:1408:1519
204,拧,zh-cn,verb,/nɪŋ˧˥/,mʏm,screw,1209,,
205,리드,ko,verb,/ɾidɯ/,ybu,lead,,,1210
206,führt,de,verb,/ˈfyɾt/,ϕyp,leads,500,369:380:532:1373,1211:1625
207,cairn,en,adjective,/ˈkɛɹn/,pœm,cairn,99:361,,1105:1212:1366
208,華やか,ja,adjective,/hanajaka/,rɶmɶɶpɶ,Glamorous,,376,1215:1380
209,強引,ja,adjective,/goɯiɴ/,bouy,Forgery,1855,,1216:1599
210,no-go,en,verb,/ˈnoʊˌɡoʊ/,oʊoʊ,no-go,613,,1217
211,vokal,id,verb,/vokal/,oɶl,Vocal,,,1218:1561
212,vowel,en,verb,/ˈvaʊəɫ/,ɶʊə,vowel,,,1161
213,모음,ko,verb,/mo̞ɯm/,oum,collection,1219:1686,,1192:1508
214,보람,ko,adjective,/po̞ɾa̠m/,oɶm,Reward,,,1221
215,wooed,en,adjective,/ˈwud/,ub,wooed,,,1167:1645
216,rainy,en,adjective,/ˈɹeɪni/,øʏy,rainy,1222,,1001
217,若い,ja,adjective,/ɰᵝakai/,ɶɶy,young,,,1051:1224:1439:1518:1524:1584:1617:1683
218,conic,en,adjective,/ˈkɑnɪk/,ɑʏp,conic,,,1225
219,koni,eo,adjective,/koni/,oy,to know,159:1226,306,1312:1376:1436
220,발가락,ko,verb,/pa̠ɭɡa̠ɾa̠k̚/,ɶɶɶp,toes,491:669,1227,1243
221,sampah,id,adjective,/sampah/,ɶmɶr,Trash,,1228,1748
222,razi,eo,verb,/razi/,ɶy,shave,442:544:1280:1331,161:489:656,1229:1440
223,peels,en,verb,/ˈpiɫz/,yβ,peels,1054,,1230
224,blink,en,verb,/ˈbɫɪŋk/,ʏmp,blink,1231,,
225,바보,ko,adjective,/pa̠bo̞/,ɶo,Fool,45:537:1047,423,1232:1421:1523
226,拧,zh-cn,verb,/nɪŋ˧˥/,ʏm,screw,278:563,,1027:1233:1281
227,leavy,en,adjective,/ˈɫivi/,yy,leavy,,1433,1060:1479:1486:1679
228,얼굴,ko,verb,/ʌ̹ɭɡuɭ/,ɔu,Face,1234,,
229,ŝraŭbo,eo,verb,/ʃraubo/,ɶuo,screw,,,1235:1729
230,무릎,ko,verb,/muɾɯp̚/,uup,knee,745:1013:1521,,1236
231,lose,de,adjective,/ˈloːzə/,loβə,loose,,,1237
232,不安,zh-cn,verb,/pu˥˩ an˥˥/,puɶm,disturbed,780:1238,,1630
233,knote,de,verb,/ˈknoːtə/,pmopə,knot,,1239,
234,barra,en,verb,/ˈbɑɹə/,bɒə,barra,,1240,
235,waite,en,adjective,/ˈweɪt/,røʏp,waite,,,1241:1751
236,heady,en,adjective,/ˈhɛdi/,rœby,heady,1200,,1242:1391
237,발가락,ko,verb,/pa̠ɭɡa̠ɾa̠k̚/,pɶɶɶp,toes,491:669,1227,1243
238,knock,en,verb,/ˈnɑk/,mɒp,knock,,,1244
239,darby,en,adjective,/ˈdɑɹbi/,bɒby,darby,,,1077
240,pores,en,verb,/ˈpɔɹz/,pɔβ,pores,,,1177
241,luar,id,adjective,/luar/,luɶr,Outside,1162,,1245:1610
242,wol,id,verb,/wol/,rol,wool,,,1246
243,무게,ko,adjective,/muɡe̞/,muø,weight,,,1247
244,bobot,id,adjective,/bobot/,bobop,weight,,,1248
245,wazir,id,adjective,/wazir/,rɶβyr,vizier,,1249,
246,그릇,ko,verb,/kɯɾɯt̚/,puup,Bowl,745:1013:1521,,1236
247,干瘪,zh-cn,verb,/kan˥˥ pjɛ˨˩˦/,pɶmpœ,shriveled,,,1064:1250:1658
248,fight,en,verb,/ˈfaɪt/,ϕɶʏp,fight,,,1142:1660:1709
249,moral,en,adjective,/ˈmɔɹəɫ/,mɔə,moral,,1253,
250,tidal,en,adjective,/ˈtaɪdəɫ/,pɶʏbə,tidal,,,1254:1317
251,shown,en,verb,/ˈʃoʊn/,oʊm,shown,,1053:1102:1255,1010:1024
252,bersatu,id,verb,/bərsatu/,bərϕɶpu,unite,100:1106,1256,1650
253,petal,en,adjective,/ˈpɛtəɫ/,pœpə,petal,1257,,
254,우주,ko,adjective,/ud͡ʑu/,ubu,space,,,1258:1744
255,smile,en,verb,/ˈsmaɪɫ/,ϕɶʏ,smile,109,,1259
256,datang,id,verb,/dataŋ/,ɶɶm,come,351:395:1356:1393,1348,1260:1297:1305:1481:1715:1754
257,오다,ko,verb,/o̞da̠/,oɶ,come,,,1261:1306
258,morph,en,verb,/ˈmɔɹf/,ɔϕ,morph,,,1262
259,흑인,ko,adjective,/xɯɡin/,uym,black,1345,,1096:1263:1571:1647
260,botch,en,verb,/ˈbɑtʃ/,ɑp,botch,1264,,
261,meant,en,verb,/ˈmɛnt/,œmp,meant,281,,1074:1265
262,neese,en,adjective,/ˈniz/,yβ,neese,1054,,1230
263,暑さ,ja,adjective,/atsɯsa/,ɶpuɶ,Heat,,,1266
264,描く,ja,verb,/egakɯ/,øɶu,Draw,,,1267:1767
265,问,zh-cn,verb,/uən˥˩/,uəm,ask,1136:1694,1268,1604
266,Sirio,eo,adjective,/sirio/,yyo,Syria,,,1269:1910
267,耕,zh-cn,verb,/kɤŋ˥˥/,om,Plow,,,1270
268,開く,ja,verb,/akɯ/,ɶu,open,292:650:747:760:1295:1417,569:1149:1371,1049:1271:1636:1728
269,wecken,de,verb,/ˈvɛkŋ̩/,œpm,wake up,1272,,
270,목사,ko,verb,/mo̞ks͈a̠/,opɶ,pastor,,,1273
271,segan,id,adjective,/səgan/,əɶm,disinclined,,,1274:1413
272,abomeno,eo,adjective,/abomeno/,ɶoøo,Abomination,,,934:1275:1872
273,wispy,en,adjective,/ˈwɪspi/,ʏϕy,wispy,,,1276:1287
274,불행,ko,adjective,/puɾɦɛ̝ŋ/,uœm,Unhappiness,,,1012:1277:1592
275,mandi,id,verb,/mandi/,ɶmy,bath,175,646,1180:1278:1332:1387:1634:1762
276,미역,ko,verb,/mijʌ̹k̚/,yɔp,Seaweed,1181,,1279
277,bani,eo,verb,/bani/,ɶy,to bathe,442:544:1280:1331,161:489:656,1229:1440
278,alfin,en,verb,/ˈæɫfɪn/,ʏm,alfin,25:226,,1233:1281
279,도넛,ko,verb,/to̞nʌ̹t̚/,oɔp,donut,,,1282
280,donat,id,verb,/donat/,oɶp,donuts,640,1283:1629,
281,hängt,de,verb,/ˈhɛŋt/,œmp,hangs,70:261:393,,1284
282,hang,id,verb,/haŋ/,ɶm,Hang.,449:1285:1682,533,1447
283,挂,zh-cn,verb,/kwa˥˩/,pɶ,hang,,,1286
284,risky,en,adjective,/ˈɹɪski/,ʏϕy,risky,,,1276:1287
285,mahir,id,adjective,/mahir/,ɶyr,Majiry.,,,1288
286,送,zh-cn,verb,/sʊŋ˥˩/,ʊm,give away,,,1289
287,duped,en,verb,/ˈdupt/,upp,duped,1290:1575,,
288,goo,eo,adjective,/goo/,oo,goo,307,490,1291:1340:1358:1482
289,양말,ko,adjective,/ja̠ŋma̠ɭ/,ɶmɶ,Amount - say,,123,1129:1292
290,bohong,id,verb,/bohoŋ/,oom,lie,,1153,1293
291,臭い,ja,adjective,/kɯsai/,uɶy,odor,1294,,1298
292,bau,id,verb,/bau/,ɶu,smell,47:268:323:367:501:650:747:760:1295:1417,143:1149:1371,1271:1636
293,눈물,ko,verb,/nunmuɭ/,umu,tear,630,,1296:1586:1611:1691
294,dalam,id,verb,/dalam/,ɶɶm,in,351:395:1356:1393,1348,1260:1297:1305:1481:1715:1754
295,深い,ja,adjective,/ɸɯkai/,uɶy,deep,1294,,1298
296,eager,en,adjective,/ˈiɡɝ/,yə,eager,1527,,1300:1510
297,avida,eo,adjective,/avida/,ɶyɶ,eager,,,1301:1925
298,rebab,id,adjective,/rəbab/,əɶb,fiddle,,1302,
299,prosa,id,verb,/prosa/,poɶ,prose,1343:1505,,1303
300,보류,ko,verb,/po̞ɾju/,ou,Hold,1749,,1304
301,kelima,id,adjective,/kəlima/,əyɶ,fifth,,1307,1329:1905
302,换,zh-cn,verb,/xwan˥˩/,ϕɶm,change,177:1308,,
303,heard,en,verb,/ˈhɝd/,əb,heard,,,1309
304,dowse,en,adjective,/ˈdaʊs/,ɶʊϕ,dowse,,,1310
305,soule,en,verb,/ˈsaʊɫ/,ɶʊ,soule,,,1311
306,모의,ko,adjective,/mo̞ɰi/,oy,imitation,372:1226,219,1164:1312:1376:1436
307,homo,id,verb,/homo/,oo,homo,333,288:490:1313,1291:1340:1358:1482
308,dicky,en,adjective,/ˈdɪki/,bʏpy,dicky,,,1315
309,picks,en,verb,/ˈpɪks/,pʏpϕ,picks,,,1112:1416:1606:1750
310,tilde,en,verb,/ˈtɪɫdə/,pʏbə,tilde,,,1254:1317
311,hoofs,en,adjective,/ˈhufs/,ruϕϕ,hoofs,,,1318
312,노비,ko,adjective,/no̞bi/,moby,Novi,692:1078,73,1037:1319
313,溺爱,zh-cn,verb,/ni˥˩ aɪ˥˩/,myɶʏ,spoil,1320,,1157
314,wears,en,verb,/ˈwɛɹz/,rœβ,wears,,,1321
315,bible,en,adjective,/ˈbaɪbəɫ/,bɶʏbə,bible,,,1254:1317
316,uzi,eo,verb,/uzi/,uβy,to use,,1322,
317,낫,ko,adjective,/na̠t̚/,mɶp,sickle,475:1323,1444,1083:1466
318,punch,en,verb,/ˈpəntʃ/,pəmp,punch,,,1193:1324:1512
319,cheap,en,adjective,/ˈtʃip/,pyp,cheap,359:637:1325,,1363:1432:1740
320,langsing,id,verb,/laŋsiŋ/,ɶmym,slim,,117,1326
321,svelte,en,adjective,/ˈsvɛɫt/,ϕœp,svelte,,,1327
322,抵达,zh-cn,verb,/ti˨˩˦ ta˧˥/,yɶ,arrival,1328,,
323,刈る,ja,verb,/kaɾɯ/,ɶu,mow,292:650:747:760:1295:1417,569:1149:1371,1049:1271:1636:1728
324,setia,id,adjective,/sətia/,əyɶ,loyal,,1307,1329:1905
325,macht,de,verb,/ˈmaxt/,ɶϕp,makes,,,1330
326,corse,en,verb,/ˈkɔɹs/,ɔϕ,corse,,,1262
327,ledo,eo,verb,/ledo/,øo,leather,523,,1333:1511
328,rummy,en,verb,/ˈɹəmi/,əy,rummy,464:1145:1478,,1335:1544:1646
329,ducal,en,adjective,/ˈdukəɫ/,uə,ducal,,,1336
330,burek,en,verb,/ˈbɛɹɪk/,œʏp,burek,,,1337:1428
331,다행,ko,verb,/ta̠ɦɛ̝ŋ/,ɶœm,Relief,1338,,
332,ahnt,de,verb,/ˈʔɑnt/,ɑmp,ahn,,,1339
333,ŝtofo,eo,verb,/ʃtofo/,oo,fabric,307,490,1291:1340:1358:1482
334,weave,en,verb,/ˈwiv/,yβ,weave,1054,,1230
335,weben,de,verb,/ˈveːbən/,øəm,weave,,,1031:1341
336,spülen,de,verb,/ˈʃpyːln̩/,ylm,do the washing up,,,1107:1183:1342
337,salah,id,adjective,/salah/,ɶɶr,wrong,,1052:1696,
338,orval,en,adjective,/ˈɔɹvəɫ/,ɔə,orval,1344,,
339,purdy,en,adjective,/ˈpɝdi/,əy,purdy,464:1145:1478,,1335:1544:1646
340,final,en,adjective,/ˈfaɪnəɫ/,ɶʏə,final,,1614,952:1346
341,sah,id,adjective,/sah/,ɶr,legitimate,,,1347:1467
