word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
analysis,en,/əˈnæɫəsəs/,əæəəb,analysis,分析,överseende,sv,/²'øːvɛʂeːɛndɛ/,bɶmʏɶyb,indulgence,dul,,,noun,4
組織,ja,/soɕiki/,oyy,Organization,組織,doniță,ro,/donitsə/,oybə,Doniţă,ドニ,to,oy,noun,3
化学,ja,/kagakɯ/,ɶɶu,Chemistry,化学,Sacharin,de,/zaxaɽɪn/,ɶɶʏm,saccharine,サッカリン,to,ɶɶ,noun,3
kemia,fi,/ˈkemiɑ/,øyɑ,chemistry,化学,lễ nghĩa,vi,/le˧˩˨ ŋiə˧˩˨/,øyə,Ceremony,式,to,øy,noun,3
química,es,/ˈkimika/,yyɶ,chemistry,化学,misiisto,eo,/misiisto/,yyybo,missionary,宣教師,to,yy,adjective,3
fratricid,ro,/fratritʃid/,bɶbybyb,fratricide,滅菌,drainase,id,/drainasə/,bɶyɶə,drainage,排水,to,bɶ,noun,3
fratricidio,es,/fɾatɾiθiðjo/,bɶbyybo,fratricide,滅菌,ĉampinjono,eo,/t͡ʃampinjono/,bɶmymoo,champion,チャンピオン,to,bɶ,noun,4
fratricide,fr,/fʁatʁisid/,bɶbyyb,fratricidal,ethlatricidal,茶こし,ja,/tɕakoɕi/,bɶoy,Teaspot,茶こし,to,bɶ,noun,3
saluran,id,/saluran/,ɶuɶm,channel,チャネル,ونطوع,ar,/wanutˤuːʕ/,ɶubub,Volunteer,ボランティア,to,ɶu,noun,3
canaliser,fr,/kanalize/,ɶɶyø,channel,チャネル,والملتحف,ar,/waaːlmultaħif/,ɶɶbubɶyb,And the museum,そして博物館,to,ɶɶ,noun,4
チャネル,ja,/tɕaneɾɯ/,bɶøu,channel,チャネル,官僚,zh-cn,/kwan˥˥ ljɑʊ˧˥/,bɶmbɑʊ,bureaucracy,官僚,to,bɶ,noun,3
mengaku,id,/məŋaku/,əɶu,confess,告白する,menaças,fr,/mənasa/,əɶɶ,threatening,脅迫,to,əɶ,verb,3
ناشد,ar,/naːʃada/,ɶɶɶ,Appeal,訴える,바라크,ko,/pa̠ɾa̠kxɯ/,ɶɶbu,barrack,バラック,to,ɶɶ,verb,3
plädieren,de,/plɛˈdiːɾen/,bœyøm,to plead,嘆願する,brauðsbrotning,is,/prœiðsprɔhtniŋk/,bœybbbɔbymb,fracture,骨折,to,bœy,verb,3
raciones,es,/raθjones/,ɶboøb,rations,配給,挖土机,zh-cn,/wa˥˥ tʰu˨˩˦ tɕi˥˥/,ɶbuby,Excavator,掘削機,to,ɶb,noun,3
식료품,ko,/ɕʰiŋɲjopʰum/,bymmobum,grocery,買い物,brindaros,es,/bɾindaɾos/,bymɶob,give you,あなたに与える,to,bym,noun,3
配給,ja,/haikjɯɯ/,ɶybuu,distribution,配給,ævina,is,/aiːvɪna/,ɶyʏɶ,life,生活,to,ɶy,noun,3
Verpflegung,de,/fɛːɐ̯ˈpfleːgʊŋ/,œɐbbøʊm,Catering,ケータリング,sangadulto,eo,/sangadulto/,bɶbøo,bleeding,出血,,,noun,3
pepinieră,ro,/pepinijerə/,øyyøə,nursery,保育園,périkarditis,id,/perikarditis/,øyɶyyb,périkarditis,毛皮炎,to,øy,noun,5
garderie,fr,/gaʁdəʁi/,ɶbəy,nursery,保育園,八点钟,zh-cn,/pa˥˥ tjɛn˨˩˦ ʈʂʊŋ˥˥/,ɶbœmʊm,Eight O'clock,8時,to,ɶb,noun,3
nursery,en,/ˈnɝsɝi/,əəy,nursery,保育園,văsărit,ro,/vəsərit/,əəyb,Vasari,ヴァサリ,to,əəy,noun,3
kokea,fi,/ˈkokeɑ/,oøɑ,experience,経験,路線価,ja,/ɾoseɴka/,oømɶ,Route price,路線価,to,oø,noun,3
エチル,ja,/etɕiɾɯ/,øbyu,ethyl,エチル,chết mất ngáp,vi,/cet˦˥ mɤ̆k˦˥ ŋap˦˥/,øbobɶb,Deadly yawning,致命的なあくび,to,øb,noun,3
etilo,es,/etilo/,øyo,ethyl,エチル,lê nin nít,vi,/le˧˥ nin˧˥ nit˦˥/,øymyb,Lenin,レーニン,to,øy,noun,3
mengingat,id,/məŋiŋat/,əyɶb,remember,覚えて,besiegtem,de,/bəˈziːktəm/,əybəm,defeated,敗北,to,əy,verb,3
recuerdo,es,/rekweɾðo/,øbøo,memory,メモリー,SH,is,/es hauː/,øbɶu,Sh,sh,to,øb,verb,3
foreigner,en,/ˈfɑɹənɝ/,ɑəə,foreigner,外国人,Paketen,de,/ˈpɑːkətən/,ɑəəm,Package,パッケージ,to,ɑəə,noun,3
útlendingur,is,/uːtlɛntiŋkʏr/,ubœmymʏ,foreigner,外国人,부전자전,ko,/pud͡ʑʌ̹nd͡ʑa̠d͡ʑʌ̹n/,ubɔmbɶbɔm,Insufficiency,不足,to,ub,noun,4
أجنبي,ar,/ʔadʒnabijj/,ɶbɶy,Foreigner,外国人,날짐승,ko,/na̠ɭd͡ʑimsʰɯŋ/,ɶbymbum,Flying beast,空飛ぶ獣,to,ɶb,noun,3
gazetaro,eo,/gazetaro/,ɶøɶo,press,押す,aérométer,id,/aerometər/,ɶøoøə,aerometer,航空計,to,ɶø,verb,4
sanomalehti,fi,/ˈsɑnomɑˌlehti/,ɑoɑøy,newspaper,新聞,encaustiqueriez,fr,/ɑ̃kostikəʁje/,ɑobyəbø,would ice,氷になります,to,ɑo,verb,5
fenicul,ro,/fenikul/,øyub,fenician,フェニキア人,veintena,es,/beintena/,øymøɶ,score,スコア,to,øy,noun,3
起こる,ja,/okoɾɯ/,oou,Occur,起こる,aumôneries,fr,/omonʁi/,oomy,chaplains,牧師,to,oo,verb,3
passieren,de,/paˈsiːʁen/,ɶyøm,happen,起こる,가리개,ko,/ka̠ɾiɡɛ̝/,ɶyœ,Hidden,隠れた,to,ɶy,verb,3
terjadi,id,/tərdʒadi/,əbɶy,occur,発生する,refusing,en,/ɹəfˈjuzɪŋ/,əbuʏm,refusing,拒否,to,əb,verb,3
Vertreibung,de,/fɛːɐ̯ˈtɾaebʊŋ/,œɐbɶøʊm,expulsion,追放,slå sig,sv,/sl'oːʂɛj/,yʊʏ,get hurt,傷つく,,,noun,3
立ち退き,ja,/tatɕinoki/,ɶbyoy,Evacuation,立ち退き,halbverkohlter,de,/ˈhalpvɛɾkoltɐ̯/,ɶbbœobɐ,half -coal,半分のコール,to,ɶb,noun,4
expulsion,fr,/ɛkspylsjɔ̃/,œbbybbɔ,expulsion,追放,대출금,ko,/tɛ̝t͡ɕʰuɭɡɯm/,œbbuum,Loan,ローン,to,œbb,noun,3
pengusiran,id,/pəŋusiran/,əuyɶm,expulsion,追放,赤裸裸,zh-cn,/ʈʂʰɚ˥˩ luɔ˨˩˦ luɔ˨˩˦/,əuɔuɔ,naked,裸,to,əu,noun,4
eviction,en,/ɪˈvɪkʃən/,ʏʏbəm,eviction,立ち退き,stichigen,de,/ˈʃtɪçɪgən/,ʏʏəm,stable,安定,to,ʏʏ,noun,3
informar,es,/imfoɾmaɾ/,ymoɶ,report,報告,þinglýstar,is,/θiŋklistar/,ymbybɶ,registered,登録済み,to,ym,verb,3
informieren,de,/ɪnfoʁˈmiːʁən/,ʏmobyəm,inform,知らせる,心里有事,zh-cn,/ɕɪn˥˥ li˨˩˦ joʊ˨˩˦ ʂɚ˥˩/,ʏmyoʊə,Something in my heart,私の心の中に何か,to,ʏm,verb,4
informer,fr,/ɛ̃fɔʁme/,œɔbø,inform,知らせる,vörðunum,is,/vœrðɔnʏm/,œɔʏm,guard,ガード,to,œɔ,verb,3
tiedottaa,fi,/ˈtiedottɑɑ/,yøobɑɑ,report,報告,家を継ぐ,ja,/ieotsɯgɯ/,yøobuu,Take over the house,家を継ぐ,to,yøob,verb,4
알리다,ko,/a̠ɭʎida̠/,ɶyɶ,inform,知らせる,schattiertet,de,/ʃatiːɾtət/,ɶyəb,shaded,影付き,to,ɶy,verb,3
선택하다,ko,/sʰʌ̹ntʰɛ̝kʰa̠da̠/,bɔmbœbɶɶ,Choose,選ぶ,slaughterhouses,en,/ˈsɫɔtɝˌhaʊsɪz/,bɔəɶʊʏb,slaughterhouses,屠殺場,to,bɔ,verb,4
選ぶ,ja,/eɾabɯ/,øɶu,Choose,選ぶ,vegano,eo,/vegano/,øɶo,vegan,ビーガン,to,øɶ,verb,3
kiertää,fi,/ˈkiertææ/,yøææ,rotate,回転します,diséntri,id,/disentri/,yømby,dysentery,赤痢,to,yø,noun,3
البرلمان,ar,/aːlbarlamaːn/,ɶbɶɶɶm,Parliament,議会,サッカー・チーム,ja,/sakːaː tɕiːmɯ/,ɶbɶbyu,soccer team,サッカー・チーム,to,ɶbɶ,noun,4
parlamentti,fi,/ˈpɑrlɑˌmentti/,ɑɑømby,parliament,議会,yamagata,en,/jɑmɑˈɡɑtə/,ɑɑɑə,yamagata,ヤマガタ,to,ɑɑ,noun,4
议会,zh-cn,/i˥˩ xweɪ˥˩/,ybøʏ,parliament,議会,distingsi,id,/distiŋsi/,ybymy,distinction,違い,to,yb,noun,3
parlament,ro,/parlament/,ɶɶømb,parliament,議会,llamase,es,/ʎamase/,ɶɶø,Call,電話,to,ɶɶø,noun,3
زعفران,ar,/zaʕfaraːn/,ɶbɶɶm,saffron,サフラン,harcèlements,fr,/ʼaʁsɛlmɑ̃/,ɶbœbɑ,harassment,嫌がらせ,to,ɶb,noun,3
devigi,eo,/devigi/,øyy,to force,力に,eignaðist,is,/eiknaðɪst/,øybɶʏbb,acquired,獲得しました,to,øy,verb,3
فرض,ar,/faradˤa/,ɶɶbɶ,duty,関税,耍赖,zh-cn,/ʂwa˨˩˦ laɪ˥˩/,ɶɶʏ,Play,遊ぶ,to,ɶɶ,verb,3
melaksanakan,id,/məlaʔsanakan/,əɶbɶɶɶm,doing,やっている,annihilating,en,/əˈnaɪəˌɫeɪtɪŋ/,əɶʏəøʏʏm,annihilating,消滅,to,əɶ,verb,5
échappatoire,fr,/eʃapatwaʁ/,øɶɶbɶb,loophole,抜け穴,hematoză,ro,/hematozə/,øɶoə,hematosis,血液症,to,øɶ,noun,4
porsaanreikä,fi,/ˈporsɑɑnˌreikæ/,oɑɑmøyæ,loophole,抜け穴,notarieller,de,/ˈnoːtɑɾiːllɐ̯/,oɑybɐ,notarial,公証人,to,oɑ,noun,4
抜け穴,ja,/nɯkeana/,uøɶɶ,loophole,抜け穴,Lutero,eo,/lutero/,uøo,Luther,ルーサー,to,uø,noun,3
الصراخ,ar,/aːlsˤuraːx/,ɶbbuɶb,Screaming,叫ぶ,gác đờ bu,vi,/ɣak˦˥ dɤ˦˨ bu˧˥/,ɶbou,guard,ガード,to,ɶb,verb,3
turvallisuus,fi,/ˈturvɑlˌlisuus/,uɑbyuub,safety,安全性,surendettement,fr,/suʁɑ̃dɛtmɑ̃/,uɑœbɑ,over -indebtedness,過剰にインデブスされています,to,uɑ,noun,4
سلامة,ar,/salaːma/,ɶɶɶ,safety,安全性,Arbeiters,de,/ˈʔaɾbaetɛɾs/,ɶɶøœb,Worker,ワーカー,to,ɶɶ,noun,3
sécurité,fr,/sekyʁite/,øyyø,security,安全,desinfartas,es,/desimfaɾtas/,øymɶɶb,disinfartas,ディジンファルタ,to,øy,noun,4
Sicherheit,de,/zɪçɛɾˈəiːt/,ʏœəyb,security,安全,debella,en,/dɪˈbɛɫə/,ʏœə,debella,デベラ,to,ʏœə,noun,3
posedi,eo,/posedi/,oøy,to own,所有する,boléro,id,/bolero/,oøo,Boléro,ボレロ,to,oø,noun,3
具有,zh-cn,/tɕy˥˩ joʊ˨˩˦/,byoʊ,have,持ってる,sminkata,fi,/ˈsminkɑtɑ/,bymɑɑ,make up,化粧,to,by,verb,3
hallita,fi,/ˈhɑllitɑ/,ɑbyɑ,control,コントロール,harquebus,en,/ˈhɑɹkwəbəs/,ɑbəəb,harquebus,ハルケバス,to,ɑb,noun,3
يمتلك,ar,/jamtalik/,ɶmɶyb,Ownership,所有,panțâru,ro,/pantsɨru/,ɶmbʉu,Panţâru,パンアル,to,ɶm,noun,3
pelanggaran,id,/pəlaŋgaran/,əɶmɶɶm,violation,違反,师范大学,zh-cn,/ʂɚ˥˥ fan˥˩ ta˥˩ ɕɥœ˧˥/,əɶmɶbœ,Normal University,通常の大学,to,əɶmɶ,noun,4
violation,fr,/vjɔlasjɔ̃/,bɔɶbɔ,breach,違反,florescue,en,/ˈfɫɔɹəskju/,bɔəbbu,florescue,florescue,to,bɔ,noun,3
taladro,es,/talaðɾo/,ɶɶbo,drill,ドリル,abandon,ro,/abandon/,ɶɶmom,abandon,放棄する,to,ɶɶ,verb,3
kalkkuna,fi,/ˈkɑlkkunɑ/,ɑbbuɑ,turkey,七面鳥,entrouverte,fr,/ɑ̃tʁuvɛʁt/,ɑbuœbb,ajar,アジャー,to,ɑb,noun,3
gobbler,en,/ˈɡɑbəɫɝ/,ɑəə,gobbler,ゴブラー,champlevasses,fr,/ʃɑ̃ləvas/,ɑəɶb,champlevasses,Champlevasses,to,ɑə,noun,3
arruga,es,/aruɣa/,ɶuɶ,wrinkle,しわ,打火机,zh-cn,/ta˨˩˦ xuɔ˨˩˦ tɕi˥˥/,ɶuɔby,lighter,ライター,to,ɶu,noun,3
rypistyä,fi,/ˈrypisˌtyæ/,yybyæ,wrinkle,しわ,titilador,es,/titilaðoɾ/,yyɶo,TIRED,疲れた,to,yy,noun,4
تجعد,ar,/tadʒaʕʕada/,ɶbɶbɶɶ,wrinkle,しわ,asfiksia,id,/asfiʔsia/,ɶbybyɶ,asphyxia,窒息,to,ɶb,noun,4
casquete,es,/kaskete/,ɶbøø,skullcap,SkullCap,发表,zh-cn,/fa˥˥ pjɑʊ˨˩˦/,ɶbɑʊ,Publish,公開,to,ɶb,verb,3
رقم,ar,/raqama/,ɶɶɶ,number,番号,갈가지,ko,/ka̠ɭɡa̠d͡ʑi/,ɶɶby,Revenue,収益,to,ɶɶ,noun,3
dígito,es,/ˈdixito/,yyo,digit,桁,لانجليز,ar,/liʔindʒliːz/,yymbyb,English,英語,to,yy,adjective,3
cifero,eo,/t͡sifero/,byøo,digit,桁,珍客,ja,/tɕiɴkakɯ/,bymɶu,Rarity,珍客,to,by,noun,3
acétate,fr,/asetat/,ɶøɶb,acetate,アセテート,eingestampft,de,/ʔaengəˈʃtampft/,ɶøməɶmbbb,stamped,刻印,to,ɶø,verb,3
아세테이트,ko,/a̠sʰe̞tʰe̞itʰɯ/,ɶbøbøybu,acetate,アセテート,afiuciemos,es,/afjuθjemos/,ɶbubøob,Let's afflict,苦しめましょう,to,ɶb,verb,4
acetato,es,/aθetato/,ɶøɶo,acetate,アセテート,大非寻常,zh-cn,/ta˥˩ feɪ˥˥ ɕyn˧˥ ʈʂʰɑŋ˧˥/,ɶøʏymɑm,Unusual,普通でない,to,ɶø,noun,4
dióxido,es,/ˈdjoksiðo/,bobyo,dioxide,二酸化物,羞愧,zh-cn,/ɕjoʊ˥˥ kʰweɪ˥˩/,boʊbøʏ,ashamed,恥ずかしかった,to,bo,adjective,3
asasin,ro,/asasin/,ɶɶym,assassin,暗殺者,kataro,eo,/kataro/,ɶɶo,Qatar,カタール,to,ɶɶ,noun,3
