word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
vaikea,fi,/ˈvɑikeɑ/,ɑyøɑ,difficult,難しい,labiles,de,/lɑˈbiːləs/,ɑyəb,unstable,不安定,to,ɑy,adjective,3
difícil,es,/diˈfiθil/,yyyb,hard,難しい,visiertes,de,/viˈziːɾtəs/,yyəb,visual,ビジュアル,to,yy,adjective,3
シクラメン,ja,/ɕikɯɾameɴ/,yuɶøm,cyclamen,シクラメン,buga,en,/ˈbiˈjuˈdʒiˈeɪ/,yubyøʏ,buga,ブガ,to,yu,noun,4
kebingungan,id,/kəbiŋuŋan/,əyuɶm,confusion,錯乱,执迷不悟,zh-cn,/ʈʂɚ˧˥ mi˧˥ pu˧˥ u˥˩/,əyuu,Obsession,執着,to,əyu,noun,4
konfuzo,eo,/konfuzo/,omuo,confusion,錯乱,正丙基,zh-cn,/ʈʂɤŋ˥˩ pɪŋ˨˩˦ tɕi˥˥/,omʏmby,Orthopedic,整形外科,to,om,noun,3
confusión,es,/komfuˈsjon/,omubom,confusion,錯乱,ẩm nhiệt kế,vi,/ɤ̆m˧˩˨ ɲiək˨ˀ˩ʔ ke˩˧/,omyəbbø,damp thermometer,湿った温度計,to,om,noun,3
錯乱,ja,/sakɯɾaɴ/,ɶuɶm,confusion,錯乱,ajournât,fr,/aʒuʁna/,ɶubɶ,postpone,延期,to,ɶu,noun,3
انتقائي,ar,/intiqaːʔijj/,ymyɶy,selective,選択的,Dienstantrittes,de,/ˈdiːnstantɾɪtəs/,ymbɶmbʏəb,Take -up,取り上げる,to,ym,noun,4
選択的,ja,/seɴtakɯteki/,ømɶuøy,Selective,選択的,hengenelämä,fi,/ˈhengeˌnelæmæ/,ømøøææ,life,生活,to,øm,noun,5
episodio,es,/episoðjo/,øyobo,episode,エピソード,mediaciisto,eo,/mediat͡siisto/,øyɶbyybo,Mediator,メディエーター,to,øy,noun,4
puritate,ro,/puritate/,uyɶø,purity,純度,구비되다,ko,/kubidø̞da̠/,uyøɶ,Be equipped,装備されています,to,uy,verb,4
pureza,es,/puɾeθa/,uøɶ,purity,純度,mutetest,de,/ˈmuːteˌtɛst/,uøœbb,mutetest,mutetest,to,uø,noun,3
purity,en,/ˈpjʊɹəti/,bʊəy,purity,純度,Grundlöcher,de,/ˈgɾʊndlœçɐ̯/,bʊmbœɐ,Base holes,ベースホール,to,bʊ,noun,3
hreinleiki,is,/r̥ɛjnlɛjcɪ/,œmœʏ,purity,純度,백낙천,ko,/pɛ̝ŋna̠k̚t͡ɕʰʌ̹n/,œmɶbbbɔm,Nakcheon Baek,ナクチョン・ベク,to,œm,noun,3
pistää,fi,/ˈpistææ/,ybææ,inject,注射,restriction,en,/ɹiˈstɹɪkʃən/,ybbʏbəm,restriction,制限,to,yb,noun,3
paseo,es,/paseo/,ɶøo,walk,歩く,arkéolog,id,/arkeolog/,ɶøoob,archaeologist,考古学者,to,ɶøo,verb,3
promenadă,ro,/promenadə/,boøɶə,promenade,プロムナード,常灯明,ja,/dʑoɯtoɯmjoɯ/,bououmou,Regular light,常灯明,to,bo,noun,4
héritage,fr,/eʁitaʒ/,øyɶ,legacy,遺産,eyjunum,is,/eijɔnʏm/,øyɔʏm,the islands,島,to,øy,noun,3
legacy,en,/ˈɫɛɡəsi/,œəy,legacy,遺産,爷们儿,zh-cn,/jɛ˧˥ mən˧ aɻ˧/,œəmɶ,man,男,to,œə,noun,3
legado,es,/leɣaðo/,øɶo,legacy,遺産,etalat,ro,/etalat/,øɶɶb,displayed,表示されます,to,øɶ,verb,3
menyelesaikan,id,/məɲələsaikan/,əəəɶyɶm,complete,完了,bătătarnică,ro,/bətətarnikə/,əəɶyə,Batar,バター,to,əə,adjective,5
完了,ja,/kaɴɾjoɯ/,ɶmou,completion,完了,maniéré,fr,/manjeʁe/,ɶmøø,way,仕方,to,ɶm,noun,3
血まみれ,ja,/tɕimamiɾe/,byɶyø,Bloody,血まみれ,심심산천,ko,/ɕʰimɕʰimsʰa̠nt͡ɕʰʌ̹n/,bymbymbɶmbbɔm,Simsimsancheon,Simsimsancheon,to,by,noun,4
工作,zh-cn,/kʊŋ˥˥ tsuɔ˥˩/,ʊmbuɔ,Work,仕事,Stundenglas,de,/ˈʃtʊndɛŋlɑs/,ʊmœmɑb,Hourly glass,1時間ごとのガラス,to,ʊm,noun,3
nágranni,is,/nauːkranɪ/,ɶubɶʏ,neighbor,近所の人,반응열,ko,/pa̠nɯŋjʌ̹ɭ/,ɶumɔ,Reaction heat,反応熱,to,ɶu,noun,3
derretir,es,/deretiɾ/,øøy,melt,溶けた,revendi,eo,/revendi/,øømy,resell,再販,to,øø,verb,3
mambo,en,/ˈmɑmboʊ/,ɑmoʊ,mambo,マンボ,场面上,zh-cn,/ʈʂʰɑŋ˨˩˦ mjɛn˥˩ ʂɑŋ˧/,ɑmmœmɑm,On the scene,シーンで,to,ɑm,noun,3
arestito,eo,/arestito/,ɶøbyo,Senior,シニア,وكيابس,ar,/wakeɪaːbis/,ɶøʏɶyb,And clothes,と服,to,ɶø,noun,4
大臣,ja,/otodo/,ooo,Minister,大臣,topocho,es,/topotʃo/,oobo,Topocho,トポチョ,to,oo,noun,3
ministeri,fi,/ˈminisˌteri/,yybøy,minister,大臣,jugulerions,fr,/ʒygyləʁjɔ̃/,yyəbɔ,jugulles,ジャガレス,to,yy,noun,4
ráðherra,is,/rauːðhɛra/,ɶubœɶ,minister,大臣,Harpuniers,de,/ˈhaɾpuniːɾs/,ɶuyb,Harpuniers,ハープニア,to,ɶu,noun,3
Zahnstocher,de,/ˈtsaːnˌʃtɔχəʁ/,bɶmɔəb,toothpick,爪楊枝,blankigi,eo,/blankigi/,bɶmyy,bleach,漂白,to,bɶm,noun,3
爪楊枝,ja,/tsɯmajoɯdʑi/,buɶouby,toothpick,爪楊枝,thừa giấy vẽ voi,vi,/tʰɯə˦˨ jɤ̆j˩˧ jɛ˧˩˨ jɔj˧˥/,buəoœɔ,Excess paper drawing paper,余分な紙描画紙,to,bu,noun,4
áo ba lỗ,vi,/aw˩˧ ba˧˥ lo˧˩˨/,ɶɶo,three holes shirt,3つのホールシャツ,马大哈,zh-cn,/ma˨˩˦ ta˥˩ xa˥˥/,ɶɶɶ,careless,不注意,to,ɶɶ,noun,3
selokan,id,/səlokan/,əoɶm,drain,ドレイン,năboire,ro,/nəboire/,əoyø,Naboire,ナボワール,to,əo,noun,3
viemäri,fi,/ˈviemæri/,yøæy,sewer,下水道,لهيكل,ar,/liheɪkal/,yøʏɶb,For structure,構造用,to,yø,noun,3
下水道,ja,/gesɯidoɯ/,øuyou,Sewerage,下水道,défouleraient,fr,/defuləʁɛ/,øuəœ,would let off steam,蒸気を放つでしょう,to,øu,noun,4
haudata,fi,/ˈhɑudɑtɑ/,ɑuɑɑ,bury,埋め込む,statuierte,de,/ʃtɑtuiːɾtə/,ɑuyə,statute,法令,to,ɑu,verb,3
caracter,ro,/karakter/,ɶɶbø,character,キャラクター,矢矧,ja,/jahagi/,ɶɶy,Arrow,矢矧,to,ɶɶ,noun,3
karakter,id,/karaʔtər/,ɶɶbə,character,キャラクター,khải hoàn ca,vi,/xaj˧˩˨ hwaŋ˦˨ ka˧˥/,ɶɶmɶ,paean,Paean,to,ɶɶ,noun,3
personaje,es,/peɾsonaxe/,øoɶø,character,キャラクター,エコツアー,ja,/ekotsɯaː/,øobuɶ,Eco -tour,エコツアー,to,øo,noun,4
キャラクター,ja,/kjaɾakɯtaː/,bɶɶuɶ,character,キャラクター,trasnocharais,es,/tɾaznotʃaɾais/,bɶbobɶɶyb,Transnocarais,Transnocarais,to,bɶ,noun,4
hydrofoil,en,/ˈhaɪdɹəˌfɔɪɫ/,ɶʏbəɔʏ,hydrofoil,ハイドロフォイル,Waschküche,de,/ˈvaʃkʏçə/,ɶʏə,washroom,洗面所,to,ɶʏ,noun,3
logika,id,/logika/,oyɶ,logic,論理,고린내,ko,/ko̞ɾinnɛ̝/,oymœ,Corinthians,コリント人,to,oy,noun,3
lógica,es,/ˈloxika/,oyɶ,logic,論理,auditant,fr,/oditɑ̃/,oyɑ,auditor,監査人,to,oy,noun,3
logiikka,fi,/ˈlogiikkɑ/,oyybɑ,logic,論理,kortison,id,/kortison/,oyom,cortisone,コルチゾン,to,oy,noun,3
vermasseln,de,/fɛɐ̯ˈmazəln/,œɐɶəbm,mess up,混乱します,وكالوبه,ar,/wakaaːlwabh/,ɶɶɶbɶb,And Kalabah,とカラバ,,,verb,3
اخفق,ar,/ʔaxfaqa/,ɶbɶɶ,failed,失敗した,haldarann,is,/haltaran/,ɶbɶɶm,holder,保有者,to,ɶbɶɶ,noun,3
stabilitate,ro,/stabilitate/,bɶyyɶø,stability,安定,svaga logiko,eo,/svaga logiko/,bɶɶoyo,Svaga logic,Svaga Logic,to,bɶ,noun,5
estabilidad,es,/estaβiliðað/,øbɶyyɶb,stability,安定,vektora ebeno,eo,/vektora ebeno/,øboɶøøo,vector plane,ベクトル平面,to,øb,noun,5
Stabilität,de,/ʃtɑbiliˈtɛːt/,ɑyyœb,stability,安定,galliano,en,/ɡɑɫiˈɑnoʊ/,ɑyɑoʊ,galliano,ガリアーノ,to,ɑy,noun,4
