word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
الإخلاء,ar,/aːlʔixlaːʔ/,ɶbybɶb,Evacuation,避難,valdhafa,is,/valthava/,ɶbbɶɶ,authority,権限,to,ɶb,noun,3
johtajuus,fi,/ˈjohtɑjuus/,oɑuub,directorship,監督,各方面,zh-cn,/kɤ˥˩ fɑŋ˥˥ mjɛn˥˩/,oɑmmœm,Various aspects,様々な側面,to,oɑ,noun,3
领导,zh-cn,/lɪŋ˨˩˦ tɑʊ˨˩˦/,ʏmɑʊ,lead,リード,Innenohr,de,/ˈʔɪnnenoɾ/,ʏmøo,Inner ear,内耳,to,ʏm,noun,3
liderazgo,es,/liðeɾaθɣo/,yøɶbo,leadership,リーダーシップ,以泪洗面,zh-cn,/i˨˩˦ leɪ˥˩ ɕi˨˩˦ mjɛn˥˩/,yøʏymœm,Wash your face with tears,涙で顔を洗ってください,to,yø,noun,4
leadership,fr,/lidœʁʃip/,yœbyb,leadership,リーダーシップ,Diebesgut,de,/ˈdiːbɛsgut/,yœbub,Thief,泥棒,to,yœb,noun,3
dimanĉo,eo,/dimant͡ʃo/,yɶmbo,Sunday,日曜日,Tiefatmung,de,/ˈtiːfatmʊŋ/,yɶbʊm,Deep breathing,深呼吸,to,yɶ,noun,3
星期日,zh-cn,/ɕɪŋ˥˥ tɕʰi˥˥ tʰjɛn˥˥/,ʏmbbybœm,Sunday,日曜日,injustice,en,/ˌɪnˈdʒəstɪs/,ʏmbəbʏb,injustice,不正,to,ʏmb,noun,3
エキス,ja,/ekisɯ/,øyu,extract,エキス,depile,es,/depile/,øyø,Help,ヘルプ,to,øy,noun,3
مقتطف,ar,/muqtatˤaf/,ubɶbɶb,extract,エキス,부스럼,ko,/pusʰɯɾʌ̹m/,ubuɔm,boil,沸騰させる,to,ub,verb,3
hotelli,fi,/ˈhotelli/,oøby,hotel,ホテル,koléksi,id,/koleʔsi/,oøby,collection,コレクション,to,oøby,noun,3
ホテル,ja,/hoteɾɯ/,oøu,Hotel,ホテル,ŝtonejo,eo,/ʃtoneio/,oøyo,Stone,結石,to,oø,noun,3
caballerosidad,es,/kaβaʎeɾosiðað/,ɶɶøoyɶb,chivalrous,騎士道,係結び,ja,/kakaɾimɯsɯbi/,ɶɶyuuy,Conclusion,係結び,to,ɶɶ,noun,6
brennisteinn,is,/prɛnɪstɛjtn̥/,bœʏbœbm,sulphur,硫黄,Präsidien,de,/pɾɛziˈdiːən/,bœyyəm,Presidium,プレシジウム,to,bœ,noun,3
الكبريت,ar,/aːlkibriːt/,ɶbybyb,Sulfur,硫黄,ættbækur,is,/ajhtpajkʏr/,ɶbɶʏ,pedigree,血統,to,ɶb,noun,3
surgery,en,/ˈsɝdʒɝi/,əbəy,surgery,手術,replacions,fr,/ʁəplasjɔ̃/,əbɶbɔ,replacions,交換,to,əb,noun,3
cirugía,es,/θiɾuˈxia/,yuyɶ,surgery,手術,buga,en,/ˈbiˈjuˈdʒiˈeɪ/,yubyøʏ,buga,ブガ,to,yu,noun,4
opération,fr,/ɔpeʁasjɔ̃/,ɔøɶbɔ,operation,手術,loredo,en,/ɫɔˈɹeɪdoʊ/,ɔøʏoʊ,loredo,ロアド,to,ɔø,noun,4
手術,ja,/ɕɯdʑɯtsɯ/,ububu,Surgery,手術,goudreau,en,/ˌɡuˈdɹoʊ/,uboʊ,goudreau,グードロー,to,ub,noun,3
Orchester,de,/ˈʔɔɾxɛstɐ̯/,ɔœbɐ,orchestra,オーケストラ,modernises,fr,/mɔdɛʁniz/,ɔœbyb,modernizations,近代化,to,ɔœb,noun,3
أوركسترا,ar,/ʔuːrkistraː/,uybbɶ,orchestra,オーケストラ,vũ sĩ đạo,vi,/ju˧˩˨ ʂi˧˩˨ daw˨ˀ˩ʔ/,uyɶb,dance,ダンス,to,uy,noun,3
orquesta,es,/oɾkesta/,oøbɶ,orchestra,オーケストラ,cổ leo,vi,/ko˧˩˨ leo˧˥/,oøo,climbing neck,首を登る,to,oø,noun,3
astrologi,fi,/ˈɑstroˌlogi/,ɑbbooy,astrologer,占星術師,Fahrzeughaltern,de,/ˈfɑɾtsɔøkaltɛɾn/,ɑbɔøɶbœm,Vehicle owner,車両所有者,to,ɑb,noun,4
占星術師,ja,/seɴseidʑɯtsɯɕi/,ømøybubuy,Astrologer,占星術師,옛날이야기,ko,/je̞nna̠ɾija̠ɡi/,ømɶyɶy,Old story,古い物語,to,øm,noun,5
hereillä,fi,/ˈhereillæ/,øøybæ,awake,起きた,felegean,ro,/feledʒ̩an/,øøbɶm,Felegean,フェリゲン,to,øø,adjective,3
خلد,ar,/xalada/,ɶɶɶ,Scratch,傷,appareillent,fr,/apaʁɛj/,ɶɶœ,set sail,出航する,to,ɶɶ,noun,3
escorpión,es,/eskoˈɾpjon/,øbobom,scorpion,サソリ,tekstaaja,fi,/ˈtekstɑɑjɑ/,øbbɑɑɑ,textor,テキスト,to,øb,noun,3
サソリ,ja,/sasoɾi/,ɶoy,Scorpion,サソリ,parodio,es,/paɾoðjo/,ɶobo,Parodio,パロディオ,to,ɶo,noun,3
skorpioni,fi,/ˈskorpiˌoni/,boyoy,Scorpio,さそり座,troĥeo,eo,/troxeo/,boøo,trochee,トロチー,to,bo,noun,3
heildsölu,is,/heiltsœlʏ/,øybbœʏ,wholesale,卸売,sepite,fi,/ˈsepite/,øyø,sepite,セパイト,to,øy,adjective,3
tukkukauppa,fi,/ˈtukkukɑˌuppɑ/,ubuɑubɑ,wholesale,卸売,đứt gánh tương tư,vi,/dɯk˦˥ ɣan˩˧ tɯəŋ˧˥ tɯ˧˥/,ubɶmuəmu,Broken burden similar,壊れた負担も同様です,to,ub,adjective,4
ylivuoto,fi,/ˈyliˌvuoto/,yyuoo,overflow,オーバーフロー,minimalen,de,/miniˈmalən/,yyɶəm,minimal,最小限,to,yy,verb,4
revărsare,ro,/revərsare/,øəɶø,overflow,オーバーフロー,ehrenhaftes,de,/ˈʔeɾənhaftəs/,øəmɶbəb,honorable,名誉,to,øə,adjective,4
الفائض,ar,/aːlfaːʔidˤ/,ɶbɶyb,Excess,過剰,basquearían,es,/baskeaˈɾian/,ɶbøɶyɶm,They would basque,彼らはバスクになります,to,ɶb,verb,3
overflow,en,/ˈoʊvɝˌfɫoʊ/,oʊəboʊ,overflow,オーバーフロー,瘦骨嶙嶙,zh-cn,/ʂoʊ˥˩ ku˨˩˦ lɪn˧˥ lɪn˧˥/,oʊuʏmʏm,Lean bone,リーンボーン,to,oʊ,verb,4
keliru,id,/kəliru/,əyu,wrong,違う,mămică,ro,/məmikə/,əyə,mum,お母さん,to,əy,adjective,3
virheellinen,fi,/ˈvirheelˌlinen/,yøøbyøm,incorrect,正しくない,بهيولي,ar,/biheɪuːlijj/,yøʏuy,Phillary,フィラリー,to,yø,adjective,4
chronologie,fr,/kʁɔnɔlɔʒi/,bɔɔɔy,chronology,年表,georgopoulos,en,/ˌdʒɔɹˈdʒɑpəɫɪs/,bɔbɑəʏb,georgopoulos,ジョージョプロス,to,bɔ,noun,4
피라미드,ko,/pʰiɾa̠midɯ/,byɶyu,pyramid,ピラミッド,莙荙菜,zh-cn,/tɕyn˥˥ ta˧˥ tsʰaɪ˥˩/,bymɶbbɶʏ,Ravioli,ラビオリ,to,by,noun,4
pyramidi,fi,/ˈpyrɑˌmidi/,yɑyy,pyramid,ピラミッド,miyazaki,en,/ˌmijɑˈzɑki/,yɑɑy,miyazaki,宮崎,to,yɑ,noun,4
pyramide,fr,/piʁamid/,yɶyb,pyramid,ピラミッド,isaicu,ro,/isajku/,yɶu,Isaicu,Isaicu,to,yɶ,noun,3
kim tự tháp,vi,/kim˧˥ tɯ˨ˀ˩ʔ tʰap˦˥/,ymubbɶb,pyramid,ピラミッド,انقراض,ar,/inqiraːdˤ/,ymyɶb,extinction,絶滅,to,ym,noun,3
هرم,ar,/harima/,ɶyɶ,pyramid,ピラミッド,rasducou,fr,/ʁadyku/,ɶyu,Crewneck,クルーネック,to,ɶy,noun,3
ピラミッド,ja,/piɾamidːo/,yɶybo,pyramid,ピラミッド,símaskrána,is,/siːmaskrauna/,yɶbbɶuɶ,phonebook,電話帳,to,yɶ,noun,4
主導権,ja,/ɕɯdoɯkeɴ/,uouøm,Initiative,主導権,nouveauté,fr,/nuvote/,uoø,novelty,ノベルティ,to,uo,noun,3
initiative,en,/ˌɪˈnɪʃətɪv/,ʏʏəʏb,initiative,主導権,Richtigstellung,de,/ˈɾɪçtɪgstɛllʊŋ/,ʏʏbbœbʊm,Correction,修正,to,ʏʏ,noun,4
erinomainen,fi,/ˈerinoˌmɑinen/,øyoɑyøm,excellent,優れた,dédifférenciai,fr,/dedifeʁɑ̃sjɛ/,øyøɑbœ,dedifferential,脱脂,to,øy,adjective,5
excelente,es,/eksθelente/,øbbøømø,Excellent,優秀な,chết mòn chết dần,vi,/cet˦˥ mɔŋ͡m˦˨ cet˦˥ jɤ̆ŋ˦˨/,øbɔmmøbom,Deathly dead,死んだ死,to,øb,adjective,4
community,en,/kəmˈjunəti/,əmuəy,community,コミュニティ,măngălui,ro,/mənɡəlui/,əməuy,mangle,マングル,to,əm,noun,4
communauté,fr,/kɔmynote/,ɔyoø,community,コミュニティ,forsíðuna,is,/fɔr̥siðʏna/,ɔyʏɶ,front,フロント,to,ɔy,noun,4
komunumo,eo,/komunumo/,ouuo,community,コミュニティ,óstöðvandi,is,/ouːstœðvantɪ/,oubœbɶmʏ,unsatisfactory,不十分です,to,ou,noun,4
Gemeinschaft,de,/ɡəˈmaɪ̯nʃaft/,əɶʏmɶbb,Community,コミュニティ,connivance,en,/kəˈnaɪvəns/,əɶʏəmb,connivance,黙認,to,əɶʏ,noun,3
コミュニティ,ja,/komjɯnitei/,omuyøy,community,コミュニティ,conductometru,ro,/konduktometru/,omuboøbu,conductivity,導電率,to,omu,noun,5
masyarakat,id,/masjarakat/,ɶbɶɶɶb,Public,公衆,adueñabas,es,/aðweɲaβas/,ɶbøɶɶb,You took over,あなたは引き継ぎました,to,ɶb,noun,4
calcetín,es,/kalθeˈtin/,ɶbøym,sock,靴下,الإغضاء,ar,/aːlʔiɣdˤaːʔ/,ɶbybɶb,Hatching,孵化,to,ɶb,verb,3
mukautuva,fi,/ˈmukɑuˌtuvɑ/,uɑuuɑ,adaptable,適応可能,kubanischem,de,/ˈkuːbɑnɪʃəm/,uɑʏəm,Cuban,キューバ,to,uɑ,adjective,4
santai,id,/santai/,ɶmɶy,relaxed,リラックス,samsarlâc,ro,/samsarlɨk/,ɶmɶʉb,brokerage,証券会社,to,ɶmɶ,noun,3
analis,id,/analis/,ɶɶyb,analyst,アナリスト,kakao,eo,/kakao/,ɶɶo,cocoa,ココア,to,ɶɶ,noun,3
analista,es,/analista/,ɶɶybɶ,analyst,アナリスト,가가우스어,ko,/ka̠ɡa̠usʰɯʌ̹/,ɶɶubuɔ,Gagasu,ガガス,to,ɶɶ,noun,4
analyytikko,fi,/ˈɑnɑˌlyytikko/,ɑɑyyybo,analyst,アナリスト,favaloro,en,/fɑvɑˈɫɔɹoʊ/,ɑɑɔoʊ,favaloro,ファバロロ,to,ɑɑ,noun,5
المحلل,ar,/aːlmuħallil/,ɶbuɶbyb,analyst,アナリスト,差强人意,zh-cn,/ʈʂʰa˥˥ tɕʰjɑŋ˧˥ ʐən˧˥ i˥˩/,ɶbbɑməmy,Unsatisfactory,不十分です,to,ɶb,noun,4
recipe,en,/ˈɹɛsəpi/,œəy,recipe,レシピ,béqueté,fr,/bɛkəte/,œəø,bliss,至福,to,œə,verb,3
kelapa,id,/kəlapa/,əɶɶ,coconut,ココナッツ,Gelaufes,de,/gəˈlaofəs/,əɶoəb,Yellow,黄色,to,əɶ,noun,3
ココナッツ,ja,/kokonatsːɯ/,ooɶbbu,coconut,ココナッツ,各有得失,zh-cn,/kɤ˥˩ joʊ˨˩˦ tɤ˧˥ ʂɚ˥˥/,ooʊoə,Each gains and losses,それぞれの利益と損失,to,oo,noun,4
Kokosnuss,de,/ˈkoːkɔsnʊss/,oɔbʊbb,coconut,ココナッツ,오련히,ko,/o̞ɾjʌ̹nʝi/,oɔmy,Foal,子馬,to,oɔ,noun,3
航空運賃,ja,/koɯkɯɯɯɴtɕiɴ/,ouuuumbym,Air fare,航空運賃,au tout début,fr,/otudeby/,ouøy,At the beginning,最初は,to,ou,noun,4
